FOLIO,ID_INC,MES,FECHA,DIA_SEM,HORA,MINUTOS,HORARIO,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,TIPO_VIAL2,NOM_VIAL2,TIPO_VIALP,NOM_VIALP,DESTACAMEN,PROCESO,VIOLENCIA,ARMA,CUENTA_HAB,NOM_SUCUR,SUC_CAJER,UBIC_SUCUR,FALLECIDOS,PER_SOSP,ALIAS,DETENIDO,LESIONADO,TRASL_HOSP,T_VEH_SOSP,DESCRIP,RECUP_ART,OBJ_ROBADO,CANTIDAD,MONTO,CORP_ACUD,ESPACIO,CIERRE_COR,OID,INCIDENTE,LONG,LAT
190671342,30421,6,2019-06-16,7,22,3,0,1,COLONIA,MARTINEZ DOMINGUEZ,1099,AVENIDA,MAHATMA GANDHI,NA,",,,",CALLE,VALENTE QUINTANA,CALLE,VICTOR ROSALES,CALLE,VICTOR ROSALES,2,false,true,1,NA,NA,0,NA,0,2 HOMBRES,N,0,1,false,MOTOCICLETA,MOTOCICLETA,false,"15,28",6000,6000,1,1,1,1051,Robo a persona,-102.29437859,21.85288441
190671132,30422,6,2019-06-16,7,6,38,0,1,FRACCIONAMIENTO,MEXICO,1081,AVENIDA,AGUASCALIENTES SUR,NA,",,,",CALLE,SINALOA,CALLE,TAMAULIPAS,CALLE,CASA BLANCA,3,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,39,0,0,1,1,2,1052,Robo a persona,-102.28136437,21.86015189
190666269,30421,6,2019-06-14,5,23,4,0,1,FRACCIONAMIENTO,LOMAS DE SANTA ANITA,478,AVENIDA,CONVENCION DE 1914 ORIENTE,NA,",,,",AVENIDA,JOSE H ESCOBEDO,AVENIDA,SIGLO XXI,CALLE,CANAL INTERCEPTOR,4,false,true,1,NA,NA,0,NA,0,4 HOMBRES,N,0,0,false,N,N,false,"2,3,14,28,31",100,25000,1,1,1,1053,Robo a persona,-102.27445730,21.89110612
190666912,30422,6,2019-06-15,6,4,42,0,1,FRACCIONAMIENTO,CERRO ALTO,456,AVENIDA,PENSADOPRES MEXICANOS,NA,",,,",AVENIDA,SIGLO XXI,CALLE,CERRO DE ALTAMIRA,CALLE,CERRO DE LA ARDILLA,5,false,false,9,NA,NA,0,NA,0,2 HOMBRES,UNO DE ELLOS CON TATUAJES,0,0,false,N,N,false,"3,29",0,3500,1,1,1,1054,Robo a persona,-102.26117655,21.91580284
190666929,30421,6,2019-06-15,6,4,54,0,1,FRACCIONAMIENTO,LAS AMERICAS (DELEGACION INSURGENTES),406,AVEIDA,CONVENCION DE 1914 ORIENTE,NA,",,,",AVENIDA,MAHATMA GANDHI,CALLE,REPUBLICA DE ARGENTINA,CALLE,REPUBLICA DE PARAGUAY,2,false,true,3,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,28,300,300,1,1,1,1055,Robo a persona,-102.29602470,21.86564477
190666968,30421,6,2019-06-15,6,5,17,0,5,COLONIA,LOS ARROYITOS,230,AVENIDA,ALEJANDRO DE LA CRUZ,NA,",,,",CALLE,EMILIANO ZAPATA,CALLE,ARROYO BLANCO,CALLE,ARROYO DEL CALVARIO,7,false,true,3,NA,NA,0,NA,0,ND,N,0,0,false,N,N,false,28,224,224,1,1,2,1056,Robo a persona,-102.33956170,21.97296402
190674157,30421,6,2019-06-16,7,22,11,0,1,FRACCIONAMIENTO,DEL VALLE 1A SECCION,734,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,NA,",,,",CALLE,CAMPECHE,CALLE,GUANAJUATO,CALLE,VERSALLES,6,false,true,4,NA,NA,0,NA,0,2 HOMBRES,UNO DE ESTATURA BAJA,0,0,false,BICICLETA,BICICLETA NEGRA Y OTRA PLATA,false,3,0,9000,1,1,1,1057,Robo a persona,-102.31471491,21.87325312
190674861,30421,6,2019-06-17,1,3,23,0,5,COMUNIDAD,LA TOMATINA,192-P,CALLE,FRANCISCO VILLA,NA,",,,",CALLE,EMILINAO ZAPATA,CALLE,MIGUEL HIDALGO,CALLE,MIGUEL HIDALGO,7,false,true,3,NA,NA,0,NA,0,1 HOMBRE,MARTIN CHAVEZ,0,0,false,N,N,false,"28,29,31",700,700,1,1,1,1058,Robo a persona,-102.41622482,21.90123280
190675030,30421,6,2019-06-17,1,6,58,0,1,FRACCIONAMIENTO,LOS BARANDALES,42-P,AVENIDA,SIGLO XXI,NA,",,,,",CALLE,N,AVENIDA,AGOSTADERITO,CALLE,N,2,false,true,1,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,"3,28,29",90,2690,1,1,2,1059,Robo a persona,-102.32347108,21.84342170
190664895,30421,6,2019-06-14,5,15,7,0,1,FRACCIONAMIENTO,VILLAS DE NUESTRA SE¥ORA DE LA ASUNCION (SECTOR GUADALUPE),402,CALLE,CELIA MARIA MARTINEZ,NA,",,,",CALLE,RUPERTO SILVA,CALLE,ADALBERTO SANTACRUZ,CALLE,FEDERICO MENDEZ,5,false,true,2,NA,NA,0,NA,0,1 HOMBRE,TRES PUNTOS TATUADOS EL EN LADO DERECHO DLE OJO,0,0,false,CAMIONETA,CAMIONETA BLANCA CERRADA VIDRIOS POLARIZADOS,false,"3,28",40,5040,1,1,1,1060,Robo a persona,-102.25295357,21.93102318
190665789,30422,6,2019-06-14,5,19,41,0,1,COLONIA,ZONA CENTRO,906,CALLE,GENERAL MIGUEL BARRAGAN,NA,",,,",AVENIDA,FRANCISCO I MADERO,CALLE,LICENCIADO FRANCISCO PRIMO VERDAD,CALLE,COSIO NORTE,1,false,false,9,NA,NA,0,NA,0,2 HOMBRES,N,1,0,false,N,N,false,"2,3",0,0,1,1,4,1061,Robo a persona,-102.28723259,21.88395342
190668927,30422,6,2019-06-15,5,17,46,0,1,FRACCIONAMIENTO,BALCONES DE ORIENTE,723,CALLE,SAN FRANCISCO DE LOS VIVEROS 2301,NA,"14,,,",CALLE,N,CALLE,SAN FRANCISCO DE LOS VIVEROS,CALLE,SANTIAGO,4,false,false,9,NA,NA,0,NA,0,1 MUJER,N,0,0,false,N,N,false,"28,29",500,500,1,1,1,1062,Robo a persona,-102.23335097,21.88448539
190674009,30422,6,2019-06-16,6,21,24,0,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,452,BOULEVARD,GUADALUPANO,NA,",,,",CALLE,CUMBRES,AVENIDA,SIGLO XXI,CALLE,MANUEL GARCIA MARTINEZ,5,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,0,1,1,1,1063,Robo a persona,-102.25635824,21.90728353
190674249,30422,6,2019-06-16,7,22,39,0,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,CALLE,CORONEL JOSE RINCON GALLARDO,NA,",,,",CALLE,RICARDO GARCIA MENDOZA,CALLE,SOBERANA CONVENCION MILITAR REVOLUCIONARIA NORTE,CALLE,N,2,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,false,"3,26,29",0,3000,1,1,2,1064,Robo a persona,-102.32506726,21.85780537
190680088,30421,6,2019-06-18,2,14,25,0,1,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,GENERAL MACLOVIO HERRERA,NA,",,,",CALLE,GENERAL MARTIN ESPINOZA SANCHEZ,CALLE,CAPITAN GUSTAVO GARMENDIA,CALLE,GENERAL LUIS MOYA,2,false,true,1,NA,NA,0,NA,0,ND,N,0,0,false,N,N,true,3,0,0,1,1,10,1065,Robo a persona,-102.31439362,21.84913249
190676130,30421,6,2019-06-17,1,13,43,0,6,COMUNIDAD,EJIDO OJO ZARCO (LA LOMA),223-P,CALLE,CONSTITUCION,NA,"200,,,",CALLE,MANUEL ALMANZA,CALLE,ALBERTO MONTOYA,CALLE,VENTURA SALAS,7,false,true,3,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,N,N,false,14,0,0,1,1,1,1066,Robo a persona,-102.25410556,22.11504191
190677117,30422,6,2019-06-17,1,17,59,0,11,COMUNIDAD,PUERTECITO DE LA VIRGEN,306-P,CALLE,EMILIANO ZAPATA,NA,",,,",CALLE,FRANCISCO VILLA PONIENTE,AVENIDA,16 DE SEPTIEMBRE,CALLE,FELIPE ANGELES,7,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,COCHE,COCHE COLOR BLANCO VIDRIOS POLARIZADOS,false,3,0,0,1,1,2,1067,Robo a persona,-102.26911916,21.96074795
190677683,30422,6,2019-06-17,1,20,21,0,1,CONDOMINIO,EXPO-PLAZA,1054,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,NA,",,,",CALLE,RINCON,PEATONAL,ARTURO J PANI,CALLE,NIETO,1,true,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,BICICLETA,BICICLETA,false,3,0,0,1,1,2,1068,Robo a persona,-102.30517556,21.87625862
190678707,30422,6,2019-06-18,2,6,8,0,1,FRACCIONAMIENTO,VILLAS DE NUESTRA SE¥ORA DE LA ASUNCION (SECTOR GUADALUPE),402,CALLE,GERONIMO DE LA CUEVA,NA,",,,",CALLE,JOSE VENTURA LOPEZ,CALLE,ELISEO MONCADA GARCIA,CALLE,FERNAN GONZALEZ DE ESLAVA,5,false,false,9,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,COCHE,COCHE COLOR NEGRO ENGOMADO AFM550A,false,"3,28",0,0,1,1,1,1069,Robo a persona,-102.25953748,21.93228529
190680387,30422,6,2019-06-18,2,15,43,0,1,FRACCIONAMIENTO,PILAR BLANCO,981,PROLONGACION,PASEO DE LA ASUNCION,NA,"4724,,,",ANDADOR,DE LA TORTOLA,ANDADOR,PASEO AVE DEL PARAISO,ANDADOR,PASEO AVE DEL PARAISO,2,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,"3,28",300,300,1,1,6,1070,Robo a persona,-102.30136985,21.84615962
190680576,30422,6,2019-06-18,2,16,49,0,1,COLONIA,SAN MARCOS (DELEGACION CENTRO),736,AVENIDA,CONVENCION DE 1914 PONIENTE,NA,",,,",CALLE,NAVARRETE,CALLE,NICOLAS RAMIREZ,CALLE,22 DE OCTUBRE,6,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,4000,1,1,1,1071,Robo a persona,-102.31216982,21.87757328
190681543,30421,6,2019-06-18,2,22,18,0,1,FRACCIONAMIENTO,LOMAS DE VISTA BELLA II,603,CALLE,MEXICO LIBRE,NA,",,,",CALLE,VISTA DEL MAR,CALLE,VISTA DE LA NUBE,CALLE,VISTA DE LAS ESTRELLAS,3,false,true,1,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,4000,1,1,2,1072,Robo a persona,-102.26223587,21.84244348
190683531,30422,6,2019-06-19,3,14,11,0,1,FRACCIONAMIENTO,VILLAS DE LAS FUENTES,495,CALLE,VILLAS DE PUERTO RICO,NA,"108,,,",CALLE,LOMA DEL CARDENAL,CALLE,VILLAS DE VALLARTA,CALLE,VILLAS DE CANCUN 101,5,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,false,3,0,0,1,1,1,1073,Robo a persona,-102.23738150,21.91283876
190683688,30422,6,2019-06-19,3,15,10,0,1,COLONIA,DEL TRABAJO (DELEGACION CENTRO),521,CALLE,MARTIRES DEL RIO BLANCO,NA,",,,",CALLE,SEGURIO SOCIAL,CALLE,HOJALATEROS,AVENIDA,SIGLO XIX,4,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,MOTOCICLETA,MOTOCICLETA ITALIKA COLOR VERDE,false,3,0,0,1,1,1,1074,Robo a persona,-102.27514885,21.88934828
190683759,30422,6,2019-06-19,3,15,27,0,1,COLONIA,ZONA CENTRO,906,CALLE,JOSE MARIA MORELOS Y PAVON,NA,",,,",PEATONAL,ALLENDE ORIENTE,CALLE,RIVERO Y GUTIERREZ,PEATONAL,BENITO JUAREZ,1,false,false,9,NA,NA,0,NA,0,1 MUJER,N,0,0,false,N,N,false,"26,28",1300,1300,1,2,2,1075,Robo a persona,-102.29523737,21.88351402
190685718,30422,6,2019-06-20,4,1,59,0,1,COLONIA,VICENTE GUERRERO,1108,CALLE,BENITO MONTOYA,NA,"106,,,",AVENIDA,DE LOS MAESTROS,CALLE,VICTORIANO HUERTA,AVENIDA,REVOLUCION,2,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,false,38,0,0,1,1,6,1076,Robo a persona,-102.31919891,21.84761017
