FOLIO,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,HORA,MINUTOS,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,PROCESO,VIOLENCIA,ARMA,PER_SOSP,ALIAS,DETENIDO,LESIONADO,T_VEH_SOS,DESCRIP,HORARIO,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,MEC_ROBO,MODALIDAD,TIPO_VEHIC,MARCA_AFEC,SUBMA_AFEC,CORP_ACUD,CIERRE_COR,OID,LONG,LAT
211124937,30411,AUTOPARTES,9,2021-09-21,38,2,13,3,1,PARQUE,EL CEDAZO,536,AVENIDA,AGUASCALIENTES OTE,0,NA,",,,",AVENIDA,PASEOS DE OJOCALIENTE,5,false,false,9,1 HOMBRE,ND,0,0,N,N,21,24,0,0,false,1,2,CAMIONETA,DODGE,ND,1,1,74,-102.25407546,21.86888829
211128136,30403,CRISTALAZO,9,2021-09-22,38,3,4,32,5,FRACCIONAMIENTO,EL MEZQUITAL,197,CALLE,HUIZACHE,0,NA,"207,,",CALLE,EL MEZQUITAL,7,false,false,9,ND,ND,0,0,N,N,1,11,0,12000,false,4,1,CAMIONETA,NISSAN,NP300,1,1,75,-102.35679153,21.96789589
211129221,30411,AUTOPARTES,9,2021-09-22,38,3,12,37,1,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,SERAPIO RENDON,0,NA,"105,,,",CALLE,JULIAN MEDINA,2,true,false,9,1 HOMBRE,ND,0,0,N,N,21,37,0,0,false,5,2,AUTOMOVIL,CHRYSLER,ND,1,13,76,-102.30733281,21.84683640
211129446,30411,AUTOPARTES,9,2021-09-22,38,3,13,48,1,FRACCIONAMIENTO,MODERNO,664,CALLE,AQUILES ELOURDUY,0,NA,",,,",AVENIDA,AGUASCALIENTES PINIENTE,6,false,false,9,ND,ND,0,0,N,N,21,"24,22",0,2500,false,1,2,AUTOMOVIL,ND,ND,1,13,77,-102.31768226,21.88073879
211133652,30411,AUTOPARTES,9,2021-09-23,38,4,14,5,1,FRACCIONAMIENTO,OJOCALIENTE I,741,AVENIDA,AGUASCALIENTES OTE,0,NA,",,,",CALLE,COTORINAS,4,false,false,9,ND,ND,0,0,N,N,21,38,0,0,false,1,1,CAMIONETA,ND,ND,1,1,78,-102.25834311,21.88295012
211133976,30411,AUTOPARTES,9,2021-09-23,38,4,15,30,1,FRACCIONAMIENTO,VNSA ENCINO,506,AVENIDA,ADORATRICES,0,NA,"1036,,,",CALLE,SIN DATOS,3,true,false,9,1 HOMBRE,ND,0,0,N,BICICLETA,21,"26,27,46",0,0,false,1,1,AUTOMOVIL,ND,ND,1,1,79,-102.26675880,21.92344704
211135242,30403,CRISTALAZO,9,2021-09-23,38,4,21,33,1,FRACCIONAMIENTO,TROJES DE ALONSO,798,AVENIDA,INDEPENDENCIA,0,NA,",,,",CALLE,ADOLFO LOPEZ MATEOS,6,false,false,9,1 HOMBRE,ND,0,0,BICICLETA,N,24,"3,26,27,28",500,10000,false,4,1,AUTOMOVIL,NISSAN,SENTRA,1,13,80,-102.29738313,21.93627563
211135339,30411,AUTOPARTES,9,2021-09-23,38,4,21,55,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,768,CALLE,SAN MIGUELITO,0,NA,"243,,,",CALLE,AVES,4,true,false,9,1 MUJER,ND,0,0,N,N,24,23,0,0,false,1,2,CAMIONETA,ND,ND,1,1,81,-102.25487901,21.89666397
211136470,30403,CRISTALAZO,9,2021-09-24,38,5,7,10,5,FRACCIONAMIENTO,ARBOLEDAS I,221,ANDADOR,DE LOS LIMONES,0,NA,"406,,,",CALLE,DE LOS ROBLES,7,false,false,9,ND,ND,0,0,N,N,19,22,0,0,false,4,2,CAMIONETA,FORD,ND,1,1,82,-102.34752314,21.95575479
211137853,30403,CRISTALAZO,9,2021-09-24,38,5,14,8,1,CC,SAN TELMO NORTE,903,PROLONGACION,IGNACIO ZARAGOZA,0,NA,"1203,,,",CALLE,EMILIANO ZAPATA,6,false,false,9,ND,ND,0,0,N,N,21,22,0,800,false,4,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,83,-102.30790337,21.93944915
211140023,30411,AUTOPARTES,9,2021-09-24,38,5,21,45,1,FRACCIONAMIENTO,REAL DE HACIENDAS,492,CALLE,HACIENDAS JURIDICA,0,NA,"115,A,,",CALLE,HACIENDA CANUTILLO,4,true,false,9,1 HOMBRE,ND,0,0,N,N,24,"26,11",0,0,false,1,1,AUTOMOVIL,NISSAN,SENTRA,1,1,84,-102.24066106,21.88913370
211140141,30403,CRISTALAZO,9,2021-09-24,38,5,22,14,1,FRACCIONAMIENTO,AGRICULTURA,990,CALLE,REPUBLICA DE PERU,0,NA,"40,,,",CALLE,QUEBEC,2,false,false,9,ND,ND,0,0,N,N,24,6,0,9000,false,4,1,AUTOMOVIL,FORD,FOCUS,1,1,85,-102.29674089,21.86345293
211143525,30411,AUTOPARTES,9,2021-09-25,38,6,15,56,1,COLONIA,SAN PABLO,921,CALLE,SANTA IRENE,0,NA,"131,,,",CALLE,AQUILES SERDAN,6,false,false,9,ND,ND,0,0,N,N,22,46,0,0,false,1,2,AUTOMOVIL,ND,ND,1,1,86,-102.30138619,21.89487234
211144091,30411,AUTOPARTES,9,2021-09-25,38,6,18,11,1,CC,VILLASUNCION,683,AVENIDA,JOSE MARIA CHAVEZ,0,NA,",,,",AVENIDA,AGUASCALIENTES SUR,2,false,false,9,ND,ND,0,0,N,N,22,12,0,10000,false,1,1,AUTOMOVIL,NISSAN,SENTRA,1,1,87,-102.29369153,21.85550188
211144204,30403,CRISTALAZO,9,2021-09-25,38,6,18,36,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,452,AVENIDA,SIGLO XXI OTE,0,NA,",,,",BOULEVARD,GUADALUPANO,4,false,false,9,ND,ND,0,0,N,N,22,"22,3",0,0,false,4,3,CAMION,ND,ND,1,2,88,-102.25780758,21.90648147
211057417,30411,AUTOPARTES,9,2021-09-06,36,1,11,44,1,FRACCIONAMIENTO,LOMAS DEL MIRADOR V,621,CALLE,LOMA PURPURA,0,NA,",,,",CALLE,LOMA DEL SUR,5,false,false,9,ND,ND,0,0,N,N,20,37,0,0,false,1,5,AUTOMOVIL,ND,ND,1,13,89,-102.26233619,21.84524050
211078732,30411,AUTOPARTES,9,2021-09-11,36,6,14,48,1,FRACCIONAMIENTO,LOS PIRULES,1053,CALLE,MAGNOLIAS,0,NA,"4405,,,",CALLE,GERANIOS,2,true,false,9,2 HOMBRES,ND,0,0,N,N,21,11,0,20000,false,1,2,CAMIONETA,ND,ND,1,1,90,-102.32023174,21.86749941
211079389,30411,AUTOPARTES,9,2021-09-11,36,6,18,24,1,FRACCIONAMIENTO,VNSA GUADALUPE,402,AVENIDA,POLIDUCTO,0,NA,",,,",CALLE,CRISTOBAL DEL TORRES,3,false,false,9,ND,ND,0,0,N,N,26,"22,37",0,90000,false,1,2,CAJA,ND,ND,1,1,91,-102.25955646,21.92797243
211088200,30403,CRISTALAZO,9,2021-09-13,37,1,15,15,5,FRACCIONAMIENTO,PASEOS DE AGUASCALIENTES,117,CALLE,PASEOS DE CALVILLO,0,NA,",,,",CALLE,PASEOS DE AGUASCALIENTES,7,false,false,9,ND,ND,0,0,N,N,21,41,0,0,false,4,5,TRAILER,ND,ND,1,1,92,-102.29526897,21.96743703
211088583,30411,AUTOPARTES,9,2021-09-13,37,1,16,44,1,BARRIO,SAN MARCOS,735,CALLE,JESUS F CONTRERAS,0,NA,"135,,,",CALLE,ANTONIO ARIAS BERNAL,1,false,false,9,ND,ND,0,0,N,N,9,"22,23,11",0,6000,false,1,2,AUTOMOVIL,CHEVROLET,CHEVY,1,1,93,-102.30391419,21.87997557
211090714,30411,AUTOPARTES,9,2021-09-14,37,2,5,48,1,FRACCIONAMIENTO,VNSA ESTACION,502,CALLE,DOMINGO VELAZCO,0,NA,"1400,,,",CALLE,JESUS GARCIA CORONA,3,true,false,9,2 HOMBRES,ND,0,0,N,N,26,24,0,0,false,5,2,CAMIONETA,CHEVROLET,PICKUP,1,6,94,-102.25802059,21.93917406
211090946,30411,AUTOPARTES,9,2021-09-14,37,2,7,59,1,FRACCIONAMIENTO,VNSA GUADALUPE,402,CALLE,POLIDUCTO,0,NA,"217,,,",CALLE,CRISTOBAL DE MONTORO,3,false,false,9,ND,ND,0,0,N,N,19,37,0,0,false,5,2,AUTOMOVIL,NISSAN,TSURU,1,1,95,-102.26027811,21.92837317
211091061,30403,CRISTALAZO,9,2021-09-14,37,2,8,50,1,FRACCIONAMIENTO,LOS PERICOS,770,CALLE,SAN FELIPE,0,NA,"408,,,",CALLE,SAN COSME,4,false,false,9,ND,ND,0,0,N,N,19,"24,11,22",0,0,false,4,3,CAMIONETA,NISSAN,PICKUP,1,1,96,-102.24423986,21.90334434
211092351,30403,CRISTALAZO,9,2021-09-14,37,2,15,42,1,FRACCIONAMIENTO,VALLE DORADO,1049,CALLE,REPUBLICA DE PUERTO RICO,0,NA,"131,,,",CALLE,REPUBLICA DE CHILE,2,true,false,9,1 HOMBRE 1 MUJER,ND,0,0,N,N,22,39,0,0,false,4,5,AUTOMOVIL,HYUNDAI,ND,1,13,97,-102.30259859,21.86260951
211092765,30403,CRISTALAZO,9,2021-09-14,37,2,17,33,1,FRACCIONAMIENTO,HACIENDA SAN MARCOS,317P,CALLE,HACIENDA SANTORAL,0,NA,"123,14,A,",CALLE,HACIENDAS SAN MARCOS,5,false,false,9,ND,ND,0,0,N,N,22,11,0,5000,false,4,1,CAMIONETA,CHEVROLET,ASTRO,1,1,98,-102.26810070,21.80663274
211093016,30411,AUTOPARTES,9,2021-09-14,37,2,18,40,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,494,CALLE,LOMA DEL CARDENAL,0,NA,"107,8,,",CALLE,LOMA DEL CARDENAL,3,false,false,9,ND,ND,0,0,N,N,9,37,0,2800,false,5,2,CAMIONETA,NISSAN,PICK UP,1,1,99,-102.24389331,21.91223384
211094207,30411,AUTOPARTES,9,2021-09-14,37,2,23,19,6,FRACCIONAMIENTO,PLUTARCO ELIAS CALLES,95,CARRETERA,45 NORTE,0,NA,",,,",CALLE,SIN DATOS,7,false,false,9,ND,ND,0,0,N,N,24,3,0,0,false,1,1,TRAILER,ND,ND,1,1,100,-102.28984927,22.14128790
211095239,30411,AUTOPARTES,9,2021-09-15,37,3,5,58,1,FRACCIONAMIENTO,VILLA DE LAS FUENTES,495,CALLE,VILLAS DE CANCUN,0,NA,"314,,,",CALLE,VILLAS DE CANCUN,3,false,false,9,2 HOMBRES 1 MUJER,ND,0,0,N,N,26,"12,38",0,0,false,1,1,AUTOMOVIL,CHEVROLET,BEAT,1,6,101,-102.23796043,21.91201907
211096358,30411,AUTOPARTES,9,2021-09-15,37,3,13,24,1,FRACCIONAMIENTO,SANTA ELENA,1105,AVENIDA,CONVENCION DE 1914 SUR,0,NA,",,,",CALLE,REPUBLICA DE NICARAGUA,2,true,false,9,1 HOMBRE,ND,0,0,BICICLETA,EN COLOR NEGRA,21,"22,38",0,0,false,1,3,CAMIONETA,DODGE,CARAVAN,1,1,102,-102.30428749,21.86730673
211098390,30411,AUTOPARTES,9,2021-09-15,37,3,21,54,1,FRACCIONAMIENTO,VNSA ESTACION,502,CALLE,JUAN G ALAVARADO,0,NA,"419,,,",CALLE,FRANCISCO ARMENGOL,3,false,false,9,ND,ND,0,0,N,N,23,"22,23,38,12",0,5000,false,1,3,AUTOMOVIL,PEUGEOT,ND,1,1,103,-102.25595342,21.93821282
211099992,30403,CRISTALAZO,9,2021-09-16,37,4,3,12,5,FRACCIONAMIENTO,EL MEZQUITAL,197,CALLE,YAQUE,0,NA,"103,,,",AVENIDA,SOLIDARIDAD,7,false,false,9,ND,ND,0,0,N,N,24,"22,3,26,27",0,8300,false,4,3,AUTOMOVIL,HONDA,CIVIC,1,1,104,-102.35484643,21.96595602
211101845,30411,AUTOPARTES,9,2021-09-16,37,4,13,55,1,FRACCIONAMIENTO,LOS VOLCANES,592,CALLE,POPOCATEPETL,0,NA,"101,,,",CALLE,CEDRO,5,true,false,9,1 HOMBRE,ND,0,0,N,N,21,11,0,0,false,1,1,AUTOMOVIL,ND,ND,1,1,105,-102.27020326,21.87670885
211101936,30411,AUTOPARTES,9,2021-09-16,37,4,14,17,1,FRACCIONAMIENTO,S.T.E.M.A.,467,BOULEVARD,GUADALUPANO,0,NA,",,,",AVENIDA,NAZARIO ORTIZ GARZA,4,true,false,9,1 HOMBRE,ND,0,0,N,N,21,46,0,0,false,1,1,AUTOMOVIL,ND,ND,1,1,106,-102.27107270,21.89895862
211102920,30411,AUTOPARTES,9,2021-09-16,37,4,18,50,11,PIVA,VIÑEDOS RIVIER,306PR,CIRCUITO,AGUASCALIENTES,0,NA,",,,",CALLE,SIN DATOS,7,false,false,9,ND,ND,0,0,N,N,7,25,0,0,false,2,2,AUTOMOVIL,CHEVROLET,CHEVY,1,13,107,-102.28005529,21.96270377
211105336,30411,AUTOPARTES,9,2021-09-17,37,5,4,1,1,FRACCIONAMIENTO,PROGRESO,450,CALLE,PASCUAL CORNEJO,0,NA,"1004,,,",CALLE,BLAS E ROMO,3,true,false,9,1 HOMBRE,ND,0,0,N,N,21,22,0,0,false,1,2,AUTOMOVIL,ND,ND,1,1,108,-102.26050329,21.90695142
211106259,30411,AUTOPARTES,9,2021-09-17,37,5,11,27,1,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,DOROTEO ARANGO,0,NA,",,,",CALLE,ROQUE GONZALEZ GARZA,2,false,false,9,ND,ND,0,0,N,N,20,"24,38,22",0,2500,false,1,3,CAMIONETA,DODGE,CARAVAN,1,1,109,-102.30185911,21.85282821
211107147,30411,AUTOPARTES,9,2021-09-17,37,5,15,12,1,FRACCIONAMIENTO,SOLIDARIDAD IV,584,CALLE,J GONZALEZ CARRILLO,0,NA,",,,",CALLE,CARLOS MARIA BUSTAMANTE,5,false,false,9,ND,ND,0,0,N,N,21,"22,38,24",0,0,false,1,3,CAMIONETA,DODGE,CARAVAN,1,1,110,-102.25405258,21.85299597
211107695,30403,CRISTALAZO,9,2021-09-17,37,5,17,31,1,FRACCIONAMIENTO,JESUS GOMEZ PORTUGAL,528,AVENIDA,PERSEO,0,NA,",,,",CALLE,COCHERO,5,false,false,9,1 HOMBRE,ND,0,0,N,N,22,22,0,0,false,4,2,AUTOMOVIL,CHEVROLET,ND,1,2,111,-102.26893166,21.86942521
211109513,30403,CRISTALAZO,9,2021-09-17,37,5,22,37,1,FRACCIONAMIENTO,LA FUENTE,1061,CALLE,REPUBLICA DE ECUADOR,0,NA,",,,",AVENIDA,LAS AMERICAS,2,false,false,9,ND,ND,0,0,N,N,24,39,0,0,false,4,5,AUTOMOVIL,HONDA,CIVIC,1,6,112,-102.30186363,21.87018177
211111608,30411,AUTOPARTES,9,2021-09-18,37,6,11,30,1,COMUNIDAD,SAN IGNACIO,33PR,CALLE,CAMINO REAL,0,NA,",,,",CALLE,SIN DATOS,6,false,false,9,ND,ND,0,0,N,N,20,6,0,0,false,1,1,CAMIONETA,HONDA,CRV,1,1,113,-102.34502882,21.89198437
211112780,30411,AUTOPARTES,9,2021-09-18,37,6,16,45,1,CC,AURRERA PINTORES,802,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,SIERRA DE SAN BERNARDINO,3,false,false,9,ND,ND,0,0,N,N,22,"26,28,3",0,21000,false,1,1,CAMIONETA,CHEVROLET,CHEYENNE,1,1,114,-102.26111018,21.91946948
211113945,30411,AUTOPARTES,9,2021-09-18,37,6,21,57,1,BARRIO,DE GUADALUPE,910,CALLE,GUADALUPE,0,NA,"139,,,",CALLE,LIBERTAD,1,false,false,9,ND,ND,0,0,N,N,24,24,0,0,false,1,2,CAMIONETA,FORD,ESCORT,1,6,115,-102.29984346,21.88362517
211114187,30411,AUTOPARTES,9,2021-09-18,37,6,22,52,1,FRACCIONAMIENTO,ESPAÑA,1052,CALLE,ALAMOS,0,NA,"204,,,",CALLE,SAUCE,2,false,false,9,2 HOMBRES,ND,0,0,AUTOMOVIL,EN COLOR NEGRO,23,37,0,0,false,5,2,AUTOMOVIL,ND,ND,1,2,116,-102.31515498,21.86942734
211114994,30411,AUTOPARTES,9,2021-09-19,37,7,1,11,1,FRACCIONAMIENTO,LOS PERICOS,770,CALLE,SAN IGNACIO,0,NA,"96,,,",AVENIDA,POLIDUCTO,4,false,false,9,ND,ND,0,0,N,N,25,"26,3",0,5500,false,3,1,AUTOMOVIL,NISSAN,ALTIMA,1,1,117,-102.24717072,21.90040962
211117183,30411,AUTOPARTES,9,2021-09-19,37,7,14,27,1,FRACCIONAMIENTO,PENSADORES MEXICANOS,774,CALLE,EFRAIN HUERTA,0,NA,"130,,,",CALLE,CARLOS FUENTES MARES,3,true,false,9,1 HOMBRE,ND,0,0,AUTOMOVIL,DERBY EN COLOR VERDE,21,37,0,0,false,1,2,CAMIONETA,HONDA,CRV,1,1,118,-102.26588084,21.91512861
211118142,30411,AUTOPARTES,9,2021-09-19,37,7,19,34,1,FRACCIONAMIENTO,PROGRESO,450,CALLE,JOSE MARIA GALLEGOS,0,NA,"110,,,",CALLE,LAZARO CARDENAS,3,false,false,9,ND,ND,0,0,N,N,23,22,0,3000,false,1,2,AUTOMOVIL,CHEVROLET,CAVALIER,1,1,119,-102.26310244,21.90634424
211034105,30411,AUTOPARTES,9,2021-09-01,35,3,7,46,11,FRACCIONAMIENTO,VALLE DE AGUASCALIENTES,310P,CALLE,VILLA AHUMADA,0,NA,"246,,,",CALLE,VILLA HERMOSA,7,false,false,9,ND,ND,0,0,N,N,19,"26,6,38",0,10000,false,1,3,AUTOMOVIL,ND,ND,1,1,120,-102.26635466,21.97549786
211035078,30411,AUTOPARTES,9,2021-09-01,35,3,13,25,1,FRACCIONAMIENTO,SOBERANA CONVENCION REVOLUCIONARIA,503,CALLE,ARTICULO 35,0,NA,",,,",CALLE,SAMUEL M DE LOS SANTOS,3,true,false,9,1 HOMBRE,ND,0,0,N,N,21,46,0,0,false,2,2,AUTOMOVIL,ND,ND,1,13,121,-102.27942648,21.93327995
211041688,30411,AUTOPARTES,9,2021-09-03,35,5,0,42,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,CALLE,TENIENTE CORONEL MACARIO SARABIA,0,NA,"200,,,",CALLE,RICARDO GARCIA MENDOZA,2,true,false,9,1 HOMBRE,ND,0,0,N,BICICLETA,21,46,0,0,false,2,2,AUTOMOVIL,ND,ND,1,2,122,-102.32416623,21.85575604
211050131,30411,AUTOPARTES,9,2021-09-04,35,6,21,57,6,FRACCIONAMIENTO,PLUTARCO ELIAS CALLES,95,CALLE,ESTEBAN AVILA,0,NA,",,,",CALLE,JESUS TERAN,7,false,false,9,1 HOMBRE,EL BACHILLO,0,0,N,N,23,46,0,0,false,2,1,MOTOCICLETA,ITLIKA,ND,1,6,123,-102.28478780,22.14405975
211051310,30403,CRISTALAZO,9,2021-09-05,36,7,3,27,1,SIN TIPO,DESARROLLO SIN DELIMITACION,430,AVENIDA,FERROCARRIL,0,NA,",,,",CALLE,G,3,false,false,9,ND,ND,0,0,N,N,19,39,0,0,false,4,5,AUTOMOVIL,BMW,ND,1,13,124,-102.28613734,21.90844695
211051761,30403,CRISTALAZO,9,2021-09-05,36,7,6,24,5,COLONIA,CHICAHUALES I,155,CALLE,DAVID GUARDADO,0,NA,"301,,,",CALLE,FELICIANO MARTINEZ,7,false,false,9,1 HOMBRE,ND,0,0,N,N,1,23,0,1000,false,4,2,AUTOMOVIL,ND,ND,1,1,125,-102.34931477,21.94737684
211056187,30403,CRISTALAZO,9,2021-09-06,36,1,3,13,11,FRACCIONAMIENTO,LA RIBERA,350P,CALLE,SAN JUAN COSALA,0,NA,"412,,,",CALLE,TEXCOCO,7,true,false,9,1 HOMBRE,ND,0,0,N,N,26,12,0,0,false,4,1,CAMIONETA,ND,ND,1,1,126,-102.24776382,21.95545212
211056345,30411,AUTOPARTES,9,2021-09-06,36,1,5,29,1,FRACCIONAMIENTO,CASASOLIDA,689,CALLE,VOLCAN TACANA,0,NA,"312,,,",CALLE,CERRO DE LA CAMPANA,2,false,false,9,nd,ND,0,0,N,N,26,"24,28",0,0,false,1,3,AUTOMOVIL,CHEVROLET,BEAT,1,1,127,-102.29801830,21.83387644
211057147,30403,CRISTALAZO,9,2021-09-06,36,1,10,7,11,FRACCIONAMIENTO,LA RIBERA,350P,CALLE,ZACOALCO,0,NA,",,,",CALLE,CULHUACAN,7,false,false,9,ND,ND,0,0,N,N,4,11,0,0,false,4,1,CAMIONETA,ND,ND,1,2,128,-102.25001751,21.95458934
211057546,30411,AUTOPARTES,9,2021-09-06,36,1,12,27,1,FRACCIONAMIENTO,JARDINES DE LA CRUZ,610,ANDADOR,1ER ANDADOR DE LAS PALMAS,0,NA,",,,",AVENIDA,DE LAS PALMAS,5,false,false,9,ND,ND,0,0,N,N,21,38,0,0,false,3,1,CAMIONETA,CHEVROLET,S10,1,6,129,-102.27200105,21.87666156
211059154,30403,CRISTALAZO,9,2021-09-06,36,1,19,5,6,COLONIA,FRANCISCO VILLA,108,CALLE,GERTRUDIS RAMOS,0,NA,",,,",CALLE,FRANCISCO VILLA,7,false,false,9,ND,ND,0,0,N,N,22,41,0,0,false,4,5,AUTOMOVIL,MAZDA,ND,1,13,130,-102.27472008,22.14908763
211059180,30411,AUTOPARTES,9,2021-09-06,36,1,19,11,1,CC,AURRERA GUADALUPE,924,AVENIDA,CONVENCION DE 1914 PONIENTE,0,NA,",,,",AVENIDA,GUADALUPE,6,false,false,9,ND,ND,0,0,N,N,23,24,0,1200,false,1,2,AUTOMOVIL,NISSAN,TSURU,1,1,131,-102.31191664,21.88576982
211059727,30403,CRISTALAZO,9,2021-09-06,36,1,21,39,6,COMUNIDAD,LAS ANIMAS,215P,PRIVADA,FRANCISCO VILLA,0,NA,",,,",CALLE,BENITO JUAREZ,7,false,false,9,1 HOMBRE,ND,0,0,N,N,24,38,0,0,false,4,1,TRAILER,ND,ND,1,1,132,-102.26553534,22.09137283
211060698,30411,AUTOPARTES,9,2021-09-07,36,2,3,14,1,FRACCIONAMIENTO,BOSQUES DEL PRADO,847,CALLE,SIERRA FRIA,0,NA,"224,,,",CALLE,SAN JUAN DE LOS LAGOS,6,false,false,9,2 HOMBRES,ND,0,0,AUTOMOVIL,JETTA SIN PLACAS,25,46,0,0,false,2,2,AUTOMOVIL,NISSAN,SEDAN,1,13,133,-102.31072456,21.91807297
211060769,30411,AUTOPARTES,9,2021-09-07,36,2,3,46,1,FRACCIONAMIENTO,SOL NACIENTE,725,CALLE,KIOTO,0,NA,"230,,,",CALLE,HIROSHIMA,4,false,false,9,1 HOMBRE,ND,0,0,N,N,26,38,0,1000,false,1,1,AUTOMOVIL,NISSAN,VERSA,1,1,134,-102.22808900,21.87257800
211061863,30411,AUTOPARTES,9,2021-09-07,36,2,10,49,5,FRACCIONAMIENTO,PASEOS DE AGUASCALIENTES,117,CALLE,PASEOS DE SANTA ROSA DE LIMA,0,NA,"131,,,",AVENIDA,INDEPENDENCIA,7,false,false,9,1 HOMBRE,ND,0,0,AUTOMOVIL,DE COLOR ROJO,20,11,0,2000,false,2,1,CAMIONETA,ND,ND,1,1,135,-102.29500076,21.96458497
211062119,30411,AUTOPARTES,9,2021-09-07,36,2,12,7,5,COLONIA,EJIDAL,196,CALLE,15 DE SEPTIEMBRE,0,NA,",,,",AVENIDA,CONSTITUCION,7,true,false,9,1 HOMBRE,ND,0,0,N,N,21,22,0,0,false,1,2,AUTOMOVIL,NISSAN,ND,1,1,136,-102.35198343,21.96972831
211063095,30403,CRISTALAZO,9,2021-09-07,36,2,16,27,1,COLONIA,LAS FLORES,1072,CALLE,DALIAS,0,NA,"402,A,,,",CALLE,LOS LAURELES,2,false,false,9,1 HOMBRE,ND,0,0,BICICLETA,N,19,"22,38",0,0,false,4,3,CAMIONETA,CHEVROLET,ND,1,1,137,-102.30273362,21.87424519
211065090,30411,AUTOPARTES,9,2021-09-08,36,3,7,34,1,CC,CC VILLASUNCION,727,CALLE,MAHATMA GANDHI,0,NA,",,,",AVENIDA,AGUASCALIENTES SUR,2,true,false,9,2 HOMBRES,ND,0,0,AUTOMOVIL,TAXI 1370 BLANCO,19,"26,3",0,0,false,1,1,AUTOMOVIL,ND,ND,1,1,138,-102.29460170,21.86326658
211065316,30411,AUTOPARTES,9,2021-09-08,36,3,8,54,5,FRACCIONAMIENTO,EL MEZQUITAL,197,CALLE,TAHI,0,NA,"203,,,",CALLE,MEZQUITAL,7,false,false,9,1 HOMBRE,ND,0,0,N,N,19,11,0,0,false,1,1,AUTOMOVIL,NISSAN,TSURU,1,13,139,-102.35650747,21.96760850
211068563,30403,CRISTALAZO,9,2021-09-09,36,4,3,22,5,SIN TIPO,SAN MIGUELITO,216,PRIVADA,RIO SAN PEDRO,0,NA,"107,,,",CALLE,SAN MIGUEL,7,false,false,9,ND,ND,0,0,N,N,26,"22,23,11",0,5000,false,4,2,AUTOMOVIL,NISSAN,TSURU,1,1,140,-102.33402578,21.95989971
211068694,30411,AUTOPARTES,9,2021-09-09,36,4,6,2,6,FRACCIONAMIENTO,PLUTARCO ELIAS CALLES,95,PRIVADA,ISIDRO CALERA,0,NA,"505,,,",CALLE,VALENTE ACEVEDO CABALLERO,7,true,false,9,1 HOMBRE,JULIO CESAR BAUTISTA FLORES,1,0,N,N,19,39,0,0,false,1,5,AUTOMOVIL,ND,ND,1,4,141,-102.28454405,22.14366847
211068703,30403,CRISTALAZO,9,2021-09-09,36,4,6,22,5,COLONIA,ZONA CENTRO,192,CALLE,ALDAMA,0,NA,",,,",CALLE,GUZMAN,7,false,false,9,ND,3 HOMBRES,0,0,N,N,19,"26,38",0,0,false,4,1,AUTOMOVIL,CHEVROLET,BEAT,1,2,142,-102.34370783,21.96105620
211068915,30411,AUTOPARTES,9,2021-09-09,36,4,8,26,1,FRACCIONAMIENTO,VILLAS DE LA LOMA,454,CALLE,LOMA DEL CARDENAL,0,NA,"105,,,",CALLE,LOMA DEL VENADO,3,false,false,9,ND,ND,0,0,N,N,15,46,0,0,false,2,2,CAMIONETA,FORD,ND,1,1,143,-102.24659883,21.91309352
211069435,30403,CRISTALAZO,9,2021-09-09,36,4,11,58,6,FRACCIONAMIENTO,5 DE MAYO,91,CALLE,FELIPE ANGELES,0,NA,",,,",CALLE,IGNACIO RAMIREZ,7,false,false,9,2 HOMBRES,ND,2,0,N,N,20,24,0,0,true,4,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,4,144,-102.27566131,22.14182807
211071363,30411,AUTOPARTES,9,2021-09-09,36,4,21,0,5,FRACCIONAMIENTO,ARBOLEDAS,217,CALLE,DE LOS AHUEHUETES,0,NA,"347,,,",PROLONGACION,ITURBIDE,7,false,false,9,1 HOMBRE,ND,0,0,N,N,24,"22,38",0,0,false,1,3,AUTOMOVIL,ND,ND,1,1,145,-102.34727727,21.95463662
211071417,30411,AUTOPARTES,9,2021-09-09,36,4,21,18,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,CALLE,ESCARAMUZA,0,NA,",,,",CALLE,AMPARO DE LA TORRE,4,false,false,9,4 HOMBRES,ND,0,0,N,N,23,22,0,2000,false,1,2,AUTOMOVIL,CHEVROLET,CHEVY,1,1,146,-102.25562118,21.90022160
