FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,PROCESO,VIOLENCIA,ARMA_US,ARMA,PER_SOSP,ALIAS,SEXO_AGRE,SEXO_AFEC,CAT_SOSP,DETENIDO,DET_SPM,MOT_DET,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,HECHOS,RECUP_ART,CORP_ACUD,CIERRE_COR,DEN_CASIO,CARRETERA,TIPO_CARR,MARCA,SUBMARCA,MODELO,COLOR,PLACAS,SERIE,EDO_PLACAS,TRANSP_PUB,TIPO_VEH,TRANSPTTA,A_TRANS_PA,LLAVES_PUE,LPR,CARP_INV,CASA_VEH,ASEN_REC,COND_REC,CORP_REC,FECHA_REC,DIA_REC,MUN_REC,LONG,LAT,TEN_EXT,OID
251463279,0,30430,ROBO DE VEHICULO,7,28/07/2025,31,1,1,NO APLICA,DESARROLLO ESPECIAL BULEVAR A ZACATECAS,609,609,CALLE,SIN NOMBRE,NA,NA,"6489,,,",BOULEVARD,A ZACATECAS,3,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN PICK-UP 1998 BLANCO,Verdadero,1,1,0,Falso,NA,NISSAN,PICK-UP,1998,BLANCO,FR9391D,3N1CD15S7WK018081,ND,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Verdadero,VNSA,5,AGS,28/07/2025,1,1,-102.28774,21.92966,0,349
251466800,0,30430,ROBO DE VEHICULO,7,29/07/2025,31,2,1,FRACCIONAMIENTO,VISTA DE LAS CUMBRES,308,308,CALLE,MAESTRO ISMAEL RODRIGUEZ NEGRETE,NA,NA,"208,,,",CALLE,MAESTRO FERNANDO SOTO GARCIA,4,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN NP300 2008 BLANCO,Verdadero,1,1,0,Falso,NA,NISSAN,NP300,2008,BLANCO,AA9908E,3N6DD12SX8K032112,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,LOS LAURELES II,5,AGS,29/07/2025,2,1,-102.24004,21.89725,0,350
251473759,0,30430,ROBO DE VEHICULO,7,30/07/2025,31,3,1,FRACCIONAMIENTO,PERIODISTAS,204,204,AVENIDA,AMALIA GOMEZ ZEPEDA,NA,NA,"201,,,",AVENIDA,DEL REY,5,0,0,16,23:00-08:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN PICK-UP 1985 GRIS,Verdadero,20,13,0,Falso,NA,NISSAN,PICK-UP,1985,GRIS,AB4381E,ND,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,CI/AGS/19219/07-25,Falso,PERIODISTAS,5,AGS,30/07/2025,3,1,-102.24984,21.85175,0,351
251482169,0,30430,ROBO DE VEHICULO,7,31/07/2025,31,4,1,FRACCIONAMIENTO,VILLA LAS PALMAS III,388,388,PROLONGACION,MARIANO HIDALGO,NA,NA,"4406,,,",CALLE,PALMA DE BETEL,5,0,0,21,15:47-16:07,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,FORD F150 2019 GRIS,Falso,"1,23",1,4554,Falso,NA,FORD,F150,2019,GRIS,FSS791D,ND,DURANGO,0,CAMIONETA,Falso,PARADO,Falso,Falso,CI/AGS/19371/07-25,Falso,,,,01/01/1900,0,0,-102.23482,21.85435,0,353
251482083,0,50305,ROBO DE VEHICULO,7,31/07/2025,31,4,1,FRACCIONAMIENTO,NATURA,371,371,AVENIDA,JESUS GARCIA CORONA,NA,NA,",,,",CIRCUITO,OSO PANDA,3,0,0,22,15:30-15:56,Falso,Falso,9,ninguna,EXPAREJA,ND,H,M,5,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN JETTA 2002 NEGRO,Falso,1,1,0,Falso,NA,VOLKSWAGEN,JETTA,2002,NEGRO,ND,ND,ND,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.25369,21.93441,0,362
251914649,0,30430,ROBO DE VEHICULO,7,31/07/2025,31,4,1,FRACCIONAMIENTO,RANCHO SANTA MONICA,384,384,AVENIDA,SAN ANTONIO 203,NA,NA,"83,,,",AVENIDA,HACIENDA SANTA MONICA,2,0,0,27,sin datos,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN URVAN 2024 BLANCO,Falso,20,13,0,Falso,NA,NISSAN,URVAN,2024,BLANCO,AES619F,ND,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,CI/AGS/19475/08-25,Falso,,,,01/01/1900,0,0,-102.32032,21.83686,0,432
251487940,0,30430,ROBO DE VEHICULO,8,01/08/2025,31,5,1,FRACCIONAMIENTO,VILLERIAS,292,292,CALLE,HACIENDA CHICHIMECO,NA,NA,",,,",CALLE,HACIENDA LAS AMARILLAS,4,13,36,21,01:36 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN BORA 2006 NEGRO,Falso,1,1,0,Falso,NA,VOLKSWAGEN,BORA,2006,NEGRO,ND,ND,EXTRANJERAS,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.24651,21.88525,0,357
251490851,0,30430,ROBO DE VEHICULO,8,01/08/2025,31,5,1,FRACCIONAMIENTO,EX-HACIENDA OJOCALIENTE,275,275,AVENIDA,TECNOLOGICO,NA,NA,",,,",CALLE,OJOCALIENTE,4,0,0,14,18:00-21:33,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN SENTRA 1997 GRIS,Falso,1,1,0,Falso,ND,NISSAN,SENTRA,1997,GRIS,ADF155B,ND,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/19485/08-25,Falso,,,,01/01/1900,0,0,-102.26524,21.88143,0,358
250575142,0,30430,ROBO DE VEHICULO,3,24/03/2025,13,1,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,226,226,AVENIDA,SIGLO XXI,NA,NA,",,,",CALLE,PAULA DE JESUS JIMENEZ YAÑEZ,3,10,0,20,10:00 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN JETTA 2021 BLANCO,Falso,1,1,0,Falso,NA,VOLKSWAGEN,JETTA,2021,BLANCO,FUK440A,3VWNE6BU2MM06605,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/07925/03-25,Falso,,,,01/01/1900,0,0,-102.25541,21.90423,,151
251501830,0,30430,ROBO DE VEHICULO,8,03/08/2025,31,7,1,FRACCIONAMIENTO,LOS LAURELES II,531,531,CIRCUITO,ELLAUREL ORIENTE,NA,NA,"316,,,",CIRCUITO,EL LAUREL NORTE,4,6,21,19,06:21 a. m.,Verdadero,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN JETTA 1998 NEGRO,Falso,1,1,0,Falso,NA,VOLKSWAGEN,JETTA,1998,NEGRO,ACG449B,3VWVA81H7WM139356,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.23824,21.9051,0,360
251511902,0,30430,ROBO DE VEHICULO,8,04/08/2025,32,1,1,FRACCIONAMIENTO,MORELOS I,598,598,CALLE,CAUDILLOS,NA,NA,"820,,,",CALLE,HERMANOS GALEANA,5,4,45,26,04:45 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN GOLF 1994 ROJO,Falso,1,1,0,Falso,NA,VOLKSWAGEN,GOLF,1994,ROJO,ABA931C,ND,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/19686/08-25,Falso,,,,01/01/1900,0,0,-102.26425,21.85911,0,361
251529295,0,30430,ROBO DE VEHICULO,8,07/08/2025,32,4,1,FRACCIONAMIENTO,LOMAS DE SANTA ANITA,227,227,CALLE,DIEGO RIVERA,NA,NA,"218,,,",CALLE,DAVIDALFARO SIQUEIROS,4,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN TSURU 1997 TINTO,Verdadero,"1,23",1,4568,Falso,NA,NISSAN,TSURU,1997,TINTO,AEY020E,3N1BEAB13VL017380,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/19917/08-25,Falso,SANTA CLARA,5,PE,07/08/2025,4,1,-102.26736,21.89276,0,363
251534451,0,30430,ROBO DE VEHICULO,8,08/08/2025,32,5,1,FRACCIONAMIENTO,POZO BRAVO SUR,558,558,AVENIDA,CONSTITUCION,NA,NA,"547,,,",CALLE,POZO DE PLATINO,3,0,0,15,19:00-01:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,CHEVROLET SILVERADO ROJO,Verdadero,"1,23",1,4572,Falso,NA,CHEVROLET,SILVERADO,0,ROJO,AC8680E,3GBEC14X75M115892,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,CI/AGS/20021/08-25,Falso,CARR.66 Y SIGLO XXI RANCHO EL RETIRO,5,AGS,08/08/2025,5,1,-102.28432,21.92538,0,364
251535231,0,30430,ROBO DE VEHICULO,8,08/08/2025,32,5,1,FRACCIONAMIENTO,MORELOS II,188,188,CALLE,JOSE ANTONIO TORRES,NA,NA,"118,,,",CALLE,MEXICO LIBRE,5,6,15,19,06:15 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN PICK-UP 1990 BLANCO,Verdadero,1,1,0,Falso,NA,NISSAN,PICK-UP,1990,BLANCO,AB4432E,ND,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,LOMAS DEL MIRADOR,5,AGS,08/08/2025,5,1,-102.26388,21.85028,0,365
251550735,0,30430,ROBO DE VEHICULO,8,10/08/2025,32,7,1,FRACCIONAMIENTO,VILLA DE LAS NORIAS,435,435,CALLE,NORIAS DE FAVARAN,NA,NA,"107,,,",CALLE,NORIASDE ABARAN,4,0,0,6,00:00-09:35,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN TSURU 2015 BLANCO,Falso,1,1,0,Falso,NA,NISSAN,TSURU,2015,BLANCO,GNK946B,3N1EB31S3FK305160,GUANAJUATO,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.22685,21.87829,0,368
251552646,0,30430,ROBO DE VEHICULO,8,10/08/2025,32,7,1,FRACCIONAMIENTO,VILLAS DE SAN NICOLAS,511,511,CERRADA,EL BURLADERO,NA,NA,"104,,,",CALLE,POTREROS,6,0,0,16,20:00-11:00,Falso,Falso,9,ninguna,1 HOMBRE,HUMBERTO JIMENEZNUÑEZ,H,H,8,1,N,N,0,0,Falso,0,N,N,NISSAN TSURU 2014 BLANCO,Verdadero,1,1,0,Falso,NA,NISSAN,TSURU,2014,BLANCO,ADC424A,3N1EB31S7EK314958,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/20223/08-25,Falso,CARR.70 OTE.KM57+400,5,PE,12/08/2025,2,10,-102.29881,21.92712,0,369
251568260,0,30430,ROBO DE VEHICULO,8,12/08/2025,33,2,1,COLONIA,OBRAJE,518,518,AVENIDA,AYUNTAMIENTO,NA,NA,"123,,,",CALLE,HERMENEGILDO GALEANA SUR,2,20,15,23,08:15 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN JETTA 2004 GRIS,Verdadero,1,1,0,Falso,NA,VOLKSWAGEN,JETTA,2004,GRIS,AEB391F,ND,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/20508/08-25,Verdadero,VILLAS DE SAN ANTONIO,5,AGS,13/08/2025,3,1,-102.29797,21.87408,0,370
251608680,0,30430,ROBO DE VEHICULO,8,12/08/2025,33,2,1,COLONIA,SAN JOSE DEL ARENAL,124,124,CALLE,TEPEZALA,NA,NA,"739,,,",CALLE,SAN JUAN DE LOS LAGOS,6,0,0,27,sin datos,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,FREIGHTLINER COLUMBIA120 2004 ROJO,Falso,1,1,0,Falso,NA,FREIGHTLINER,COLUMBIA 120,2004,ROJO,55BG9,1FUJA6CK44LM61930,SPF,0,TRAILER,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.30899,21.90737,0,375
251616506,0,30429,ROBO DE VEHICULO,8,12/08/2025,33,2,1,NINGUNO,CARR. 45 SUR ANTES DEL PUNTO DE REVISION,15R,0,CARRETERA,45 LEON - AGUASCALIENTES,NA,NA,",,,",AVENIDA,REVOLUCION,2,0,0,23,19:00-19:30,Falso,Verdadero,4,fuego,3 HOMBRES,ND,H,H,8,0,N,N,0,0,Falso,0,CAMIONETA,BLANCA,FORD SUPER DUTY 2012 ROJO,Falso,20,13,0,Verdadero,FEDERAL,FORD,SUPER DUTY,2012,ROJO,AA8017F,1FD1FDGF4GY1CEA54,AGUASCALIENTES,0,CAMIONETA,Falso,TRANSITANDO,Falso,Falso,CI/AGS/20996/08-25,Falso,,,,01/01/1900,0,0,-102.29009,21.67179,0,377
251064556,0,30430,ROBO DE VEHICULO,5,30/05/2025,22,5,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,226,236,CALLE,ESCARAMUZA,NA,NA,"718,,,",CALLE,MARIA DEL CARMEN HERRERA ROMO,4,0,0,5,00:00-05:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN JETTA 1997 ROJO,Falso,1,1,0,Falso,NA,VOLKSWAGEN,JETTA,1997,ROJO,AEK4977,3VWJ2A1H7VM218107,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/13952/05-25,Falso,,,,01/01/1900,0,0,-102.25047,21.90134,0,270
251590506,0,30430,ROBO DE VEHICULO,8,16/08/2025,33,6,1,FRACCIONAMIENTO,VILLAS DE SAN NICOLAS,511,511,BOULEVARD,LUIS DONALDO COLOSIO,NA,NA,",,,",AVENIDA,INDEPENDENCIA,6,0,0,25,00:00-02:00,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,TOYOTA COROLLA 2013 GRIS,Verdadero,1,1,0,Falso,NA,TOYOTA,COROLLA,2013,GRIS,RMZ688C,2T1BU4EE2DC032405,ND,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,TROJES DE ALONSO,5,AGS,16/08/2025,6,1,-102.29905,21.92526,0,372
251607072,0,30430,ROBO DE VEHICULO,8,18/08/2025,34,1,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,342,AVENIDA,POLIDUCTO,NA,NA,"321,,,",AVENIDA,GERONIMO DE LA CUEVA,3,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,CHEVROLET CHEVY 2008 AZUL,Verdadero,"1,23",1,4607,Falso,NA,CHEVROLET,CHEVY,2008,AZUL,AEH103A,3G1SF21X77S150178,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/20842/08-25,Falso,CAÑADA HONDA,5,PE,22/08/2025,6,1,-102.26249,21.92957,0,373
251381169,0,30430,ROBO DE VEHICULO,7,16/07/2025,29,3,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,226,226,AVENIDA,SIGLO XXI,NA,NA,",,,",CALLE,ELENA CUELLAR AJURIA,4,0,0,9,06:00-18:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN TSURU 1995 VERDE,Verdadero,1,1,0,Falso,NA,NISSAN,TSURU,1995,VERDE,ND,ND,PERMISO,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,LOS PERICOS,5,AGS,16/07/2025,3,1,-102.25411,21.9015,0,329
251614920,0,30429,ROBO DE VEHICULO,8,19/08/2025,33,2,1,FRACCIONAMIENTO,SOLIDARIDAD I,459,459,AVENIDA,SIGLO XXI,NA,NA,",,,",AVENIDA,SALUD,4,12,10,21,12:10 p. m.,Falso,Verdadero,4,fuego,"1 HOMBRE,DE 30 A 35 AÑOS",ND,H,M,8,0,N,N,0,0,Falso,0,N,N,TOYOTA RAV4 2015 COBRE,Verdadero,1,1,0,Falso,NA,TOYOTA,RAV4,2015,COBRE,AAJ703G,ND,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,OJOCALIENTE I,5,AGS,19/08/2025,2,1,-102.24486,21.87055,0,376
251624218,0,30414,ROBO DE VEHICULO,8,20/08/2025,34,3,1,FRACCIONAMIENTO,SAN FERNANDO,260,260,CIRCUITO,JOSEFA ORTIZ DE DOMINGUEZ,NA,NA,"165,,,",CALLE,SAN FRANCISCO,1,0,0,3,12:00-17:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,CHEVROLET BEAT 2021 GRIS,Verdadero,1,1,0,Falso,NA,CHEVROLET,BEAT,2021,GRIS,AAS455G,ND,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Verdadero,GREMIAL,5,PM,20/08/2025,3,1,-102.28857,21.87525,0,379
251627519,0,30430,ROBO DE VEHICULO,8,21/08/2025,34,4,1,FRACCIONAMIENTO,VILLALTA,379,379,CALLE,VILLA BONITA,NA,NA,6005,AVENIDA,LUISA FERNANDEZ VILLA,5,0,0,2,08:00-11:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN TSURU BLANCO,Falso,1,1,0,Falso,NA,NISSAN,TSURU,0,BLANCO,ND,3N131S7HK332350,ND,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.24176,21.8516,0,378
251636410,0,30430,ROBO DE VEHICULO,8,22/08/2025,34,5,1,FRACCIONAMIENTO,VERSALLES II,164,164,CALLE,INGENIERO LUIS ORTEGA DOUGLAS,NA,NA,"224,,,",CALLE,FRANCISCO CARRERA TORRES,2,0,0,22,17:30-18:30,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN POLO 2005 ROJO,Falso,1,1,0,Falso,NA,VOLKSWAGEN,POLO,2005,ROJO,ACD906A,9BWJB09N55P013568,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.30983,21.85747,0,380
251639128,0,30429,ROBO DE VEHICULO,8,23/08/2025,34,6,1,FRACCIONAMIENTO,JARDINES DE LA CONCEPCION II,127,127,BOULEVARD,LUIS DONALDO COLOSIO,NA,NA,",,,",AVENIDA,INDEPENDENCIA,6,0,0,5,00:00-03:51,Falso,Verdadero,4,fuego,1 HOMBRE,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,FORD LOBO 2023 GRIS,Verdadero,1,1,0,Falso,NA,FORD,LOBO,2023,GRIS,ND,ND,ND,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,CORRAL DE BARRANCOS,6,JM,23/08/2025,6,5,-102.29875,21.92493,0,381
251642312,0,30430,ROBO DE VEHICULO,8,23/08/2025,34,6,1,FRACCIONAMIENTO,REENCUENTRO,378,378,ANDADOR,PRIMAVERA ORQUIDEA,NA,NA,"142,,,",CALLE,REENCUENTRO,5,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,FAMILIA,ND,H,H,5,0,N,N,0,0,Falso,0,N,N,NISSAN VERSA 2024 PLATA,Verdadero,1,2,0,Falso,NA,NISSAN,VERSA,2024,PLATA,AFD180F,3N1CN8AE8RK620868,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Verdadero,CI/AGS/21387/08-25,Falso,CARR. 45 SUR ALTURA FITOSANITARIA,5,PE,03/09/2025,3,1,-102.25155,21.84003,0,382
251644386,0,30430,ROBO DE VEHICULO,8,23/08/2025,34,6,1,COLONIA,MARTINEZ DOMINGUEZ,514,514,BOULEVARD,JOSE MARIA CHAVEZ,NA,NA,",,,",CALLE,ANGEL GONZALEZ,2,0,0,4,21:15-23:15,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN TSURU 1990 ORO,Verdadero,1,1,0,Falso,NA,NISSAN,TSURU,1990,ORO,JGW8867,ND,JALISCO,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,PILAR BLANCO,5,AGS,24/08/2025,7,1,-102.29309,21.85514,0,383
251646946,0,30430,ROBO DE VEHICULO,8,24/08/2025,34,7,1,FRACCIONAMIENTO,JARDINES DE LA CRUZ,256,256,PRIVADA,SEGUNDA EUCALIPTOS,NA,NA,"117,,,",CALLE,EUCALIPTOS,5,0,0,15,21:00-05:20,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN TSURU 2017 BLANCO,Verdadero,1,1,0,Falso,NA,NISSAN,TSURU,2017,BLANCO,A485AAJ,3N1EB31S4HK35393,AGUASCALIENTES,1,TAXI 3485,Falso,PARADO,Falso,Falso,ND,Falso,LOS VOLCANES,5,AGS,24/08/2025,7,1,-102.2729,21.87617,0,384
251647037,0,30430,ROBO DE VEHICULO,8,24/08/2025,34,7,1,COLONIA,SAN PABLO,242,242,CALLE,AQUILES SERDAN,NA,NA,"603,,,",CALLE,PONCIANO ARRIAGA,6,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN TSURU 2005 BLANCO,Falso,1,1,0,Falso,NA,NISSAN,TSURU,2005,BLANCO,AAA606E,ND,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.30194,21.89331,0,385
251647285,0,30430,ROBO DE VEHICULO,8,24/08/2025,34,7,1,COMUNIDAD,LOS CAÑOS,56,56,CALLE,EMILIANO ZAPATA,NA,NA,"106,,,",CALLE,VICENTE GUERRERO,2,0,0,26,03:00-04:00,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,CHRYSLER CIRRUS 1997 NEGRO,Verdadero,1,1,0,Falso,NA,CHRYSLER,CIRRUS,1997,NEGRO,ABU270A,3C3D256S9VT570398,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/21432/08-35,Verdadero,LOMAS DEL SUR,5,PE,01/09/2025,1,1,-102.4678,21.78237,0,386
251650034,0,30430,ROBO DE VEHICULO,8,24/08/2025,34,7,1,FRACCIONAMIENTO,MORELOS II,188,188,CALLE,JOSE MARIA LICEAGA,NA,NA,"426,,,",CALLE,MAYO DE 1812,5,0,0,1,dias solo,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN GOLF 1998 VERDE,Falso,20,13,0,Falso,NA,VOLKSWAGEN,GOLF,1998,VERDE,ADJ480B,3VWFA81H2WM277035,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.26071,21.85281,0,387
251447057,0,30430,ROBO DE VEHICULO,7,26/07/2025,30,6,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,226,226,CALLE,ELVIA ALICIA MEDRANO PARADA,NA,NA,"126,,,",CALLE,PAZ ROMO DE VIVAR,3,0,0,16,19:00-09:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN JETTA 1997 NEGRO,Verdadero,1,1,0,Falso,NA,VOLKSWAGEN,JETTA,1997,NEGRO,M40AYY,3VW1671HMVM212808,CIUDAD DE MEXICO,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/18910/07-25,Falso,VNSA,5,AGS,28/07/2025,1,1,-102.25425,21.90271,0,348
251662985,0,50104,ROBO DE VEHICULO,8,26/08/2025,35,2,1,NINGUNO,VELARIA MALL,690,690,AVENIDA,DE LOS MAESTROS,NA,NA,",,,",AVENIDA,AGUASCALIENTES PONIENTE,2,14,30,21,02:30 p. m.,Verdadero,Falso,9,ninguna,2 HOMBRES,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,JEEP PATRIOT 2017 TINTO,Falso,1,1,0,Falso,NA,JEEP,PATRIOT,2017,TINTO,ZFJ918G,1C4NJPFA0HD187515,ZACATECAS,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.31475,21.85829,0,396
251671205,251672097,30430,ROBO DE VEHICULO,8,28/08/2025,35,4,1,FRACCIONAMIENTO,VERSALLES II,164,164,CALLE,INGENIERO LUIS ORTEGA DOUGLAS,NA,NA,"103,,,",CALLE,BELISARIO DOMINGUEZ,2,4,54,26,04:54 a. m.,Falso,Falso,9,ninguna,"1 HOMBRE,MORENO,DELGADO,VISTE ROPA COLOR CLARO",ND,H,H,8,0,N,N,0,0,Falso,0,BICI,ND,CHEVROLET PICK-UP 1982 BLANCO,Verdadero,1,1,0,Falso,NA,CHEVROLET,PICK-UP,1982,BLANCO,AB0683B,1703LBM126606,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,CI/AGS/21769/08-25,Falso,NORIAS DE OJOCALIENTE,5,AGS,28/08/2025,5,1,-102.3067,21.85724,0,392
251671681,0,30429,ROBO DE VEHICULO,8,28/08/2025,35,4,1,SIN TIPO,NISSAN MEXICANA (PLANTA NISSAN II),692,692,CARRETERA,45 LEON - AGUASCALIENTES,NA,NA,",,,",LIBRAMIENTO,RAMAL A AEROPUERTO DE AGUASCALIENTES,2,9,57,20,09:57 a. m.,Falso,Verdadero,4,fuego,"1 HOMBRE,ES MORENO,ALTO,VISTE PLAYERA AMARILLA,PANTALON DE MEZCLILLA AZUL,CACHUCHA NEGRA,BOTAS CAFES",MANUEL,H,M,8,0,N,N,0,0,Falso,0,N,N,CHEVROLET SPARK BLANCO,Verdadero,1,1,0,Verdadero,LIBRAMIENTO,CHEVROLET,SPARK,0,BLANCO,AFU021E,ND,AGUASCALIENTES,1,TAXI VDRIVE,Falso,TRANSITANDO,Falso,Falso,21773/28/25,Falso,TANQUE DE LOS JIMENEZ,5,AGS,28/08/2025,4,1,-102.27709,21.73032,0,393
