FOLIO,MES,FECHA,DIA_SEM,HORA,MINUTOS,MUNICIPIO,LOCALIDAD,TIPO_ASEN,NOM_ASEN,OID_ASEN,DESTAC_SEG,TIPO_VIAL,NOM_VIAL,ED_INC,NUM_EXT,NUM_EXTC,NUM_INT,NUM_INTC,VIAL_1_INC,VIAL_2_INC,VIAL_P_INC,ARMA_1,ARMA_2,VIOLENCIA,CUENT_HAB,DINERO,CANTIDAD,BANCO,UBIC_BANC,BOLSO,CARTERA,TECNOLOGIA,CELULAR,JOYERIA,ROPA,BICICLETA,MOCHILA,LLAVES,OTROS,TRANS_S_N,UBIC_TRANS,LESIONADO,TRASL_HOSP,FIL_SOSP,ALIAS_SOSP,VEH_SOSP,TIPO_VEH,MONTO,PROCESO,DETENIDO,CIERRE_PRE,OBJ_RECUP,PR_FERIA,OID,INCIDENTE,LONG,LAT
74556,MARZO,2018-03-16,VIERNES,18,17,AGUASCALIENTES,URBANA,COLONIA,MARTINEZ DOMINGUEZ,1099,INSURGENTES,PRIVADA,JOSE MARIA GONZALEZ HERMOSILLO,NA,0,N,0,N,SARGENTO RAMON AZCONA,VICTOR ROSALES,VALENTE QUINTANA,NA,NA,NO,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 MUJER VISTE CAMISA DE FLORES Y PANTALON VERDE,NULO,NULO,N,0,NULO,0,,,NULO,451,Robo a persona,-102.29658445,21.85332210
75198,MARZO,2018-03-17,SABADO,3,51,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE LA UNIVERSIDAD,807,POCITOS,AVENIDA,CANAL INTERCEPTOR,NA,0,N,0,N,ANTONIO CASO,UNIVERSIDAD,LICENCIADO SALVADOR AZUELA,CONTUSA,NA,SI,N,0,0,N,NULO,0,0,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,4 SUJETOS,NULO,VILKSWAGUEN SEDAN COLOR NEGRO,CARRO,8000,NULO,0,,,NULO,452,Robo a persona,-102.30696192,21.90265672
75374,MARZO,2018-03-17,SABADO,11,48,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,CONSTITUCION,794,TERAN NORTE,AVENIDA,CONSTITUCION,NA,316,A,0,N,ARTICULO TERCERO,ARTICULO CUARTO,ARTICULO PRIMERO,FUEGO,CONTUSA,SI,RETIRO,1,0,SIN DATOS,SIN DATOS,1,1,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,2 SUJETOS,NULO,CARRO,CARRO,0,NULO,0,,,NULO,453,Robo a persona,-102.28595349,21.91877628
75381,MARZO,2018-03-17,SABADO,12,0,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,OJOCALIENTE III,525,TERAN SUR,CALLE,LAGUNITA,NA,215,N,0,N,CAÑADA GRNADE,SAN FRANCISCO DE LOS VIVEROS,LA CONGOJA,NA,NA,NO,N,0,0,N,NULO,0,0,0,0,0,0,0,0,0,1,SI,PARADA CAMION,NO,NULO,1 SUJETO VISTE CAMISA ROJA PANTALON NEGRO,NULO,NULO,N,300,NULO,0,,,NULO,454,Robo a persona,-102.24565157,21.88116087
75956,MARZO,2018-03-17,SABADO,23,5,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,TROJES DEL COBANO (PANTEON JARDIN GUADALUPANO),507,TERAN NORTE,AVENIDA,AGUASCALIENTES ORIENTE,NA,0,N,0,N,CAMINO AL COBADNO,NINGUNO,LAGO DE CHAPALA,CONTUSA,CORTANTE,SI,N,1,1000,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,4 SUJETOS,LOS MONQUIQUIS,NULO,N,9000,NULO,0,,,NULO,455,Robo a persona,-102.27339894,21.90956992
76045,MARZO,2018-03-17,SABADO,23,21,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,OJO DE AGUA,1080,MORELOS,AVENIDA,HEROE DE NACOZARI SUR,NA,0,N,0,N,AYUNTAMIENTO,JESUS YUREM,PLAZA CTM,CONTUSA,NA,SI,N,0,0,N,NULO,0,1,1,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,20 SUJETOS UNO DE ELLOS VISTE CAMISA MORADA OTRO CAMISA BLANCA OTRO VISTE DE AZUL OTRO DE NEGRO CON FLORES Y DOS D BLANC,NULO,NULO,N,0,NULO,0,,,NULO,456,Robo a persona,-102.28241606,21.86481090
76278,MARZO,2018-03-18,DOMINGO,1,16,JESUS MARIA,URBANA,COLONIA,CHICAHUALES I,155,JM,CALLE,FELICIANO MARTINEZ CRUZ,NA,304,N,0,N,GENOVEVO RIVERA,ALEJANDRO DE LA CRUZ SAUCEDO,ROMAN LOERA,NA,NA,NO,N,1,900,N,NULO,0,1,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,SIN DATOS,NULO,NULO,N,900,NULO,0,,,NULO,457,Robo a persona,-102.34797895,21.95057812
76407,MARZO,2018-03-18,DOMINGO,1,58,AGUASCALIENTES,URBANA,UNIDAD HABITACIONAL,LAZARO CARDENAS,1079,MORELOS,AVENIDA,PASEO DE LA CRUZ,NA,0,N,0,N,HEROE DE NACOZARI SUR,EDUCACION,DEFENSA NACIONAL,NA,NA,NO,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,2 SUJETOS,NULO,NULO,N,2000,NULO,0,,,NULO,458,Robo a persona,-102.28139209,21.87360445
76512,MARZO,2018-03-18,DOMINGO,3,29,JESUS MARIA,RURAL,COMUNIDAD,MARAVILLAS,183-P,JM,AVENIDA,GUADALUPE,NA,0,N,0,N,INDEPENDENCIA,NINGUNO,BUGAMBILIAS,NA,NA,NO,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,1,SI,VIA PUBLICA,NO,NULO,SIN DATOS,NULO,NULO,N,0,NULO,0,,,NULO,459,Robo a persona,-102.32446940,21.95073651
76604,MARZO,2018-03-18,DOMINGO,5,20,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,SOLIDARIDAD II,579,MORELOS,AVENIDA,SIGLO XXI,NA,0,N,0,N,HUACHICHIL,CERRO DEL MIXTON,ATOTONITLAN,CORTANTE,NA,SI,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO VISTE TODO DE GRIS TRAE UNA BERMUDA ESTA PELON,NULO,NULO,N,3000,NULO,0,,,NULO,460,Robo a persona,-102.24703717,21.86440078
76717,MARZO,2018-03-18,DOMINGO,9,13,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,TERAN SUR,AVENIDA,RODOLFO LANDEROS GALLEGOS,NA,0,N,0,N,ESTHELA ALDANA,SIGLO XXI,ELENA CUELLAR A,NA,NA,NO,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO,NULO,NULO,N,0,NULO,0,,,NULO,461,Robo a persona,-102.25415691,21.90182811
76945,MARZO,2018-03-18,DOMINGO,15,19,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,J GUADALUPE PERALTA GAMEZ,411,TERAN SUR,CALLE,JOSE TRINIDAD VELA SALAS,NA,0,N,0,N,PEROCERES DE LA ENSEÑANZA,ISABEL JIMENEZ DIAZ,FELIPE COLLAZO GARCIA,CONTUSA,NA,SI,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO,NULO,NULO,N,0,NULO,0,,,NULO,462,Robo a persona,-102.23630125,21.87224197
77015,MARZO,2018-03-18,DOMINGO,16,48,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VALLE DE LOS CACTUS,725,TERAN SUR,ANDADOR,RECINTO AGAVE 103,NA,89,N,0,N,PASEO DE LA BIZNAGA,ISABEL JIMENEZ DIAZ,CALIXTO SERNA VALDIVIA,CORTANTE,NA,SI,N,1,500,N,NULO,0,0,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO VISTE CAMISA ROJA ABAJO DEL OJO TRAE UN JORDAN TATUADO,NULO,NULO,N,500,NULO,0,,,NULO,463,Robo a persona,-102.23626506,21.87426819
77664,MARZO,2018-03-19,LUNES,1,13,AGUASCALIENTES,URBANA,EJIDO,LOS POCITOS,326,POCITOS,AVENIDA,JESUS MARIA,NA,0,N,0,N,ANTONIO DE LUNA,ANTONIO CORONADO,RIOS,NA,NA,NO,N,1,200,N,NULO,1,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,SIN DATOS,NULO,NULO,N,2200,NULO,0,,,NULO,464,Robo a persona,-102.33524485,21.91975205
78342,MARZO,2018-03-19,LUNES,19,53,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PROGRESO,450,TERAN NORTE,AVENIDA,SIGLO XXI,NA,0,N,0,N,GENERAL PASCUAL CORNEJO BRUN,GENERAL LAZARO CARDENAS,J MARIO PANI,ND,NA,SI,N,0,0,N,NULO,0,1,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO,NULO,NULO,N,0,NULO,0,,,NULO,465,Robo a persona,-102.25783945,21.90799998
78550,MARZO,2018-03-19,LUNES,22,37,JESUS MARIA,URBANA,FRACCIONAMIENTO,PASEOS DE AGUASCALIENTES,117,JM,CALLE,PASEOS DE GOMEZ PORTUGAL,NA,0,N,0,N,PASEOS DE AGUASCALIENTES,PASEO DE SAN ANTONIO DE LOS HORCONES,PASEO DE ESCALERAS,FUEGO,NA,SI,N,1,1300,N,NULO,0,0,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,2 SUJETOS UNO VISTE CACHUCHA ROJA PANTALALON MEZCLILLA OTRO VISTE PLAYERA BLANCA PANTALON MEZCLILLA,NULO,MOTOCICLETA,MOTOCICLETA,1300,NULO,0,,,NULO,466,Robo a persona,-102.29951564,21.96852192
78675,MARZO,2018-03-20,MARTES,0,36,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PILAR BLANCO,981,INSURGENTES,ANDADOR,DEL CISNE,NA,0,N,0,N,DE LAS GAVIOTAS,PASEO DE TONATHIU,FAISAN,NA,NA,NO,N,0,0,N,NULO,0,0,0,0,0,0,0,0,0,1,SI,VIA PUBLICA,NO,NULO,3 SUJETOS,NULO,NULO,N,0,NULO,0,,,NULO,467,Robo a persona,-102.29769063,21.84831353
78695,MARZO,2018-03-20,MARTES,1,1,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE SAN FRANCISCO,809,POCITOS,PRIVADA,RELICARIO,NA,108,N,0,N,INDEPENDENCIA,MELQUIADES MORENO,EBANO,NA,NA,NO,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,3 SUJETOS UNO VISTE CAMISA AZUL CON BERMUDA LOS OTROS DOS VISTEN DE NEGRONULO,NULO,NULO,N,0,NULO,0,,,NULO,468,Robo a persona,-102.29530889,21.90340212
73341,MARZO,2018-03-15,JUEVES,15,5,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE NUESTRA SEÑORA DE LA ASUNCION (SECTOR GUADALUPE),402,TERAN NORTE,CALLE,TEOFILO ROMO LOPEZ,NA,0,N,0,N,JOSE DE JESUS GONZALEZ GARCIA,JESUS GOMEZ LUNA,JOSE BECERRA,NA,NA,NO,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO VISTE PLAYERA BEIGE PANTALON MEZCLILLA,NULO,NULO,N,0,NULO,0,,,NULO,469,Robo a persona,-102.25516319,21.93008664
66168,MARZO,2018-03-08,JUEVES,21,4,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,BONA GENS,527,MORELOS,CALLE,ESTRELLA POLAR,NA,0,N,0,N,AURORA,LICENCIADO ADOLFO LOPEZ MATEOS ORIENTE,TANYVETH,PUNZANTE,NA,SI,N,0,0,N,NULO,0,0,1,0,0,0,0,0,0,0,SI,FUERA ESCUELA,NO,NULO,2 SUJETOS UNO VISTE SUDADERA NEGRA,NULO,NULO,N,0,NULO,0,,,NULO,470,Robo a persona,-102.26638817,21.87750613
70406,MARZO,2018-03-12,LUNES,14,7,AGUASCALIENTES,URBANA,SIN TIPO,UNIVERSIDAD TECNOLOGICA,682,INSURGENTES,CARRETERA,31 UNIVERSIDAD TECNOLOGICA - CIUDAD DE LOS NIÑOS,NA,0,N,0,N,NINGUNO,NINGUNO,NINGUNO,NA,NA,NO,N,0,0,N,NULO,0,0,0,0,0,0,0,0,0,1,SI,FUERA ESCUELA,NO,NULO,NUL,1 SUJETO,NULO,N,0,NULO,0,,,NULO,471,Robo a persona,-102.35116498,21.84162274
78848,MARZO,2018-03-20,MARTES,8,38,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE NUESTRA SEÑORA DE LA ASUNCION (SECTOR ENCINO),506,TERAN NORTE,CALLE,ADORATRICES,NA,0,N,0,N,ARROYO SECO,SIGLO XXI,FRUTALES,FUEGO,CORTANTE,SI,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,SI,LLAMADA VALORADA,2 SUJETOS UNO VISTE CHAMARRA Y PANTALON CAFE EL OTRO VISTE CAMISA Y PANTALON NEGROS,NULO,NULO,N,1200,NULO,0,,,NULO,472,Robo a persona,-102.26432054,21.92514231
79060,MARZO,2018-03-20,MARTES,14,26,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,NATURA,699,TERAN NORTE,CALLE,PARRAL,NA,140,N,0,N,AGUSTIN LARA,JOSE CONTRERAS ESPARZA,FEDERICO MENDEZ,FUEGO,NA,SI,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO VISTE PLAYERA NEGRA,NULO,NULO,N,1500,NULO,0,,,NULO,473,Robo a persona,-102.24883521,21.93090822
79407,MARZO,2018-03-20,MARTES,20,45,JESUS MARIA,URBANA,COLONIA,VISTA HERMOSA,177,JM,CALLE,HERNANDEZ,NA,0,N,0,N,SAN LORENZO,SAUCEDO,FRANCISCO JAVIER MINA,CORTANTE,NA,SI,N,1,40,N,NULO,0,0,0,0,0,0,0,0,0,0,SI,FUERA COMANDANCIA,NO,NULO,2 SUJETOS ASPECTO FARRUCOS,NULO,NULO,N,40,NULO,0,,,NULO,474,Robo a persona,-102.34643915,21.95885187
79465,MARZO,2018-03-20,MARTES,21,51,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MEXICO,1081,MORELOS,CALLE,SONORA,NA,0,N,0,N,CASA BLANCA,AGUASCALIENTES SUR,SINALOA,CORTANTE,NA,SI,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO VISTE CAMISA BLANCA,NULO,MOTOCICLETA,MOTOCICLETA,5000,NULO,0,,,NULO,475,Robo a persona,-102.28205537,21.86073005
79525,MARZO,2018-03-20,MARTES,22,25,SAN FRANCISCO DE LOS ROMO,RURAL,FRACCIONAMIENTO,LA RIBERA,350-P,SFR,CARRETERA,152 SAN NICOLASA DE ARRIBA - PUERTECITO DE LA VIRG,NA,0,N,0,N,NINGUNO,NINGUNO,NINGUNO,NA,NA,NO,N,0,0,N,NULO,0,0,0,0,0,0,1,0,0,0,SI,CARRETERA,NO,NULO,1 SUJETO,NULO,CAMIONETA BLANCA,CAMIONETA,0,NULO,0,,,NULO,476,Robo a persona,-102.25467340,21.96185846
79738,MARZO,2018-03-21,MIERCOLES,6,29,AGUASCALIENTES,URBANA,BARRIO,SAN MARCOS,735,CENTRO,PRIVADA,AMBROSIO MUÑOZ,NA,120,N,0,N,JOSE GUADALUPE POSADA,AZTECA,GENERAL EMILIANO ZAPATA,CORTANTE,NA,SI,N,0,0,N,NULO,1,0,1,0,0,1,0,0,0,1,SI,VIA PUBLICA,NO,NULO,1 SUJETO,NULO,MOTOCICLETA ROJA,MOTOCICLETA,5000,NULO,0,,,NULO,477,Robo a persona,-102.30602849,21.88103074
79770,MARZO,2018-03-21,MIERCOLES,8,8,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,BAJIO DE LAS PALMAS,533,MORELOS,CALLE,PALMA COCALAN,NA,106,N,0,N,PALMA GUADALUPE,PALMA BAMBU,PALMA MEXICANA,FISICA,NA,SI,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO VISTE SUDADERA AZUL MARINO PANTALON MEZCLILLA COMPLEXION DELGADO,NULO,NULO,N,3000,NULO,0,,,NULO,478,Robo a persona,-102.24078237,21.86177050
79518,MARZO,2018-03-20,MARTES,22,28,SAN FRANCISCO DE LOS ROMO,RURAL,FRACCIONAMIENTO,LA RIBERA,350-P,SFR,CALLE,LA BARCA,NA,0,N,0,N,RIVERA DE CHAPALA,COYOACAN,PONCITLAN,NA,NA,NO,N,0,0,N,NULO,0,0,0,0,0,0,1,0,0,0,SI,VIA PUBLICA,NO,NULO,2 SUJETOS,NULO,NULO,N,0,NULO,0,,,NULO,479,Robo a persona,-102.25108446,21.95592826
77610,MARZO,2018-03-19,LUNES,0,38,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VISTAS DE ORIENTE,489,TERAN SUR,AVENIDA,SAN FRANCISCO DE LOS VIVEROS,NA,0,N,0,N,PROCERES DE LA ENSEÑANZA,SAN FRANCISCO DE LOS VIVEROS 213,NINGUNO,CORTANTE,NA,SI,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,BORDO TAXI,SI,CADAVER,EDUARDO GOROCHATEGUI FERNANDEZ  20 AÑOS DOMICILIO ESTACIONCAÑADA 440 FRACC OJOCALIENTE III,EDUARDO GORROCHATEGUI FERNANDEZ,NULO,N,0,SI,1,,,NULO,480,Robo a persona,-102.23961950,21.88269765
80040,MARZO,2018-03-21,MIERCOLES,15,14,AGUASCALIENTES,URBANA,BARRIO,LA PURISIMA,915,CENTRO,CALLE,ARQUITECTO J REFUGIO REYES,NA,0,N,0,N,CONSTITUCION,ALAMEDA,HEROE DE NACOZARI NORTE,CONTUSA,NA,SI,N,0,0,N,NULO,0,1,0,0,0,0,0,0,0,1,SI,FUERA TEMPLO,SI,HTM,SIN DATOS,NULO,NULO,N,0,NULO,0,,,NULO,481,Robo a persona,-102.28393115,21.88285932
80283,MARZO,2018-03-21,MIERCOLES,20,15,JESUS MARIA,URBANA,COLONIA,CHICAHUALES II,151,JM,CALLE,SAN ANTONIO DE LOS HORCONES,NA,0,N,0,N,FELICIANO MARTINEZ CRUZ,PEDRO DE LUNA,VALLADOLID,NA,NA,NO,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO VISTE CACHUCHA NEGRA CHALECO NEGRO,EL CANO,BICICLETA BURRITA,BICICLETA,1200,NULO,0,,,NULO,482,Robo a persona,-102.35007517,21.94396348
80322,MARZO,2018-03-21,MIERCOLES,21,18,AGUASCALIENTES,URBANA,COLONIA,GREMIAL,917,POCITOS,CALLE,CORONEL JESUS R MACIAS,NA,517,N,0,N,GENERAL FRANCISCO VILLA,20 DE NOVIEMBRE,DOCTOR GERONIMO DE OROZCO,CONTUSA,NA,SI,N,0,0,N,NULO,0,1,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO,NULO,NULO,N,0,NULO,0,,,NULO,483,Robo a persona,-102.28682007,21.89237303
80447,MARZO,2018-03-21,MIERCOLES,23,28,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE NUESTRA SEÑORA DE LA ASUNCION (SECTOR ALAMEDA),516,TERAN NORTE,CALLE,BARRIO DE LA SALUD,NA,110,N,0,N,PAMES,GUAMARES,POLIDUCTO,NA,NA,NO,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,VARIOS SUJETOS,NULO,CAMIONETA JEEP COLOR NEGRO PLACAS AEU8871,CAMIONETA,0,NULO,0,,,NULO,484,Robo a persona,-102.26857107,21.93106072
80848,MARZO,2018-03-22,JUEVES,12,47,JESUS MARIA,URBANA,COLONIA,ZONA CENTRO,192,JM,AVENIDA,CENTENARIO,NA,0,N,0,N,BELTRAN,NIAGARA,IGNACIO ALLENDE,NA,NA,NO,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO,NULO,NULO,N,0,NULO,1,,,NULO,485,Robo a persona,-102.34713666,21.96188182
81041,MARZO,2018-03-22,JUEVES,16,42,AGUASCALIENTES,URBANA,COLONIA,TROJES DE ALONSO,798,POCITOS,CALLE,PONCIANO ARRIAGA,NA,156,N,0,N,20 DE NOVIEMBRE,EMILIANO ZAPATA,FRANCISCO VILLA,FUEGO,CONTUSA,SI,RETIRO,1,79000,BANMEX,BANAMEX GALERIAS,0,0,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,SI,NO AMERITO,2 SUJETOS UNO VISTE PLAYERA BLANCA PANTALON MEZCLILLA EL OTRO VISTE PLAYERA CAFE PANTALON MEZCLILLA,NULO,MOTOCICLETA ITALIKA COLOR NEGRO,MOTOCICLETA,79000,NULO,0,,,NULO,486,Robo a persona,-102.30252510,21.93613370
81292,MARZO,2018-03-22,JUEVES,21,12,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LOMAS DEL CHAPULIN,594,MORELOS,AVENIDA,ARROYO,NA,0,N,0,N,PEREIR,GUAYACAN,LINO,CORTANTE,NA,SI,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,PARADA CAMION,NO,NULO,2 SUJETOS UNO VISTE DE NEGRO ESTATURA BAJA,NULO,MOTOCICLETA TIPO CROSS COLOR BLANCO,MOTOCICLETA,4000,NULO,0,,,NULO,487,Robo a persona,-102.24654520,21.86081447
81450,MARZO,2018-03-22,JUEVES,23,13,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,324-P,MORELOS,CALLE,EGEO,NA,0,N,0,N,RANCHO SAN ANTONIO,MENORCA,GALIA,CORTANTE,NA,SI,N,1,500,N,NULO,0,0,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO VISTE CON SUETER ROJO,EL CHOCHE,NULO,N,500,NULO,0,,,NULO,488,Robo a persona,-102.26822658,21.80964916
80806,MARZO,2018-03-22,JUEVES,11,42,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,OJOCALIENTE LAS TORRES,531,MORELOS,CALLE,PASEO DEL CERRITO,NA,0,N,0,N,PASEO DE LA HACIENDA,PASEO DEL CEDAZO,PASEO DE LAS TORRES PONIENTE,CORTANTE,NA,SI,N,1,7000,N,NULO,0,0,0,0,0,0,0,0,0,0,NO,CONDUCTOR TAXI,SI,NO AMERITO,1 SUJETO VISTE GORRA NEGRA CAMISA BLANCA PANTALON MEZCLILLA TATUAJE DE ARAÑA EN EL CUELLO LADO IZQUIERDO,NULO,NULO,N,7000,NULO,0,,,NULO,489,Robo a persona,-102.25789323,21.87295240
81956,MARZO,2018-03-23,VIERNES,15,2,AGUASCALIENTES,URBANA,COLONIA,INDUSTRIAL,919,POCITOS,CALLE,ALFREDO LEWIS,NA,0,N,0,N,INDEPENDENCIA,MELQUIADES MORENO,CONVENCION DE 1914 NORTE,NA,NA,NO,N,0,0,N,NULO,0,0,0,0,0,0,0,1,0,0,SI,FUERA ESCUELA,NO,NULO,SIN DATOS,NULO,NULO,N,0,NULO,0,,,NULO,490,Robo a persona,-102.29492405,21.89888835
82156,MARZO,2018-03-23,VIERNES,19,4,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LOMAS DEL MIRADOR,618,MORELOS,CALLE,LOMA AZUL,NA,140,N,0,N,30 DE SEPTIEMBRE,JUAN DE ARCO,LOMA DORADA,NA,NA,NO,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO VISTE CHALECO NEGRO,NULO,MOTOCILETA COLOR ROJO,MOTOCICLETA,4000,NULO,0,,,NULO,491,Robo a persona,-102.25753684,21.84906326
82307,MARZO,2018-03-23,VIERNES,21,15,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,CASA BLANCA,553,MORELOS,CALLE,VIVERO DE LA FLORESTA,NA,0,N,0,N,VIVERO DEL JAZMIN,VIVERO DEL LAGO,CASA BLANCA,CONTUSA,NA,SI,N,0,0,N,NULO,0,1,0,1,0,0,0,0,0,0,NO,VIA PUBLICA,NO,NULO,VARIOS SUJETOS,NULO,NULO,N,0,NULO,0,,,NULO,492,Robo a persona,-102.27747537,21.85446069
82449,MARZO,2018-03-23,VIERNES,22,40,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MORELOS I,1120,MORELOS,CALLE,PRIMERA CONSTITUCION,NA,0,N,0,N,MAXICO LIBRE,HERMANOS GALEANA,SITIO DE CUAUTLA,CONTUSA,NA,SI,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO ASPECTO CHOLO,NULO,NULO,N,3000,NULO,0,,,NULO,493,Robo a persona,-102.26571831,21.85582685
82594,MARZO,2018-03-24,SABADO,0,10,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE NUESTRA SEÑORA DE LA ASUNCION (SECTOR GUADALUPE),402,TERAN NORTE,CALLE,JOSE DE JESUS GONZALEZ GARCIA,NA,0,N,0,N,JOSE V LOPEZ,CESAREA RUIZ DE ESPARZA Y DAVALOS,CELIA MARIA MARTINEZ,CORTANTE,NA,SI,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,2 SUJETOS UNO VISTE SUDADERA GRIS PANTALON ENTUBADO GRIS OTRO VISTE CAMISA ROJA CON NEGRO A CUADROS,NULO,NULO,N,5000,NULO,0,,,NULO,494,Robo a persona,-102.25300094,21.92938814
82814,MARZO,2018-03-24,SABADO,4,26,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,TERAN SUR,CALLE,ALTAGRACIA REYES A,NA,0,N,0,N,RODOLFO LANDEROS GALLEGOS,ESCARAMUZA,SIGLO XXI,NA,NA,NO,N,0,0,N,NULO,1,0,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO VISTE PLAYERA BLANCA BERMUDA BEIGE MORELOS DELGADO,NULO,NULO,N,0,NULO,0,,,NULO,495,Robo a persona,-102.25503456,21.90138598
82874,MARZO,2018-03-24,SABADO,6,27,AGUASCALIENTES,URBANA,COLONIA,GREMIAL,917,POCITOS,CALLE,GENERAL ENRIQUE ESTRADA,NA,0,N,0,N,HEROE DE NACOZARI NORTE,JESUS CONSUELO,NORBERTO GOMEZ HORNEDO,NA,NA,NO,N,1,7000,N,NULO,1,0,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO VISTE TODO DE NEGRO,NULO,BICICLETA,BICICLETA,7000,NULO,0,,,NULO,496,Robo a persona,-102.28579659,21.89488729
