FOLIO,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,HORARIO,INGRESO,DESHABITAD,PROCESO,VIOLENCIA,ARMA,PER_SOSP,ALIAS,DETENIDO,MOT_DET,LESIONADO,T_VEH_SOS,DESCRIP,REROBADO,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,LON,OID,LONG,LAT
210754365,30414,ROBO A CASA,7,2021-07-03,26,8,1,FRACCIONAMIENTO,BENITO PALOMINO DENA,499,CALLE,LICENCIADO MIGUEL ROMO MEDINA,NA,NA,"107,,,",CALLE,GILBERTO LOPEZ VELARDE,3,0,0,27,9,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,6,0,1500,false,1,1,-102.25040000,1914,-102.25049776,21.91747902
210754520,30414,ROBO A CASA,7,2021-07-03,26,6,1,FRACCIONAMIENTO,PILAR BLANCO,981,CALLE,CANARIO,NA,NA,"6314,,,",ANDADOR,PASEO DEL BUHO,2,0,0,21,4,NO,false,false,9,COMPRADORES,CONOCIDO,0,NO,0,MOTO,N,NO,3,0,0,false,1,1,-102.29960000,1915,-102.29961985,21.85048597
210754906,30414,ROBO A CASA,7,2021-07-03,26,6,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,410,CALLE,HACIENDA PAREDES,NA,NA,"151,B,,",CALLE,HACIENDA MEXICO,4,0,0,9,6,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"2,6,11,12",0,30000,false,1,1,-102.25160000,1916,-102.25167495,21.89097651
210755228,30414,ROBO A CASA,7,2021-07-03,26,6,1,FRACCIONAMIENTO,LOS LAURELES,769,CALLE,ROMERO,NA,NA,"110,,,",CALLE,CERRADA EL LIMBO,4,0,0,3,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"2,6,14,15,28,29,40",300,35300,false,1,1,-102.24160000,1917,-102.24162569,21.90507063
210756084,30414,ROBO A CASA,7,2021-07-03,26,6,1,FRACCIONAMIENTO,EL PUERTECITO,700,CALLE,PUERTO DE COATZACOALCOS,NA,NA,"126,,,",CALLE,PUERTO ISLA DEL CARMEN,3,0,0,14,3,NO,false,false,9,ND,ND,0,NO,0,N,N,SI,10,0,400,false,1,1,-102.24890000,1918,-102.24893987,21.93738027
210756247,30414,ROBO A CASA,7,2021-07-03,26,8,5,CONDOMINIO,RUSCELLO,77P,AVENIDA,EUGENIO GARZA SADA,NA,NA,",,,",CALLE,SD,7,0,0,27,9,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"15,28,38",300000,300000,false,1,1,-102.33880000,1919,-102.33886644,21.92426687
210756347,30414,ROBO A CASA,7,2021-07-03,26,6,1,FRACCIONAMIENTO,VILLA LAS PALMAS III,564,CALLE,PALMA CANA,NA,NA,"109,,,",CALLE,PALMA CRISTI,5,0,0,10,5,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"8,15",0,5000,false,1,1,-102.23670000,1920,-102.23670300,21.85328517
210757714,30414,ROBO A CASA,7,2021-07-04,26,7,1,FRACCIONAMIENTO,TROJES DE ORIENTE II,788,PRIVADA,TROJES DE BUENAVISTA,NA,NA,"102,,,",CALLE,SILOS,6,2,6,25,4,NO,false,false,9,ND,ND,0,NO,0,CAMIONETA,BLANCA CERRADA CON QUEMACOCOS,NO,1,0,0,false,1,23,-102.29930000,1921,-102.29937615,21.92869861
210760323,30413,ROBO A CASA,7,2021-07-04,26,7,1,FRACCIONAMIENTO,PASEO DE LOS CACTUS,479,CALLE,OBREGONIA,NA,NA,"128,,,",CALLE,OPUNTIA,4,15,55,22,4,NO,false,true,3,1 HOMBRE 2 MUJERES,ND,0,NO,0,N,N,NO,1,0,0,false,1,11,-102.23280000,1922,-102.23288119,21.87620399
210760483,30414,ROBO A CASA,7,2021-07-04,26,7,11,COLONIA,MACARIO J GOMEZ,300P,CALLE,SANTA CRUZ,NA,NA,"105,,,",CALLE,FRANCISCO PONCE,7,0,0,9,4,NO,false,false,9,FAMILIARES,FAMILIA,0,NO,0,N,N,NO,"21,30",0,0,true,1,1,-102.24750000,1923,-102.24753428,21.97882245
210761710,30414,ROBO A CASA,7,2021-07-04,26,7,1,FRACCIONAMIENTO,MUJERES ILUSTRES,602,CALLE,RIGOBERTA MENCHU,NA,NA,"228,,,",CALLE,DE LA ALIANZA,5,0,0,8,4,NO,false,false,9,VECINO,CUCO,0,NO,0,N,N,NO,"1,5,15,28,38",5000,10000,false,1,1,-102.25620000,1924,-102.25626195,21.84812509
210761851,30414,ROBO A CASA,7,2021-07-04,26,7,1,FRACCIONAMIENTO,VNSA SECTOR ALAMEDA,516,AVENIDA,POLIDUCTO,NA,NA,"437,,,",CALLE,JOSE G CRUZ,3,0,0,27,4,NO,false,false,9,MENORES,ND,0,NO,0,N,N,NO,10,0,0,true,1,6,-102.26470000,1925,-102.26478029,21.93086505
210756084,30414,ROBO A CASA,6,2021-06-19,24,6,1,FRACCIONAMIENTO,EL PUERTECITO,700,CALLE,PUERTO DE COATZACOALCOS,NA,NA,"126,,,",CALLE,PUERTO ISLA DEL CARMEN,3,0,0,27,3,NO,false,false,9,VECINOS,VECINO,0,NO,0,N,N,SI1,10,0,0,false,59,13,-102.24890000,1926,-102.24895198,21.93737335
210756894,30414,ROBO A CASA,7,2021-07-03,26,6,5,CONDOMINIO,RUSCELLO,77P,AVENIDA,RUSCELLO,NA,NA,",,,",AVENIDA,EUGENIO GARZA SADA,7,0,0,27,3,NO,false,false,9,ND,ND,0,NO,0,CAMIONETA,TUCSON NEGRO,NO,"15,28",0,200000,false,1,6,-102.33930000,1927,-102.33938213,21.92409770
210761596,30414,ROBO A CASA,7,2021-07-04,26,7,11,FRACCIONAMIENTO,URBIVILLA DEL VERGEL,348P,AMPLIACION,SAN CAMILO,NA,NA,"117,,2,",AMPLIACION,SAN JERONIMO,7,21,28,23,9,NO,true,false,9,JESUS BUSTOS GONZALEZ ERTO ISAIAS ROSALES GARCIA ANDRES GONZALEZ JUSTIN,BRAYAN ALEJANDRO SILVIA REYES,4,NO,0,N,N,NO,39,0,0,false,1,4,-102.27830000,1928,-102.27838364,22.03077192
210762918,30414,ROBO A CASA,7,2021-07-05,27,1,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,CALLE,MARGARITA TISCAREÑO,NA,NA,"218,,,",CALLE,ROSA MARIA REMUSET S,4,0,0,24,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"2,3,5,6",0,6800,false,1,23,-102.25760000,1929,-102.25769353,21.90345114
210763023,30414,ROBO A CASA,7,2021-07-05,27,1,1,FRACCIONAMIENTO,VILLAS DEL RIO,98,AVENIDA,VILLAS DEL RIO,NA,NA,"201,,,",CALLE,RIO BLASAS,3,3,19,26,3,NO,false,false,9,ND,ND,0,NO,0,MOTO,AZUL CON LETRAS BLANCAS,NO,14,0,0,true,1,2,-102.24330000,1930,-102.24336241,21.94021612
210763254,30414,ROBO A CASA,7,2021-07-05,27,1,1,FRACCIONAMIENTO,LOS PERICOS,770,CALLE,SAN JOSE,NA,NA,"117,,,",AVENIDA,CULTURA OTOMI,4,6,13,19,4,NO,true,false,9,ND,ND,0,NO,0,N,N,NO,10,0,0,false,1,2,-102.24640000,1931,-102.24646882,21.90121356
210763481,30414,ROBO A CASA,7,2021-07-05,27,1,1,FRACCIONAMIENTO,COLINAS DEL RIO,398,CALLE,RIO SENA,NA,NA,"203,C,,",CALLE,RIO BRAVO,6,0,0,16,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"2,6,27,30,40",0,0,false,1,1,-102.31940000,1932,-102.31948604,21.89404070
210763488,30414,ROBO A CASA,7,2021-07-05,27,8,3,FRACCIONAMIENTO,VALLE HUEJUCAR POPULAR,158P,CALLE,AGUASCALIENTES,NA,NA,",,,",BOULEVARD,VALLE DE HUEJUCAR,7,0,0,27,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,11,0,0,false,1,1,-102.75360000,1933,-102.75364486,21.83109449
210763580,30414,ROBO A CASA,7,2021-07-05,27,1,10,COMUNIDAD,EL NOVILLO,283P,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,NA,NA,"12,,,",CALLE,MIGUEL HIDALGO,7,0,0,19,5,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,11,0,200,false,1,23,-101.99880000,1934,-101.99883913,22.02064730
210764620,30414,ROBO A CASA,7,2021-07-05,27,8,1,FRACCIONAMIENTO,LOS LAURELES,769,CERRADA,DE ALCORNOQUE,NA,NA,"103,,,",CIRCUITO,DEL LAUREL PONIENTE,4,0,0,1,3,SOLA,false,false,9,LUIS HERNANDES RODRIGUEZ,PAZON,0,NO,0,N,N,NO,"1,5,14",0,0,false,1,1,-102.24130000,1935,-102.24133785,21.90376316
210765364,30414,ROBO A CASA,7,2021-07-05,27,1,3,BARRIO,DE CHICAGO,274,CALLE,ALDAMA,NA,NA,"513,,,",CALLE,NINGUNO,7,0,0,5,9,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"1,4,5,11",0,5000,false,1,1,-102.72350000,1936,-102.72351622,21.84142363
210765940,30414,ROBO A CASA,7,2021-07-05,27,1,5,FRACCIONAMIENTO,FRATERNIDAD,229R,CALLE,LIBERTAD,NA,NA,",,,",CALLE,FRATERNIDAD,7,13,55,21,4,CONSTRUCCION,true,false,9,4 HOMBRES,ND,0,NO,0,N,N,NO,19,0,0,false,1,2,-102.35930000,1937,-102.35932472,21.95429161
210766650,30414,ROBO A CASA,7,2021-07-05,27,1,1,FRACCIONAMIENTO,MUJERES ILUSTRES,602,CALLE,CATO HANRATH,NA,NA,"220,,,",CALLE,DE LA ALIANZA,5,0,0,10,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"1,8",0,0,false,1,1,-102.25580000,1938,-102.25583446,21.84781583
210767519,30414,ROBO A CASA,7,2021-07-06,27,2,5,FRACCIONAMIENTO,MANANTIALES DEL PINAR,172,AVENIDA,MANANTIALES DEL PINAR,NA,NA,",,,",CALLE,PINAR DEL LAGO,7,1,19,25,9,NO,false,false,9,2 HOMBRES,ND,0,NO,0,N,N,NO,"6,10",0,0,false,1,1,-102.35010000,1939,-102.35015947,21.95690562
210767676,30414,ROBO A CASA,7,2021-07-06,27,2,1,UNIDAD HABITACIONAL,POTREROS DEL OESTE,1098,AVENIDA,SIGLO XXI,NA,304,",,,D",AVENIDA,FAISAN,2,2,25,25,4,NO,false,false,9,3 MUJERES,ND,0,NO,0,N,N,NO,"3,12",0,0,false,1,1,-102.29690000,1940,-102.29690294,21.84452913
210767763,30414,ROBO A CASA,7,2021-07-06,27,2,5,FRACCIONAMIENTO,LOMAS DE JESUS MARIA,164,CALLE,TENOCHTITLAN,NA,NA,"101,,,",CALLE,BONAMPAK,7,0,0,5,3,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"1,6,8",0,0,false,1,1,-102.34290000,1941,-102.34295970,21.94924066
210767809,30414,ROBO A CASA,7,2021-07-06,27,2,1,FRACCIONAMIENTO,POZO BRAVO,421,CALLE,POZO DE LA CRUZ,NA,NA,"162,,,",CALLE,PAULINO N MARTI,3,4,20,26,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,14,0,0,false,1,1,-102.27890000,1942,-102.27894440,21.92627760
210767935,30414,ROBO A CASA,7,2021-07-06,27,2,7,FRACCIONAMIENTO,LA ESTANCIA DE CHORA,60,CALLE,MAZATL,NA,NA,",,,",CALLE,COPALLI,7,0,0,27,4,NO,false,false,9,HIJO,FAMILIA,0,NO,0,N,N,NO,11,0,3000,false,1,2,-102.31070000,1943,-102.31073549,22.23410184
210768064,30414,ROBO A CASA,7,2021-07-06,27,2,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,CALLE,SEGUNDA CERRADA CECILIA LEAL A,NA,NA,"16,,,",CALLE,MARIA DEL CARMEN HERRERA R,4,0,0,19,4,NO,false,false,9,1 HOMBRE,ND,0,NO,0,N,N,NO,12,0,0,false,1,2,-102.24870000,1944,-102.24870722,21.89833726
210768500,30414,ROBO A CASA,7,2021-07-03,26,6,3,COLONIA,LIBERAL,288,PRIVADA,VALENTIN GOMEZ FARIAS,NA,NA,"110,,,",CALLE,MELCHOR OCAMPO,7,0,0,27,4,NO,false,false,9,HUMBERTO NAJERA FLORES,EMPLEADO,0,NO,0,N,N,NO,11,0,2500,true,1,1,-102.71710000,1945,-102.71716024,21.84066053
210768630,30414,ROBO A CASA,7,2021-07-06,27,2,1,FRACCIONAMIENTO,CARTAGENA 1947,322P,CALLE,VIÑEDOS RIVIER,NA,NA,"810,,,",CALLE,MEMO LARA,3,0,0,20,4,NO,false,false,9,1 HOMBRE,ND,0,NO,0,N,N,NO,7,0,0,false,1,6,-102.27640000,1946,-102.27646833,21.95736240
210769169,30414,ROBO A CASA,7,2021-07-06,27,2,5,FRACCIONAMIENTO,RINCONADA,333P,CALLE,CLAUSTRO,NA,NA,"300,,,",CALLE,CAMINO A LA RINCONADA,7,0,0,21,9,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,5,0,0,true,1,10,-102.32540000,1947,-102.32544834,21.96692218
210770270,30414,ROBO A CASA,7,2021-07-06,27,2,5,COLONIA,EJIDAL,196,CALLE,VICENTE GUERRERO,NA,NA,"113,,,",AVENIDA,FRANCISCO I MADERO,7,0,0,22,4,NO,false,false,9,LA ROCA,ND,0,NO,0,CAMIONETA,AS4039 TORNADO BLANCA,NO,10,0,0,false,1,1,-102.35340000,1948,-102.35346997,21.96720355
210770432,30414,ROBO A CASA,7,2021-07-06,27,2,1,COLONIA,NORIAS DE PASO HONDO,352,PRIVADA,MANDARINO,NA,NA,"318,,,",CALLE,MANGO,4,0,0,14,8,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"5,12",0,2000,false,1,1,-102.20250000,1949,-102.20257575,21.86062963
210770846,30414,ROBO A CASA,7,2021-07-06,27,2,6,BARRIO,PALO ALTO,92,CALLE,ALLENDE,NA,NA,"8,,,",AVENIDA,IRRIGACION,7,0,0,23,4,NO,false,false,9,1 HOMBRE,ND,0,NO,0,N,N,NO,3,0,0,false,1,1,-102.27390000,1950,-102.27394096,22.14361011
210770909,30414,ROBO A CASA,7,2021-07-06,27,8,1,FRACCIONAMIENTO,VILLA MONTAÑA,501R,CALLE,MONTE ELBRUS,NA,NA,"123,A,,",CALLE,MONTE K2,3,0,0,1,9,SOLA,false,false,9,ND,ND,0,NO,0,N,N,NO,10,0,4000,false,1,1,-102.25880000,1951,-102.25881670,21.94653740
210771169,30414,ROBO A CASA,7,2021-07-06,27,2,1,COLONIA,ZONA CENTRO,906,CALLE,VAZQUEZ DEL MERCADO,NA,NA,"117,,,",CALLE,DURANGO,1,0,0,14,1,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,8,0,11000,false,1,1,-102.28860000,1952,-102.28861285,21.88626718
210771609,30414,ROBO A CASA,7,2021-07-06,27,2,6,BARRIO,PALO ALTO,92,CALLE,VICENTE GUERRERO,NA,NA,"41,,,",CALLE,EDMUNDO GAMEZ OROZCO SUR,7,0,0,24,9,NO,false,false,9,2 HOMBRES,ND,0,NO,0,N,N,NO,"10,16",0,0,true,1,1,-102.27150000,1953,-102.27155231,22.14329751
210773144,30414,ROBO A CASA,7,2021-07-07,27,3,1,FRACCIONAMIENTO,REAL DE HACIENDAS,492,CALLE,HACIENDA DE CHAPINGO,NA,NA,"131,,,",CALLE,HACIENDA DE SACRAMENTO,4,0,0,9,9,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,14,0,4000,false,1,1,-102.24140000,1954,-102.24145471,21.89109397
210773565,30414,ROBO A CASA,7,2021-07-07,27,3,1,FRACCIONAMIENTO,LOS PERICOS,770,CALLE,SANTA CATALINA,NA,NA,"309,,,",AVENIDA,SAN FEDERICO,3,0,0,9,3,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"11,12,38",0,0,false,1,1,-102.24680000,1955,-102.24689471,21.90738745
210774194,30414,ROBO A CASA,7,2021-07-07,27,8,5,FRACCIONAMIENTO,AGUA ZARCA,175,PRIVADA,DEL PARQUE,NA,NA,"213,B,,",CALLE,DEL PARQUE,7,0,0,1,9,DESHABITADA,false,false,9,ND,ND,0,NO,0,N,N,NO,"8,10",0,7000,false,1,23,-102.34020000,1956,-102.34027937,21.95501671
210774424,30414,ROBO A CASA,7,2021-07-07,27,3,7,FRACCIONAMIENTO,LAZARO CARDENAS,249P,CALLE,LAZARO CARDENAS,NA,NA,"136,,,",CALLE,DEL ESTUDIANTE,7,0,0,9,3,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"2,28",3000,35000,false,1,1,-102.32780000,1957,-102.32781004,22.23921029
210774472,30414,ROBO A CASA,7,2021-07-07,27,3,1,FRACCIONAMIENTO,LOS PERICOS,770,CALLE,SAN PEDRO,NA,NA,"110,,,",AVENIDA,SAN COSME,4,0,0,9,5,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,39,0,0,false,1,20,-102.24360000,1958,-102.24367261,21.90431777
210776088,30414,ROBO A CASA,7,2021-07-08,27,4,1,FRACCIONAMIENTO,VNSA SECTOR SAN MARCOS,435,CALLE,GASPAR DE LA FUENTE,NA,NA,"429,,,",CALLE,FERNAN GONZALEZ DE ESLAVA,3,0,0,4,9,NO,false,false,9,HERMANA Y AMIGOS,FAMILIA,0,NO,0,N,N,SI1,28,15000,15000,false,1,1,-102.26180000,1959,-102.26182353,21.92684900
210776030,30414,ROBO A CASA,7,2021-07-08,27,4,6,COMUNIDAD,LAS ANIMAS,215P,CALLE,LIBRAMIENTO LUIS MOYA,NA,NA,",,,",CALLE,NINGUNO,7,0,0,15,4,NO,false,false,9,2 HOMBRES,"EL PIÑA, EL CHUPON",0,NO,0,N,N,NO,19,0,8000,false,1,0,-102.26600000,1960,-102.26604232,22.09913407
210753753,30414,ROBO A CASA,7,2021-07-03,26,6,7,COMUNIDAD,SAN JACINTO,241P,CALLE,VENUSTIANO CARRANZA,NA,NA,",,,",AVENIDA,ZACATECAS,7,12,52,21,4,TERRENO,true,false,9,ND,ND,0,NO,0,CAMIONETA,ROJA,NO,19,0,0,false,1,2,-102.23460000,1961,-102.23460850,22.34569678
210754500,30414,ROBO A CASA,7,2021-07-03,26,6,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,765,CALLE,HACIENDA LA ESCONDIDA,NA,NA,"106,,,",CALLE,HACIENDA MESILLAS,4,0,0,22,4,TERRENO,false,false,9,1 HOMBRE,ND,0,NO,0,N,N,NO,1,0,0,false,1,2,-102.24960000,1962,-102.24965104,21.89123237
210754501,30414,ROBO A CASA,7,2021-07-03,26,6,1,FRACCIONAMIENTO,VILLAS DEL RIO,698,CALLE,RIO CANDELARIA,NA,NA,"105,,,",CALLE,RIO YAQUI,3,0,0,22,9,DESHABITADA,false,false,9,1 HOMBRE,ND,0,NO,0,N,N,NO,9,0,0,false,1,2,-102.24220000,1963,-102.24226887,21.93930729
210767700,30414,ROBO A CASA,7,2021-07-06,27,2,1,COMUNIDAD,EL RELICARIO,57P,CALLE,NINGUNO,NA,NA,",,,",CALLE,NINGUNO,5,3,0,3,4,DESHABITADA,true,false,9,3 HOMBRES,ND,0,NO,0,N,N,NO,10,0,0,false,1,2,-102.22020000,1964,-102.22027479,21.84002422
210770301,30414,ROBO A CASA,7,2021-07-06,27,2,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,442,PRIVADA,CULTURA OTOMI 307,NA,NA,",,,",AVENIDA,CULTURA OTOMI,3,0,0,22,9,NO,false,false,9,1 HOMBRE,ND,0,NO,0,N,N,NO,10,0,0,false,1,1,-102.24560000,1965,-102.24569587,21.90917826
210771109,30414,ROBO A CASA,7,2021-07-06,27,2,5,COLONIA,COLONIA NUEVA,228P,CALLE,VENUSTIANO CARRANZA,NA,NA,",,,",CALLE,NINGUNO,7,22,3,24,4,NO,true,false,9,4 HOMBRES,ND,0,NO,0,CAMIONETA,ROJA,NO,20,0,0,true,1,28,-102.32600000,1966,-102.32606065,22.05583447
210771912,30414,ROBO A CASA,7,2021-07-07,27,3,1,COMUNIDAD,LOTES DE ARELLANO,56P,CALLE,ADOBES,NA,NA,"8,,,",CALLE,LUMBRERAS,5,2,56,25,9,NO,true,false,9,2 HOMBRES,ND,0,NO,0,TRICICLO,N,NO,19,0,0,false,1,2,-102.27020000,1967,-102.27022272,21.79597220
210772096,30413,ROBO A CASA,7,2021-07-07,27,3,1,FRACCIONAMIENTO,PILAR BLANCO,981,PROLONGACION,PASEO DE LA ASUNCION,NA,NA,"1205,,,",ANDADOR,AVESTRUZ,2,6,34,19,4,NO,false,true,1,1 HOMBRE,ND,0,NO,0,BICICLETA,N,NO,14,0,0,false,1,1,-102.30060000,1968,-102.30067958,21.85249258
210772776,30414,ROBO A CASA,7,2021-07-07,27,3,11,FRACCIONAMIENTO,LA RIBERA,350P,CALLE,SAN ANTONIO TLAYAPAN,NA,NA,"518,,2,",CALLE,TENAYUCA,7,9,0,20,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,20,0,0,false,1,2,-102.24660000,1969,-102.24663972,21.95519100
210772847,30414,ROBO A CASA,7,2021-07-07,27,3,5,FRACCIONAMIENTO,RUISEÑORES,338P,CIRCUITO,AGUILA,NA,NA,"111,E,,",AVENIDA,RUISEÃ‘OR,7,0,0,15,1,NO,false,false,9,1 HOMBRE,ND,0,NO,0,N,N,NO,10,0,0,false,1,1,-102.33060000,1970,-102.33063848,21.96793834
210773197,30414,ROBO A CASA,7,2021-07-07,27,8,5,RANCHO,POZO 5 LOS ARRIEROS,173PR,CARRETERA,52,NA,NA,",,,",N,N,7,0,0,1,9,NO,false,false,9,HIJO,FAMILIA,0,NO,0,N,N,NO,11,0,50000,false,1,1,-102.37400000,1971,-102.37404388,21.92619516
210776929,30414,ROBO A CASA,7,2021-07-08,27,4,1,FRACCIONAMIENTO,VNSA SECTOR SAN MARCOS,435,CALLE,GASPAR DE LA FUENTE,NA,NA,"429,,,",CALLE,FERNAN GONZALEZ DE ESLAVA,3,0,0,5,5,NO,false,false,9,HIJO,FAMILIA,0,NO,0,N,N,SI,1,0,8000,false,1,1,-102.26180000,1972,-102.26182927,21.92684259
210777088,30414,ROBO A CASA,7,2021-07-08,27,8,1,FRACCIONAMIENTO,EL CEDAZO,578,CALLE,CERRO DEL CHIQUIHUITE,NA,NA,"124,,,",CALLE,ADOLFO DE LA HUERTA,5,0,0,1,9,DESHABITADA,false,false,9,ND,ND,0,NO,0,N,N,NO,"1,5,8,10,11",0,35300,false,1,1,-102.25110000,1973,-102.25119081,21.86552349
210777474,30414,ROBO A CASA,7,2021-07-08,27,8,5,COLONIA,ARBOLEDAS PASO BLANCO,114,CIRCUITO,LAUREL,NA,NA,"212,,,",CIRCUITO,LAUREL,7,0,0,1,3,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"1,12,15",0,5000,false,1,1,-102.30390000,1974,-102.30395917,21.96512760
210779256,30414,ROBO A CASA,7,2021-07-08,27,4,1,FRACCIONAMIENTO,VILLERIAS,491,CALLE,VILLAS DE LA ASUNCION,NA,NA,"238,,,",CALLE,HACIENDA LAS AMARILLAS,4,0,0,10,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"1,5,27,38",0,15000,false,1,1,-102.24630000,1975,-102.24635303,21.88419917
210779323,30414,ROBO A CASA,7,2021-07-08,27,4,1,FRACCIONAMIENTO,VILLA DE LAS NORIAS,479R,CALLE,NORIA LA LABOR,NA,NA,"317,,,",CALLE,VALLE DE LAS NORIAS,4,0,0,10,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"1,8,12",0,15000,false,1,1,-102.22410000,1976,-102.22417953,21.88094651
210780124,30414,ROBO A CASA,7,2021-07-08,27,4,11,FRACCIONAMIENTO,LA RIBERA,350P,CALLE,JANITCIO,NA,614,",,6,",CALLE,HUEXOTLA,7,0,0,27,4,NO,false,false,9,VECINO,VECINO,0,NO,0,N,N,NO,3,0,3000,false,1,2,-102.24600000,1977,-102.24606936,21.95775155
210780230,30414,ROBO A CASA,7,2021-07-09,27,5,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,452,CALLE,MARTIRES DEL RIO BLANCO,NA,NA,"110,,,",CALLE,MIAHUATLAN,3,0,16,25,4,NO,false,false,9,EXPAREJA,FAMILIA,0,NO,0,N,N,NO,1,0,0,false,1,6,-102.25450000,1978,-102.25459624,21.90720728
210780435,30414,ROBO A CASA,7,2021-07-09,27,5,1,FRACCIONAMIENTO,LOS PERICOS,770,CALLE,CULTURA CHICHIMECA,NA,NA,"106,,,",CALLE,SANTA ESTHER,3,0,0,25,4,NO,false,false,9,ND,ND,0,NO,0,N,N,SI,10,0,0,false,1,2,-102.24550000,1979,-102.24557621,21.90748638
210780954,30414,ROBO A CASA,7,2021-07-09,27,8,1,FRACCIONAMIENTO,SANTA ANITA,523,CALLE,FRANZ PETER SCHUBERT,NA,NA,"235,,,",CALLE,NICOLO PAGANINI,4,0,0,1,4,DESHABITADA,false,false,9,ND,ND,0,NO,0,N,N,NO,39,0,0,false,1,20,-102.27870000,1980,-102.27872631,21.89542341
210781428,30414,ROBO A CASA,7,2021-07-09,27,8,1,FRACCIONAMIENTO,VILLA LOMA DORADA,500,CALLE,VILLA LA OLMEDA,NA,NA,"147,,,",CALLE,CULTURA OTOMI,3,0,0,27,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,10,0,0,false,1,2,-102.24560000,1981,-102.24566716,21.92464996
210781858,30414,ROBO A CASA,7,2021-07-09,27,5,5,FRACCIONAMIENTO,PASEOS DE LAS HACIENDAS,213P,CALLE,PASEOS DEL ALAMO,NA,NA,"136,,,",AVENIDA,PASEOS DE LA HACIENDA PRIMAVERA,7,0,0,21,9,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,3,0,0,false,1,1,-102.34310000,1982,-102.34314740,21.98931294
210782018,30414,ROBO A CASA,7,2021-07-09,27,5,5,FRACCIONAMIENTO,BELLA VISTA,195,CALLE,VISTA ALEGRE,NA,NA,"132,,,",PRIVADA,ALICANTE,7,0,0,9,4,NO,false,false,9,TIA,FAMILIA,0,NO,0,N,N,NO,1,0,0,false,1,11,-102.34930000,1983,-102.34931888,21.96822659
210782071,30414,ROBO A CASA,7,2021-07-09,27,5,5,FRACCIONAMIENTO,EL CHAVEÑO II,184R,CALLE,GIRASOL,NA,NA,"114,,,",CALLE,BUGAMBILIA,7,0,0,21,9,SOLA,false,false,9,CUÃ‘ADO,FAMILIA,0,NO,0,N,N,SI1,10,0,0,false,1,2,-102.36300000,1984,-102.36302984,21.96744900
210782342,30414,ROBO A CASA,7,2021-07-09,27,5,1,FRACCIONAMIENTO,VILLA LOMA DORADA,500,CALLE,VILLA LA OLMEDA,NA,NA,"135,,,",CALLE,CULTURA OTOMI,3,0,0,9,9,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"5,15,28",0,0,false,1,2,-102.24600000,1985,-102.24600209,21.92466236
210782741,30414,ROBO A CASA,7,2021-07-09,27,5,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,324P,AVENIDA,PASEOS DE LA HABANA,NA,NA,"201,B,,",AVENIDA,RANCHO SAN ANTONIO,5,17,55,22,9,DESHABITADA,true,false,9,ND,ND,0,NO,0,N,N,NO,10,0,0,false,1,2,-102.26940000,1986,-102.26942859,21.81061048
