FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,PROCESO,VIOLENCIA,ARMA_US,ARMA,PER_SOSP,ALIAS,SEX_AGRE,SEX_AFEC,CAT_SOS,DETENIDO,DET_SPM,MOT_DET,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,OBJ_ROBADO,HECHOS,CANTIDAD,MONTO,RECUP_ART,MEC_ROBO,MODALIDAD,TIPO_VEHIC,MARCA_AFEC,SUBMA_AFEC,CORP_ACUD,CIERRE_COR,DEN_CASIO,LONG,LAT,OID
250680170,0,30411,AUTOPARTES,4,09/04/2025,15,2,1,FRACCIONAMIENTO,VISTA DE LAS CUMBRES,308,308,CALLE,LA ESPIGA,0,NA,",,,",AVENIDA,PIANO,4,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,46,Accesorios,0,0,Falso,1,2,CAMION,ND,ND,1,23,4072,-102.24067,21.898516,762
250683801,0,30411,AUTOPARTES,4,10/04/2025,15,4,1,NO APLICA,EL EDEN,552,552,CALLE,VERGELITOS,0,NA,"120,,,",CAMINO,A LOS NEGRITOS,2,1,30,21,12:00-15:29,Falso,Falso,9,Ninguna,1 HOMBRE,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,24,Bateria,0,0,Falso,1,2,CAMIONETA,FORD,WINDSTARS,1,1,0,-102.33288,21.872411,763
250685195,0,30411,AUTOPARTES,4,10/04/2025,15,4,1,FRACCIONAMIENTO,OJOCALIENTE III,191,191,AVENIDA,SIGLO XXI,0,NA,",,,",AVENIDA,SIGLO XXI,4,0,0,5,00:00-05:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,46,Accesorios,0,0,Falso,1,2,AUTOMOVIL,CHEVROLET,AVEO,1,1,0,-102.24854,21.879669,764
250688886,0,30411,AUTOPARTES,4,10/04/2025,15,4,1,COLONIA,GREMIAL,613,613,CALLE,28 DE AGOSTO,0,NA,",,,",CALLE,TOMAS MEDINA UGARTE,6,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,24,Bateria,0,1800,Falso,1,2,AUTOMOVIL,NISSAN,DATSUN,1,1,0,-102.2855,21.899147,765
250689576,0,30411,AUTOPARTES,4,10/04/2025,15,4,1,COLONIA,LA SOLEDAD,288,288,AVENIDA,ABELARDO L RODRIGUEZ,0,NA,",,,",CALLE,TLAQUEPAQUE,6,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"31,28","Mochila, dinero",25000,0,Falso,1,1,AUTOMOVIL,NISSAN,TSURU,1,1,0,-102.33611,21.883279,766
250694524,0,30403,AUTOPARTES,4,11/04/2025,15,5,1,FRACCIONAMIENTO,LAS CUMBRES,218,218,CALLE,MARCELINA CERVANTES SANCHEZ,0,NA,",,,",CALLE,REFUGIO MIRANDA AGUAYO,3,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,22,Equipo de sonido,0,0,Falso,4,2,AUTOMOVIL,NISSAN,DATSUN,1,1,0,-102.265,21.911502,749
250695057,0,30411,AUTOPARTES,4,11/04/2025,15,5,1,COLONIA,TROJES DE ALONSO,508,508,CALLE,NIÑOS HEROES,0,NA,",,,",BOULEVARD,A ZACATECAS,6,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"22,23","Autoestereo, equipo de sonido",0,0,Falso,1,2,CAMION,ND,ND,1,6,0,-102.29131,21.938648,750
250695214,0,30411,AUTOPARTES,4,11/04/2025,15,5,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,223,AVENIDA,ESFUERZO NACIONAL,0,NA,",,,",CALLE,PROSPERIDAD,4,19,21,23,19:00-21:29,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,24,Bateria,0,0,Falso,1,2,AUTOMOVIL,NISSAN,SENTRA,1,23,4087,-102.25798,21.894165,751
250690312,0,30411,AUTOPARTES,4,11/04/2025,15,5,1,FRACCIONAMIENTO,JARDINES DE AGUASCALIENTES,255,255,CALLE,FRAY SERVANDO DE SEGOVIA,0,NA,",,,",CALLE,JARDIN DE SAN MARCOS,5,0,0,2,06:00-11:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,46,Accesorios,0,0,Falso,2,2,AUTOMOVIL,SEAT,ARONA,1,23,4081,-102.28602,21.862358,767
250691086,0,30411,AUTOPARTES,4,11/04/2025,15,5,1,FRACCIONAMIENTO,REAL DE HACIENDAS,307,307,CALLE,HACIENDA DE LOMBARDIA,0,NA,"135,,,",CALLE,HACIENDA DE SACRAMENTO,4,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"22,23","Autoestereo, equipo de sonido",0,0,Falso,1,2,AUTOMOVIL,ND,ND,1,1,0,-102.24154,21.890696,768
250695057,0,30411,AUTOPARTES,4,11/04/2025,15,5,1,COLONIA,TROJES DE ALONSO,508,508,CALLE,NIÑOS HEROES,0,NA,",,,",BOULEVARD,A ZACATECAS,6,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,39,Sin datos,0,0,Falso,1,5,AUTOMOVIL,VOLKSWAGEN,JETTA,1,6,0,-102.29127,21.938658,1078
250694524,0,30403,AUTOPARTES,4,11/04/2025,15,5,1,FRACCIONAMIENTO,LAS CUMBRES,218,218,CALLE,MARCELINA CERVANTES SANCHEZ,0,NA,",,,",CALLE,REFUGIO MIRANDA AGUAYO,3,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,39,Sin datos,0,0,Falso,4,2,AUTOMOVIL,CHEVROLET,SONIC,1,1,0,-102.26499,21.911477,1079
250699618,0,30411,AUTOPARTES,4,12/04/2025,15,6,1,FRACCIONAMIENTO,EL COBANO,214,214,CALLE,CAMINO AL COBANO,0,NA,",,,",CALLE,LEO,3,9,1,20,09:00-11:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"28,38","Dinero, otros",2100,0,Falso,3,1,AUTOMOVIL,ND,ND,1,1,0,-102.27963,21.906413,752
250704129,0,30403,AUTOPARTES,4,12/04/2025,15,6,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,222,222,AVENIDA,SIGLO XXI,0,NA,",,,",BOULEVARD,GUADALUPANO,3,21,9,23,19:00-21:30,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"22,31,28","Autoestereo, mochilas, dinero",60,0,Falso,4,3,AUTOMOVIL,VOLKSWAGEN,ND,1,1,0,-102.25706,21.907484,753
250712285,0,30411,AUTOPARTES,4,13/04/2025,15,7,1,FRACCIONAMIENTO,PINTORES MEXICANOS,671,671,CALLE,JOSE LUIS CUEVAS,0,NA,",,,",AVENIDA,SIGLO XXI,3,19,18,23,19:00-21:29,Verdadero,Falso,9,Ninguna,2 HOMBRES,ND,H,M,8,0,ND,ND,0,0,Falso,0,CAMIONETA,"JEEP, CHEROKEE, COLOR ROJA, PLACAS DE JALISCO Y UN SIGNO DE PESOS.","24,22","Bateria, autoestereo",0,0,Falso,1,2,CAMIONETA,NISSAN,ND,1,23,4096,-102.26196,21.920698,754
250713561,0,30446,AUTOPARTES,4,13/04/2025,15,7,1,COLONIA,MARTINEZ DOMINGUEZ,514,514,AVENIDA,MAHATMA GANDHI,0,NA,",,,",CALLE,ANGEL GONZALEZ,2,21,38,24,21:30-29:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"53,31","Casco, mochila",0,0,Falso,2,1,MOTOCICLETA,ND,ND,1,1,0,-102.29384,21.855943,755
250718387,0,30411,AUTOPARTES,4,14/04/2025,16,1,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,210,CALLE,SIERRA DE LA GAVIA,0,NA,"98,,,",CALLE,SIERRA DE TLAXCO,3,14,30,21,12:00-15:29,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,22,Autoestereo,0,0,Falso,1,2,AUTOMOVIL,VOLKSWAGEN,ND,1,2,0,-102.25715,21.911121,727
250719614,0,30403,AUTOPARTES,4,14/04/2025,16,1,1,FRACCIONAMIENTO,MEXICO,624,624,CALLE,CASA BLANCA,0,NA,",,,",CALLE,NUEVO LEON,5,18,8,22,15:30-18:59,Verdadero,Falso,9,Ninguna,1 HOMBRE,ND,ND,H,8,1,ND,ND,0,0,Falso,0,N,N,11,Herramienta,0,0,Falso,3,1,CAMION,ND,ND,1,4,0,-102.2795,21.8622,728
250716978,0,30403,AUTOPARTES,4,14/04/2025,16,1,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ALAMEDA",330,330,CALLE,DIEGO PEREZ,0,NA,"120,,,",AVENIDA,GERONIMO DE LA CUEVA,3,0,0,1,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,27,Documentos,0,0,Falso,1,1,AUTOMOVIL,CHEVROLET,ND,1,13,0,-102.26069,21.933548,756
250723251,0,30904,AUTOPARTES,4,15/04/2025,16,2,1,COLONIA,GREMIAL,613,613,AVENIDA,HEROE DE NACOZARI,0,NA,",,,",CALLE,DECRETO 27 DE SEPTIEMBRE,1,9,28,20,09:00-11:59,Verdadero,Falso,9,Ninguna,1 MUJER,OVEROL EN COLOR GRIS,M,H,8,0,ND,ND,0,0,Falso,0,N,N,38,otros,0,0,Falso,1,2,AUTOMOVIL,ND,ND,1,6,0,-102.28411,21.888579,729
250726128,0,30422,AUTOPARTES,4,15/04/2025,16,2,1,COLONIA,GREMIAL,613,613,CALLE,28 DE AGOSTO,0,NA,"1710,,,",CALLE,CARLOS M LOPEZ,6,17,20,23,19:00-21:29,Falso,Falso,9,Ninguna,2 HOMBRES,ND,ND,M,8,0,ND,ND,0,0,Falso,0,BICICLETA,N,"26,31,27,28,40","Mochila, cartera, docuemntos, dinero, tarjetas",0,0,Falso,1,2,AUTOMOVIL,ND,ND,1,1,0,-102.28572,21.90063,730
250722577,0,30411,AUTOPARTES,4,15/04/2025,16,2,1,FRACCIONAMIENTO,REAL DE HACIENDAS,307,307,CALLE,HACIENDA LA GAVIA,0,NA,",,,",CALLE,HACIENDA DE CORTES,4,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,23,equipo de sonido,0,5000,Falso,1,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,23,4104,-102.24262,21.895064,731
250725939,0,30403,AUTOPARTES,4,15/04/2025,16,2,1,FRACCIONAMIENTO,JARDINES DE LA CRUZ,256,256,AVENIDA,PASE DE LA CRUZ,0,NA,"312,,,",PROLONGACION,OLIVOS,5,17,20,22,15:30-18:59,Falso,Falso,9,Ninguna,1 HOMBRES,ND,ND,H,8,0,ND,ND,0,0,Falso,0,BICICLETA,N,"12,30,28,31","ropa, mochila, dinero, llaves",300,0,Falso,1,1,AUTOMOVIL,ND,ND,1,1,0,-102.27502,21.873509,732
250727179,0,30403,AUTOPARTES,4,15/04/2025,16,2,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,222,222,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,INGENIERO MANUEL GARCIA MARTINEZ,3,20,30,23,19:00-21:29,Falso,Falso,9,Ninguna,1,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"31,6,38","Mochila, tecnologia, objetos personales",0,0,Falso,4,1,AUTOMOVIL,SEAT,IBIZA,1,1,0,-102.25672,21.905614,733
250733369,0,30411,AUTOPARTES,4,16/04/2025,16,3,1,BARRIO,BARRIO SAN MARCOS,85,145,CALLE,NIETO,0,NA,",,,",CALLE,RINCON,1,20,39,23,19:00-21:29,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"54,46","Tapas, accesorios",0,0,Falso,2,2,CAMIONETA,FORD,RANGER,1,1,0,-102.30671,21.876317,734
250735203,0,30411,AUTOPARTES,4,17/04/2025,16,4,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ENCINO",331,331,CALLE,FELIPE SERRANO,0,NA,"303,,,",CALLE,MATIAS DE LA MOTA,3,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,24,Bateria,0,0,Falso,1,2,AUTOMOVIL,HYUNDAI,ND,1,1,0,-102.26775,21.926018,735
250742494,0,30403,AUTOPARTES,4,18/04/2025,16,5,1,FRACCIONAMIENTO,EL PUERTECITO,407,407,CALLE,PUERTO DE VERACRUZ,0,NA,"103,,,",CALLE,PUERTO DE ENSENADA,3,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,39,sin datos,0,0,Falso,1,5,AUTOMOVIL,ND,ND,1,2,0,-102.2471,21.937244,736
250745220,0,30411,AUTOPARTES,4,18/04/2025,16,5,1,FRACCIONAMIENTO,BULEVARES 1A SECCION,157,157,CALLE,JOSE SOTELO INCLAN,0,NA,"105,,,",CALLE,RAFAELA SUAREZ,2,0,0,21,12:00-15:30,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"22,24,23,11","autoestereo, bateria, equipo de sonido, herramienta",0,0,Falso,1,2,AUTOMOVIL,NISSAN,TSURU,1,1,0,-102.30127,21.856475,737
250752103,0,30403,AUTOPARTES,4,19/04/2025,16,6,6,NINGUNO,LADRILLERA,974,974,CALLE,SAN ROMAN,0,NA,"116,,,",CALLE,JOSE LOPEZ PORTILLO,7,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"38,27","otros, documentos",0,1000,Falso,1,2,AUTOMOVIL,ND,ND,1,1,0,-102.3196,21.946472,738
250762516,0,30403,AUTOPARTES,4,20/04/2025,16,7,1,FRACCIONAMIENTO,DEL VALLE 2A SECCION,150,150,CALLE,TOKIO,0,NA,",,,",CALLE,PARGA,6,0,0,14,12:00-19:00,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,22,estereo,0,0,Falso,4,2,CAMIONETA,TOYOTA,HILUX,1,1,0,-102.32219,21.875038,739
250763737,0,30403,AUTOPARTES,4,20/04/2025,16,7,1,FRACCIONAMIENTO,VILLAS DEL PILAR I,491,491,CALLE,JUAN SARABIA0,0,NA,"504,,,",CALLE,GENERAL JULIAN MEDIA,2,11,0,20,09:00-11:59,Falso,Falso,9,Ninguna,1 HOMBRE,VECINO,H,H,2,0,ND,ND,0,0,Falso,0,N,N,"6,2,22,23","tecnologia, computo, autoestereo, equipo de sonido",0,0,Falso,1,3,AUTOMOVIL,CHEVROLET,CHEVY,1,1,0,-102.30306,21.846629,740
250765474,0,30411,AUTOPARTES,4,20/04/2025,16,7,1,NINGUNO,AURRERA PINTORES,673,673,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,SIERRA DE SAN BERNARDINO,3,0,0,23,19:00-21:30,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,24,bateria,0,0,Falso,1,2,CAMIONETA,FORD,WINDSTAR,1,6,0,-102.2611,21.919332,741
250772247,0,30904,AUTOPARTES,4,21/04/2025,17,1,5,COLONIA,MARTINEZ ANDRADE,921,921,AVENIDA,SAN LORENZO,0,NA,",,,",CALLE,ALDAMA,7,0,0,2,06:00-11:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,11,herramienta,0,0,Falso,1,2,AUTOMOVIL,ND,ND,1,13,0,-102.34433,21.959153,664
250768321,0,30403,AUTOPARTES,4,21/04/2025,17,1,1,FRACCIONAMIENTO,INSURGENTES,161,161,CALLE,DOCTOR MARIANO AZUELA,0,NA,",,,",CALLE,GENERAL FORTUNATO MAYCOTTE,2,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,23,equipo de sonido,0,0,Falso,1,2,AUTOMOVIL,DODGE,ATTITUDE,1,1,0,-102.31225,21.854057,742
250769634,0,30403,AUTOPARTES,4,21/04/2025,17,1,1,COLONIA,EL LLANITO,251,251,CALLE,5 DE FEBRERO,0,NA,",,,",CALLE,8 DE MAYO,1,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,39,sin datos,0,0,Falso,4,5,CAMIONETA,FORD,XTRAIL,1,1,0,-102.28506,21.87708,743
250772817,0,30411,AUTOPARTES,4,21/04/2025,17,1,1,FRACCIONAMIENTO,OJOCALIENTE I,190,190,CALLE,EL COLORADO,0,NA,",,,",CALLE,LAS CUMBRES,4,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"38,22,23","otros, equipo de sonido, autoestereo",0,0,Falso,4,1,AUTOMOVIL,VOLKSWAGEN,JETTA,1,13,0,-102.25148,21.884675,744
250774816,0,30403,AUTOPARTES,4,21/04/2025,17,1,6,LOCALIDAD,CORRAL DE BARRANCOS,951,951,CALLE,LICENCIADO MIGUEL DE LA MADRID,0,NA,",,,",PRIVADA,EL REFUGIO,7,23,17,24,21:30-23:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"31,38,27,6,40","mochila,otros,docuentos, tarjetas, tecnologia",0,0,Falso,4,1,CAMIONETA,TOYOTA,ND,1,1,0,-102.32807,21.944003,745
250779519,0,50305,AUTOPARTES,4,22/04/2025,17,2,1,FRACCIONAMIENTO,CIRCUNVALACION NORTE,243,243,CALLE,LA PALMA,0,NA,"812,,,",AVENIDA,DE LA CONVENCION DE 1914 NORTE,6,0,0,1,Dias solo,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,27,Documentos,0,0,Falso,1,1,CAMIONETA,FORD,RANGER,1,13,0,-102.29971,21.89916,705
250775946,0,50305,AUTOPARTES,4,22/04/2025,17,2,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,223,CALLE,REGIDORES,0,NA,"103 ,,,",CALLE,CATARATAS,4,5,59,26,03:00-06:00,Verdadero,Falso,9,Ninguna,1 HOMBRE,ND,ND,H,8,0,ND,ND,0,0,Falso,0,MOTOCICLETA,N,46,accesorios,0,0,Falso,1,2,AUTOMOVIL,ND,ND,1,13,0,-102.26065,21.891989,706
250775740,0,30404,AUTOPARTES,4,22/04/2025,17,2,1,FRACCIONAMIENTO,REAL DE HACIENDAS,307,307,CALLE,HACIENDA SALITRILLO,0,NA,",,,",AVENIDA,JOSE MARIA MORELOS,4,3,56,26,03-00-05:59,Falso,Falso,9,Ninguna,1 HOMBRE,ND,H,M,8,0,ND,ND,0,0,Falso,0,N,N,46,accesorios,0,0,Falso,1,2,AUTOMOVIL,RENAULT,KWID,1,6,0,-102.24307,21.887596,707
250783059,0,30411,AUTOPARTES,4,23/04/2025,17,3,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,175,CALLE,PROFESOR RICARDO GARCIA MENDOZA,0,NA,",,,",CALLE,ANITA BRENNER,2,5,14,26,03:00-06:00,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"24,22,11","Bateria, estereo, herramienta",0,12000,Falso,4,2,AUTOMOVIL,ND,ND,1,6,0,-102.32072,21.854699,708
250783845,0,30411,AUTOPARTES,4,23/04/2025,17,3,1,FRACCIONAMIENTO,OJO DE AGUA INFONAVIT,622,622,CALLE,JESUS YUREM,0,NA,"412,,,",CALLE,NUEVO LEON,5,0,0,19,06:00-09:00,Verdadero,Falso,9,Ninguna,1 HOMBRE,JESUS EDUARDO BARRIOS OLIVA,ND,H,8,1,ND,ND,0,0,Falso,0,N,N,24,Bateria,0,0,Falso,1,2,MOTOCICLETA,ITALIKA,150,1,23,4149,-102.2795,21.863696,709
250784015,0,30403,AUTOPARTES,4,23/04/2025,17,3,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,334,CALLE,JOSE TRINIDA VELA SALAS,0,NA,"420,,,",AVENIDA,PROCERES DE LA ENSEÑANZA,4,10,48,20,09:00-12:00,Falso,Falso,9,Ninguna,1 HOMBRE,PEDRO TAPIA HERNANDEZ,ND,H,8,1,ND,ND,0,0,Falso,0,N,N,39,Sin datos,0,0,Falso,4,2,AUTOMOVIL,VOLKSWEAGEN,JETTA,1,4,0,-102.239,21.871654,710
250785393,0,30411,AUTOPARTES,4,23/04/2025,17,3,1,FRACCIONAMIENTO,SAN CAYETANO,591,591,CALLE,SAN RAFAEL,0,NA,",,,",AVENIDA,UNIVERSIDAD,6,0,0,27,SIN DATOS,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,46,Accesorios,0,0,Falso,2,2,CAMIONETA,BWM,ND,1,2,0,-102.30682,21.900527,711
250789673,0,30403,AUTOPARTES,4,24/04/2025,17,4,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,93,CALLE,PALENQUE,0,NA,"117,,,",ANDADOR,PRIMERO BONAMPAK,5,3,57,26,03:00-05:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,41,ninguno,0,0,Falso,4,4,AUTOMOVIL,SUZUKI,SWIFT,1,2,0,-102.25537,21.862136,712
250790645,0,30411,AUTOPARTES,4,24/04/2025,17,4,1,COLONIA,INDUSTRIAL,240,240,CALLE,MANUEL AVILA CAMACHO,0,NA,",,,",AVENIDA,PENSADORES MEXICANOS,6,0,0,5,00:00-05:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,24,bateria,0,0,Falso,1,2,AUTOMOVIL,CHEVROLET,MALIBU,1,1,0,-102.29311,21.898704,713
250792209,0,30403,AUTOPARTES,4,24/04/2025,17,4,1,FRACCIONAMIENTO,VERSALLES II,164,164,AVENIDA,DE LOS MAESTROS,0,NA,",,,",AVENIDA,AGUASCALIENTES SUR,2,15,40,22,15:30-18:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,27,documentacion,0,0,Falso,1,1,AUTOMOVIL,CHEVROLET,ONIX,1,1,0,-102.31427,21.858864,714
250794432,0,30403,AUTOPARTES,4,24/04/2025,17,4,1,FRACCIONAMIENTO,GRANJAS CAMPESTRE,695,695,CALLE,POTREROS,0,NA,"101,,,",CALLE,LAS TROJES,6,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,2,computo,0,0,Falso,4,2,CAMIONETA,JEEP,ND,1,1,0,-102.31518,21.925331,715
250794796,0,30403,AUTOPARTES,4,24/04/2025,17,4,1,FRACCIONAMIENTO,LOMAS DE SANTA ANITA,227,227,AVENIDA,SIGLO XIX,0,NA,",,,",AVENIDA,DE LA CONVENCION DE 1914 ORIENTE,4,21,57,23,21:00-23:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"31,28,3","nochila, dinero, celular",0,5000,Falso,1,2,CAMIONETA,NISSAN,ND,1,1,0,-102.2734,21.890205,716
250794905,0,30403,AUTOPARTES,4,24/04/2025,17,4,1,FRACCIONAMIENTO,LOMAS DE SANTA ANITA,227,227,AVENIDA,SIGLO XIX,0,NA,",,,",AVENIDA,DE LA CONVENCION DE 1914 ORIENTE,4,22,8,24,21:00-23:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"23,11","equipo de sonido, herramienta",0,5000,Falso,1,2,AUTOMOVIL,CHEVROLET,CAVALIER,1,999,0,-102.27337,21.890267,717
250795024,0,30403,AUTOPARTES,4,24/04/2025,17,4,1,NINGUNO,PIRULES,690,690,BOULEVARD,SAN MARCOS,0,NA,",,,",CIRCUITO,INTERIOR SUR,2,22,22,24,21:30-23:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,27,documentos,0,0,Falso,1,1,AUTOMOVIL,HONDA,ND,1,1,0,-102.32687,21.862039,718
250796971,0,30403,AUTOPARTES,4,25/04/2025,17,5,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,334,CALLE,CAROLINA DE ALBA MAYAGOITIA,0,NA,",,,",AVENIDA,PROCERES DE LA ENSEÑANZA,4,6,21,19,06:00-08:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,39,sin datos,0,0,Falso,1,5,AUTOMOVIL,HONDA,ND,1,13,0,-102.23812,21.871469,719
250797190,0,30403,AUTOPARTES,4,25/04/2025,17,5,5,COLONIA,EL TORITO,1071,1071,AVENIDA,ALEJANDRO DE LA CRUZ SAUCEDO,0,NA,",,,",CALLE,JOSEFA ORTIZ DE DOMINGUEZ,7,7,57,19,06:00-08:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"28,3,29","dinero, celular, cartera",0,7400,Falso,1,1,AUTOMOVIL,NISSAN,TIIDA,1,13,0,-102.35432,21.967857,720
250798252,0,30411,AUTOPARTES,4,25/04/2025,17,5,1,BARRIO,LA PURISIMA,202,202,CALLE,PODER LEGISLATIVO,0,NA,",,,",AVENIDA,ADOLFO LOPEZ MATEOS,1,10,30,20,09:00-11:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"11,23,22","herramienta, sonido,equipo de sonido",0,0,Falso,1,2,AUTOMOVIL,ND,ND,1,1,0,-102.28439,21.87932,721
250805733,0,50305,AUTOPARTES,4,26/04/2025,16,6,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,334,CALLE,URBANISMO,0,NA,"90,,,",CALLE,DECIDERIO MACIAS,4,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,46,accesorios,0,0,Falso,1,2,AUTOMOVIL,ND,ND,1,13,0,-102.24083,21.872679,701
250804814,0,30411,AUTOPARTES,4,26/04/2025,17,6,1,FRACCIONAMIENTO,BULEVARES 2A SECCION,158,158,CALLE,JOSE ISABEL ROBLES,0,NA,"234,,,",CALLE,CAPITAN DIEGO FERNANDEZ VILLA,2,3,40,26,03:00-05:59,Verdadero,Falso,9,Ninguna,1 HOMBRE,ND,ND,M,8,1,ND,ND,0,0,Falso,0,N,N,22,autoestereo,0,0,Falso,1,2,CAMIONETA,CHEVROLET,EQUINOX,1,4,0,-102.3051,21.85526,722
