FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,HORARIO,INGRESO,DESHABITAD,PROCESO,VIOLENCIA,SEXO_AFEC,ARMA,PER_SOSP,ALIAS,SEXO_AGRE,CAT_SOS,DETENIDO,MOT_DET,DET_SPM,LESIONADO,FALLECIDOS,TRASL_HOSP,T_VEH_SOS,DESCRIP,REROBADO,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,LON,DEN_CASIO,OID,LONG,LAT
230150160,0,30446,ROBO A CASA,2,2023-02-04,5,6,1,COLONIA,COL SAN MARCOS,145,CALLE,GUANAJUATO,NA,NA,"618,,,",CALLE,TALAMANTES,6,12,50,21,4,NO,false,false,M,9,LAVADOR DE AUTOS,ND,H,8,0,N,N,0,0,false,N,N,NO,"28,29",6000,6000,false,1,69,-102.31480000,,343,-102.31484194,21.87916268
230150308,0,30904,ROBO A CASA,2,2023-02-04,5,8,1,FRACCIONAMIENTO,LIC. MANUEL GOMEZ MORIN,310,CALLE,SD,NA,NA,"1705,,,",N,N,2,0,0,27,9,NO,false,false,H,9,ND,ND,H,8,0,N,N,0,0,false,N,N,NO,44,0,0,false,1,2,-102.34170000,,344,-102.34171903,21.84872733
230151250,0,30414,ROBO A CASA,2,2023-02-04,5,6,10,RURAL,EL RETOÑO,1292,CALLE,MEZQUITE,NA,NA,"27,,,",CALLE,PIRUL,7,0,0,27,4,NO,false,false,H,9,VECINO,GERARDO BONILLA DURON FERNANDO BONILLA DURON,H,6,0,N,N,0,0,false,N,N,NO,"5,11,22,24",0,10000,false,1,1,-102.16750000,,345,-102.16755775,21.83653537
230151511,0,30414,ROBO A CASA,2,2023-02-04,5,6,1,ZONA,ZONA CENTRO,501,CALLE,RIO RHIN,NA,NA,"108,,,",CALLE,BERLIN,1,0,0,3,4,NO,false,true,M,3,ND,ND,M,8,0,N,N,0,0,false,N,N,NO,"3,15,28",10000,10000,false,1,1,-102.28740000,,346,-102.28744708,21.88090561
230151896,0,30904,ROBO A CASA,2,2023-02-04,5,6,3,RANCHO,LOS VALLIN,783R,CALLE,,NA,NA,",,,",,,7,0,0,23,4,NO,false,false,M,9,ND,ND,H,8,1,DISTURBIO,N,0,0,false,N,N,NO,20,0,0,false,1,4,-102.72940000,,347,-102.72948608,21.84554700
230152275,0,30414,ROBO A CASA,2,2023-02-04,5,6,2,COLONIA,LA SIERRA,770,CALLE,5 DE FEBRERO,NA,NA,"140,D,,",CALLE,JOSE MARIA MORELOS,7,0,0,18,4,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"11,8",0,4000,false,1,1,-102.06810000,,348,-102.06812997,22.09632171
230152302,0,30414,ROBO A CASA,2,2023-02-04,5,6,1,FRACCIONAMIENTO,CIRCUNVALACION PONIENTE,146,CALLE,MANOLO MARTINEZ,NA,NA,"124,,,",CALLE,RAFAEL RODRIGUEZ,2,0,0,3,9,NO,false,false,H,9,VECINO,ND,H,6,1,DROGADO,N,0,0,false,N,N,NO,12,0,0,false,1,4,-102.30890000,,349,-102.30892123,21.87320050
230152361,0,30414,ROBO A CASA,2,2023-02-02,5,4,11,RURAL,EL CARDONAL,1323,CALLE,EL MEZQUITE,NA,NA,"107,,,",CIRCUITO,CARDONAL,7,12,0,21,5,SOLA,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"5,8,9,12,18,38",0,0,false,1,1,-102.26350000,,350,-102.26357779,22.03762799
230152490,0,30904,ROBO A CASA,2,2023-02-04,5,6,2,COMUNIDAD,LAS FRAGUAS,716,CALLE,BENITO JUAREZ,NA,NA,",,,",CALLE,INDEPENDENCIA,7,21,50,24,9,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,11,0,20000,true,1,1,-101.89350000,,351,-101.89355973,22.04167390
230152583,0,30904,ROBO A CASA,2,2023-02-05,6,7,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,CALLE,MONTE KENYA,NA,NA,"201,,,",PROLONGACION,CONSTITUCION,3,0,0,3,9,NO,false,false,ND,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,2,-102.26590000,,352,-102.26597168,21.93705138
230152979,0,30414,ROBO A CASA,2,2023-02-05,6,7,1,FRACCIONAMIENTO,DEL VALLE 2A SECCION,150,CALLE,NAPOLES,NA,NA,"1131,,,",CALLE,PASEO DEL RIO,6,0,0,3,9,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,5",0,6000,false,1,1,-102.32380000,,353,-102.32380399,21.87570094
230153550,0,30414,ROBO A CASA,2,2023-02-05,6,7,1,FRACCIONAMIENTO,PUESTA DEL SOL,341,CALLE,KORICANCHA,NA,NA,"311,,,",AVENIDA,NANAHUATZIN,6,0,0,26,4,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,CAMIONETA,PICK UP,NO,14,0,0,false,1,1,-102.33900000,,354,-102.33904227,21.88000021
230153807,0,30446,ROBO A CASA,2,2023-02-05,6,7,1,FRACCIONAMIENTO,OJOCALIENTE I,190,CALLE,CALVILLITO,NA,NA,"440,,,",CALLE,PLAZUELA S,4,8,25,19,9,NO,false,false,H,9,HIJO,ND,H,5,0,N,N,0,0,false,N,N,NO,3,0,0,false,1,1,-102.25130000,,355,-102.25135514,21.88105247
230153904,0,30446,ROBO A CASA,2,2023-02-05,6,7,1,BARRIO,REVOLUCION,676,CALLE,GUADALUPE NAJERA,NA,NA,",,,",AVENIDA,REVOLUCION,5,0,0,27,4,PARCELA,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,2,-102.19280000,,356,-102.19289486,21.84117722
230153946,0,30414,ROBO A CASA,2,2023-02-05,6,7,1,FRACCIONAMIENTO,CASABLANCA,625,AVENIDA,GENERAL MARIANO ESCOBEDO,NA,NA,"358,,,",CALLE,VIVERO DEL LAGO,5,0,0,27,4,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"9,14",0,0,false,1,1,-102.27280000,,357,-102.27281697,21.85445544
230154217,0,30904,ROBO A CASA,2,2023-02-05,6,7,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,CALLE,MESSINA,NA,NA,"120,,,",AVENIDA,PASEOS DE LA HABANA,5,10,59,20,1,DESHABITADA,true,false,M,9,2 HOMBRES,ND,H,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,69,-102.26940000,,358,-102.26946214,21.80868876
230154318,0,30414,ROBO A CASA,2,2023-02-05,6,7,5,LOCALIDAD,CORRAL DE BARRANCOS,951,PRIVADA,DE LA SOLEDAD,NA,NA,"225,,,",CALLE,N,7,10,50,20,4,CONSTRUCCION,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,11,0,15000,false,1,1,-102.32880000,,359,-102.32885771,21.93994993
230154472,0,50107,ROBO A CASA,2,2023-02-05,6,7,1,FRACCIONAMIENTO,SOLIDARIDAD IV,195,CALLE,J GUADALUPE ZAMARRIPA,NA,NA,"306,,,",AVENIDA,POLIDUCTO,5,0,0,16,4,NO,false,false,H,9,AMIGOS DEL PAPA,ND,A,3,0,N,N,0,0,false,N,N,NO,28,17000,17000,false,1,1,-102.25280000,,360,-102.25289009,21.85398332
230155608,0,30414,ROBO A CASA,2,2023-02-05,6,7,1,FRACCIONAMIENTO,HACIENDA SAN MARTIN,637,CALLE,PASEO SAN MARTIN,NA,NA,"125,,1,B",CALLE,PORTON DE SANTA ANA,5,16,5,22,4,DESHABITADA,false,false,H,9,2 HOMBRES,ND,H,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,9,-102.27490000,,361,-102.27495765,21.79271073
230157556,0,30904,ROBO A CASA,2,2023-02-05,6,7,1,CONDOMINIO,HACIENDA SAN MARCOS CONDOMINIO SAN GERONIMO,635,CALLE,HACIENDA SANTORAL,NA,NA,"14,C,,",CALLE,HACIENDA SANTORAL,5,0,0,27,1,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,2,-102.26670000,,362,-102.26672220,21.80667615
230157734,0,30414,ROBO A CASA,2,2023-02-06,6,1,1,FRACCIONAMIENTO,PASEOS DEL SOL,529,AVENIDA,PIANO,NA,NA,",,,",CALLE,SAXOFON,4,0,0,25,9,NO,false,false,H,9,SOBRINO DEL EMPLEADO,ND,H,3,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,1,-102.24080000,,363,-102.24082712,21.89910807
230157966,0,30904,ROBO A CASA,2,2023-02-06,6,1,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,CALLE,BETINA,NA,NA,"106,,,",CALLE,CORINTO,5,1,58,25,9,NO,true,false,ND,9,2 HOMBRES,ND,H,8,0,N,N,0,0,false,N,N,NO,38,0,0,false,1,28,-102.26710000,,364,-102.26710208,21.81175735
230158431,0,30414,ROBO A CASA,2,2023-02-06,6,1,5,FRACCIONAMIENTO,SOLAR DE JONACATIQUE,896,CALLE,MARCOS DE CORONADO,NA,NA,"207,,,",CALLE,ALVARO OBREGON,7,0,0,5,4,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"10,14,18",0,6200,false,1,1,-102.35250000,,365,-102.35257268,21.97242146
230158745,0,30414,ROBO A CASA,2,2023-02-06,6,1,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,CALLE,BETINA,NA,NA,"406,C,,",AVENIDA,DE LAS PRESAS,5,2,0,25,4,DESHABITADA,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,5,8,12",0,20000,false,1,1,-102.26660000,,366,-102.26660817,21.81166295
230158839,0,30904,ROBO A CASA,2,2023-02-06,6,1,1,UNIDAD HABITACIONAL,IV CENTENARIO,618,RETORNO,MARIANO DIAZ,NA,NA,",,,",CALLE,HOMBRES ILUSTRES,5,10,36,20,4,NO,true,false,M,9,3 HOMBRES,ND,H,8,2,ROBO,N,0,0,false,CAMIONETA,BLANCO CON ROJO,NO,10,0,0,true,1,4,-102.27890000,,367,-102.27890511,21.87012903
230159300,0,30414,ROBO A CASA,2,2023-02-06,6,1,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,DOROTEO ARANGO,NA,NA,"607,,,",CALLE,PEDRO ANTONIO SANTOS,2,0,0,4,4,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,1,0,2000,false,1,1,-102.31020000,,368,-102.31021057,21.85475643
230159355,0,30904,ROBO A CASA,2,2023-02-06,6,1,6,COLONIA,PROGRESO SUR,1131,CALLE,GREGORIO DELGADO DE LIRA,NA,NA,"203,,,",CALLE,TEODORO OLIVARES SUR,7,0,0,21,1,NO,false,false,H,9,2 HOMBRES,ND,H,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,1,-102.28280000,,369,-102.28286798,22.14351248
230160150,0,30446,ROBO A CASA,2,2023-02-06,6,1,1,CONDOMINIO,NATURALEZA,386,ANDADOR,I,NA,NA,",,4,",CALLE,JOSE CONTRERAS ESPARZA,3,0,0,22,4,NO,false,false,M,9,VECINA,ND,M,6,0,N,N,0,0,false,N,N,NO,3,0,0,false,1,1,-102.24920000,,370,-102.24929102,21.93523483
230161358,0,30414,ROBO A CASA,2,2023-02-06,6,8,1,FRACCIONAMIENTO,LOMAS DEL MIRADOR III,356,CALLE,LOMA ESCARLATA,NA,NA,"136,,,",CALLE,30 DE SEPTIEMBRE,5,0,0,1,3,SOLA,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,SI,"9,10,11,45",0,0,false,1,1,-102.25950000,,371,-102.25950179,21.84861342
230161786,0,30414,ROBO A CASA,2,2023-02-06,6,1,1,FRACCIONAMIENTO,VISTAS DE ORIENTE,353,CALLE,SANTIAGO,NA,NA,"236,,,",CALLE,SANTIAGO 202,4,0,0,27,4,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,6,0,0,false,1,6,-102.23320000,,372,-102.23329080,21.88328382
230162764,0,30413,ROBO A CASA,2,2023-02-07,6,2,11,RURAL,LA ESCONDIDA (EL SALERO),1325,CALLE,OLIVARES SANTANA,NA,NA,",,,",CALLE,CUAUHTEMOC,7,0,0,26,9,CONSTRUCCION,false,true,H,3,4 HOMBRES,ND,H,8,0,N,N,1,0,true,N,N,NO,19,0,0,false,1,1,-102.25860000,,373,-102.25860565,22.03466471
230162915,0,30446,ROBO A CASA,2,2023-02-07,6,2,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,CALLE,FEDERICO MENDEZ,NA,NA,"319,,,",CALLE,ADALBERTO SANTACRUZ DE SANTIAGO,3,0,0,19,9,NO,false,false,H,9,HERMANO,ND,H,5,0,N,N,0,0,false,N,N,NO,28,100,100,false,1,2,-102.25220000,,374,-102.25227889,21.93185461
230163512,0,30414,ROBO A CASA,2,2023-02-07,6,2,1,FRACCIONAMIENTO,MEXICO,624,CALLE,MICHOACAN,NA,NA,"250,,,",CALLE,TABASCO,5,0,0,20,4,NO,false,false,M,9,1 HOMBRE,ND,H,8,0,N,N,0,0,false,N,N,NO,"28,29",0,0,false,1,1,-102.28050000,,375,-102.28050404,21.85799344
230164121,0,30414,ROBO A CASA,2,2023-02-07,6,2,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,CALLE,TARCENTO,NA,NA,"109,,,",CALLE,CASORIA,5,11,0,20,4,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,6,0,500,false,1,1,-102.27410000,,376,-102.27416553,21.81211103
230135919,0,50305,ROBO A CASA,2,2023-02-01,5,3,1,FRACCIONAMIENTO,OJOCALIENTE III,191,CALLE,EL MOCHO,NA,NA,",,,",CALLE,SD,4,0,0,5,4,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,14,0,0,false,1,17,-102.24520000,,377,-102.24524712,21.87737941
230143484,0,30404,ROBO A CASA,2,2023-02-02,5,4,1,FRACCIONAMIENTO,LOMAS DEL AJEDREZ,462,CALLE,DE FISHER,NA,NA,"124,,,",CALLE,DEL MATE,5,20,38,23,9,DESHABITADA,true,false,M,9,3 HOMBRES,ND,H,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,2,-102.25070000,,378,-102.25078982,21.84523661
230146063,0,31001,ROBO A CASA,2,2023-02-03,5,5,1,FRACCIONAMIENTO,VILLAS SAN ANTONIO,641,CALLE,BRECIA,NA,NA,"222,,,",CALLE,RIMINI,2,13,8,21,4,NO,true,false,ND,9,ND,ND,ND,8,1,SD,N,0,0,false,N,N,NO,10,0,0,false,1,4,-102.31390000,,379,-102.31391660,21.84450835
230152558,0,30904,ROBO A CASA,2,2023-02-05,6,7,1,FRACCIONAMIENTO,INSURGENTES,161,AVENIDA,DE LA ASUNCION,NA,NA,"303,,,",AVENIDA,DE LA CONVENCION,2,0,11,25,9,CONSTRUCCION,true,false,H,9,3 HOMBRES,ND,H,8,0,N,N,0,0,false,N,N,NO,11,0,0,false,1,2,-102.30120000,,380,-102.30129391,21.84941010
230164435,0,30446,ROBO A CASA,2,2023-02-07,6,2,1,ZONA,ZONA CENTRO,501,CALLE,DEL SOCORRO,NA,NA,"154,,,",CALLE,VASCO DE GAMA,1,14,40,21,4,NO,false,false,M,9,1 MUJER,22 AÑOS,M,8,0,N,N,0,0,false,N,N,NO,3,0,0,false,1,1,-102.28800000,,381,-102.28804233,21.88966921
230165013,0,30904,ROBO A CASA,2,2023-02-07,6,2,11,RURAL,EL CARDONAL,1323,CALLE,EL HUIZACHE,NA,NA,"140,,,",CALLE,N,7,17,19,22,9,DESHABITADA,false,false,H,9,2 HOMBRES 1 MUJER,ND,A,8,0,N,N,0,0,false,N,N,NO,9,0,0,false,1,2,-102.26380000,,382,-102.26386477,22.03598357
230165295,0,30904,ROBO A CASA,2,2023-02-07,6,2,6,RANCHO,SIN NOMBRE,1123R,CARRETERA,45 NORTE,NA,NA,",,,",N,N,7,18,38,22,9,NO,false,false,M,9,2 HOMBRES,ND,H,8,0,N,N,0,0,false,N,N,NO,38,0,0,false,1,69,-102.28960000,,383,-102.28965527,22.14851467
230165420,0,30414,ROBO A CASA,2,2023-02-07,6,2,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ESTACION",354,CALLE,MATEO HERNANDEZ VAZQUEZ,NA,NA,"430,,,",AVENIDA,GERONIMO DE LA CUEVA,3,0,0,9,3,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"5,18",0,1500,false,1,1,-102.25950000,,384,-102.25957874,21.93473794
230166828,0,30414,ROBO A CASA,2,2023-02-08,6,3,1,BARRIO,LA SALUD,499,CALLE,SOLEDAD,NA,NA,"256,,,",CALLE,COSIO SUR,1,0,0,27,4,NO,false,false,M,9,2 HOMBRES,ALEJANDRO CASTRO MEDINA 36 AÑOS FERNANDO JAVIER HERNANDEZ 29 AÑOS,H,8,2,N,N,0,0,false,N,N,NO,"2,3,11,26,31",0,0,false,1,4,-102.28600000,,385,-102.28606222,21.87645074
230167339,0,30414,ROBO A CASA,2,2023-02-08,6,8,1,FRACCIONAMIENTO,CIRCUNVALACION NORTE,243,CALLE,ENCINO,NA,NA,"318,,,",CALLE,MARGIL DE JESUS,6,0,0,1,5,DESHABITADA,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,1,-102.29680000,,386,-102.29680514,21.90063320
230167680,0,30414,ROBO A CASA,2,2023-02-08,6,3,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,CALLE,JOSE GUADALUPE NAJERA JIMENEZ,NA,NA,"134,,,",AVENIDA,PROCERES DE LA ENSEÑANZA,4,0,0,2,4,NO,false,false,M,9,PAREJA,EL PIÑON,H,5,0,N,N,0,0,false,N,N,NO,"1,5,15,28",2300,5000,false,1,1,-102.23870000,,387,-102.23878968,21.87252548
230167807,0,30414,ROBO A CASA,2,2023-02-08,6,8,7,FRACCIONAMIENTO,LA ESTANCIA DE CHORA,1172,CALLE,TEZCATL,NA,NA,"217,,,",CALLE,OCTLI,7,0,0,1,9,CONSTRUCCION,false,false,H,9,HERMANO,ND,H,5,0,N,N,0,0,false,N,N,NO,"10,19",0,1500,true,1,10,-102.30890000,,388,-102.30891690,22.23467386
230168461,0,30414,ROBO A CASA,2,2023-02-08,6,8,1,FRACCIONAMIENTO,DEL VALLE 2A SECCION,150,CALLE,VIENA,NA,NA,"307,,,",CALLE,VERSALLES,6,0,0,1,9,DESHABITADA,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,13,-102.32100000,,389,-102.32107638,21.87427533
230168485,0,30446,ROBO A CASA,2,2023-02-08,6,3,11,FRACCIONAMIENTO,LA RIBERA,1340,AVENIDA,LA RIBERA,NA,NA,"1515,,5,",CALLE,URICHO,7,14,20,21,9,NO,false,false,H,9,VECINO,ND,H,6,0,N,N,0,0,false,N,N,NO,3,0,0,false,1,2,-102.24980000,,390,-102.24986565,21.95994083
230168554,0,30414,ROBO A CASA,2,2023-02-08,6,3,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,CALLE,MAURITANIA,NA,NA,"107,,,",AVENIDA,PASEOS DE LA HABANA,5,0,0,21,9,DESHABITADA,false,false,M,9,1 HOMBRE,ND,H,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,21,-102.26920000,,391,-102.26924231,21.80933566
230169406,0,30414,ROBO A CASA,2,2023-02-08,6,3,6,COLONIA,EL CAMPESTRE,1136R,CARRETERA,N,NA,NA,",,,",N,N,7,0,0,9,4,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"6,18,38",0,0,false,1,1,-102.22490000,,392,-102.22495614,22.11687110
230170656,0,30414,ROBO A CASA,2,2023-02-09,6,4,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,323,CALLE,CULTURA OLMECA 111,NA,NA,"36,,,",AVENIDA,CULTURA OLMECA,3,2,18,25,4,NO,false,false,ND,9,1 HOMBRE,ND,H,8,0,N,N,0,0,false,N,N,NO,14,0,0,false,1,1,-102.24160000,,393,-102.24160019,21.90686567
230170729,0,30414,ROBO A CASA,2,2023-02-09,6,4,1,CONDOMINIO,RESIDENCIAL LAS PLAZAS,605,CALLE,140,NA,NA,"140,,,",ND,ND,3,0,0,27,8,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,14,0,0,false,1,1,-102.28230000,,394,-102.28234722,21.94719421
230171266,0,30414,ROBO A CASA,2,2023-02-09,6,4,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,CALLE,PICO DE VALDEMADERA,NA,NA,"508,B,,",CALLE,PEÑA DE FRANCIA,3,0,0,16,4,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,8,9",0,30000,false,1,1,-102.26720000,,395,-102.26721472,21.94068661
230171549,0,30414,ROBO A CASA,2,2023-02-09,6,4,1,FRACCIONAMIENTO,BENITO PALOMINO DENA,220,CALLE,JOSE MEDINA,NA,NA,"235,,,",CALLE,ROBERTO JEFKINS RANGEL,3,0,0,5,4,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,12,18",0,0,false,1,1,-102.25130000,,396,-102.25136584,21.91511261
230172494,0,30414,ROBO A CASA,2,2023-02-09,6,4,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,CALLE,ANITA BRENNER,NA,NA,"351,,,",CALLE,JOSE CALVILLO,2,14,30,21,1,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,28,-102.32140000,,397,-102.32140221,21.85102915
230173930,0,30414,ROBO A CASA,2,2023-02-09,6,8,10,RURAL,EL RETOÑO,1292,CALLE,EUCALIPTO,NA,NA,"607,A,,",CALLE,EUCALIPTO,7,0,0,1,4,DESHABITADA,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"9,10,12",0,10000,false,1,1,-102.16730000,,398,-102.16739914,21.83757537
230173966,0,30414,ROBO A CASA,2,2023-02-09,6,4,1,FRACCIONAMIENTO,LOMAS DEL AJEDREZ,462,CALLE,DEL ALFIL NEGRO,NA,NA,"207,,,",AVENIDA,DEL REY,5,0,0,4,3,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"5,6,28",2800,4000,false,1,1,-102.25250000,,399,-102.25255022,21.84346401
230174156,0,30414,ROBO A CASA,2,2023-02-09,6,4,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ESTACION",354,CALLE,MANUEL ZAVALA MADRIGAL,NA,NA,"909,,,",CALLE,FRANCISCO ARMENGOL,3,0,0,10,9,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,28",5200,9200,false,1,1,-102.26020000,,400,-102.26020687,21.93534697
230174786,0,30414,ROBO A CASA,2,2023-02-10,6,5,1,FRACCIONAMIENTO,PARRAS,224,CALLE,RIBIER,NA,NA,"103,,,",CALLE,MISION,3,0,0,26,4,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,14,0,3000,false,1,2,-102.27730000,,401,-102.27737822,21.91148328
230174840,0,30414,ROBO A CASA,2,2023-02-10,6,8,1,FRACCIONAMIENTO,VILLA LOMA DORADA,75,CALLE,VILLA SERRANA,NA,NA,"201,,,",CALLE,VILLA CONSTITUCION,3,0,0,1,3,SOLA,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,SI,9,0,0,false,1,1,-102.24780000,,402,-102.24780541,21.92628804
230174968,0,30414,ROBO A CASA,2,2023-02-10,6,5,5,FRACCIONAMIENTO,INFONAVIT MARGARITAS,912,ANDADOR,DEL ACRILAN,NA,NA,"190,,,",PROLONGACION,ANTIGUO CAMINO A ZACATECAS,7,0,0,16,9,NO,false,false,H,9,ND,ND,H,8,0,N,N,0,0,false,N,N,NO,14,0,2000,false,1,1,-102.29290000,,403,-102.29292781,21.98852178
230097681,0,30414,ROBO A CASA,1,2023-01-22,4,7,1,FRACCIONAMIENTO,JARDINES DE LA CRUZ,256,CALLE,PERAL,NA,NA,"102,,,",CALLE,FRESNO,5,23,0,24,4,NO,true,true,M,1,1 HOMBRE,ANGEL DANIEL MARTINEZ CABRERA,H,8,1,ROBO Y DAÑOS,N,1,0,false,N,N,NO,22,0,0,false,"1,9",4,-102.27150000,,404,-102.27154342,21.87522261
230136230,0,30419,ROBO A CASA,2,2023-02-01,5,3,5,COLONIA,EJIDAL,926,AVENIDA,ALEJANDRO DE LA CRUZ SAUCEDO,NA,NA,",,,",CALLE,15 DE SEPTIEMBRE,7,0,0,19,4,NO,false,false,H,9,3 HOMBRES,EL AGUACATE,H,8,0,N,N,0,0,false,N,N,NO,"9,11,18",0,0,false,1,1,-102.35370000,,405,-102.35374487,21.96999431
230144908,0,30904,ROBO A CASA,2,2023-02-03,5,5,1,FRACCIONAMIENTO,VILLAS DE SAN JOSE,699,CALLE,VILLAS DE SAN JOSE ORIENTE,NA,NA,"214,,,",CALLE,VILLAS DE SAN JUAN PABLO,2,5,46,26,1,NO,true,false,M,9,ND,ND,H,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,20,-102.29820000,,406,-102.29824324,21.82952277
230147468,0,30904,ROBO A CASA,2,2023-02-03,5,5,1,FRACCIONAMIENTO,LA FLORIDA II,444,CALLE,PASEO DE LA CUEVA,NA,NA,",,,",CALLE,PASEO DE LOS NARCISOS,3,0,0,23,9,NO,false,false,M,9,2 HOMBRES,ND,H,8,0,N,N,0,0,false,MOTOCICLETA,N,NO,20,0,0,false,1,2,-102.24050000,,407,-102.24054084,21.92995247
230147572,0,30904,ROBO A CASA,2,2023-02-01,5,3,1,FRACCIONAMIENTO,JESUS TERAN PEREDO,249,CALLE,MANUEL AVILA CAMACHO,NA,NA,"205,,,",CALLE,GENERAL PLUTARCO ELIAS CALLES,5,0,0,27,9,NO,false,false,M,9,ND,ND,M,8,0,N,N,0,0,false,N,N,NO,6,0,850,false,1,2,-102.27620000,,408,-102.27627444,21.87183145
230148238,0,30904,ROBO A CASA,2,2023-02-03,5,8,1,FRACCIONAMIENTO,JARDINES DE LA CONCEPCION I,128,BOULEVARD,LUIS DONALDO COLOSIO,NA,NA,"127,,,",CALLE,SAN JUAN DE LOS LAGOS,6,0,0,27,9,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,2,-102.31080000,,409,-102.31086458,21.92418062
230162542,0,50102,ROBO A CASA,2,2023-02-07,6,2,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,CALLE,PLAZA HUNUCMA,NA,102,",,,D",AVENIDA,AGUASCALIENTES ORIENTE,5,2,18,25,9,DESHABITADA,false,false,ND,9,ND,ND,H,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,13,-102.25780000,,410,-102.25788669,21.86012837
