FOLIO,MES,FECHA,DIA_SEM,HORA,MINUTOS,MUNICIPIO,LOCALIDAD,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,ED_INC,NUM_EXT,NUM_EXTC,NUM_INT,NUM_INTC,VIAL_1_INC,VIAL_2_INC,VIAL_P_INC,CUENT_HAB,DINERO,CANTIDAD,BANCO,BOLSO,CARTERA,TECNOLOGIA,CELULAR,JOYERIA,ROPA,BICICLETA,OTROS,OID,FE_16,VEH_SOSP,INCIDENTE,LONG,LAT
169690,JULIO,2016-07-24,DOMINGO,20,25,JESUS MARIA,URBANA,COLONIA,CHICAHUALES,155,CALLE,ROMAN LOERA,NULO,410,NULO,0,NULO,GENOVEVO RIVERA,ROGELIO DELGADO,MERCED GOMEZ,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,428,MOTO,,Robo a persona,-102.35190825,21.94940972
169600,JULIO,2016-07-24,DOMINGO,19,2,AGUASCALIENTES,URBANA,COLONIA,SAN MARCOS (DELEGACION CENTRO),736,CALLE,DAVIOD REYNOSO FLORES,NULO,0,NULO,0,NULO,PRIMAVERA,25 DE ABRIL,ASUNCION,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,NULO,BICICLETA,NULO,429,,,Robo a persona,-102.31157691,21.88169477
169492,JULIO,2016-07-24,DOMINGO,16,28,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,CONSTITUCION,794,AVENIDA,CONSTITUCION,NULO,0,NULO,0,NULO,ARTICULO 52,AGUASCALIENTES,ARTICULO 31,NULO,DINERO,1200,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,430,,,Robo a persona,-102.28099851,21.93792987
170259,JULIO,2016-07-25,LUNES,12,22,JESUS MARIA,URBANA,FRACCIONAMIENTO,PASEOS DE GOMEZ PORTUGAL,130,CALLE,PASEO DE GOMEZ PORTUGAL,NULO,203,NULO,0,NULO,PASEOS DE SAN ANTONIO,PASEO MIRAVALLE,NUEVA,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,NULO,BICICLETA,NULO,431,,,Robo a persona,-102.28991236,22.00246799
171147,JULIO,2016-07-26,MARTES,15,11,AGUASCALIENTES,URBANA,OTRO,AGROPECUARIO,763,CALLE,DURAZNO,NULO,18,NULO,0,NULO,CHABACANO,MANZANO,DURAZNO,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,432,,,Robo a persona,-102.29331763,21.91352094
171190,JULIO,2016-07-26,MARTES,16,24,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLA DE LAS FUENTES,495,CALLE,VILLAS DE CANCUN 203,NULO,0,NULO,0,NULO,VILLAS DE CANCUN,VILLAS DE VALLARTA,VILLAS DE CANCUN 205,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,433,,,Robo a persona,-102.23969763,21.91221340
171202,JULIO,2016-07-26,MARTES,16,48,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,GENERAL FEDERICO MONTES,NULO,105,NULO,0,NULO,DOCTOR MARINAO AZUELA,DOROTEO ARANGO,PEDRO ANTONIO SANTOS,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,434,,MOTOCICLETA NEGRA,Robo a persona,-102.31083720,21.85385793
171404,JULIO,2016-07-26,MARTES,21,21,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VERSALLES II,1071,CALLE,GENERAL FRANCISCO CARRERA TORRES,NULO,0,NULO,0,NULO,AGUASCALEINTES SUR,LICENCIADO JESUS REYES HEROLES,GENERAL FORTUNATO MAYCOTE,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,435,,BICICLETA,Robo a persona,-102.30874392,21.85840268
171978,JULIO,2016-07-27,MIERCOLES,18,7,AGUASCALIENTES,URBANA,COLONIA,FERRONALES,520,CALLE,CATARINO DE ARREOLA,NULO,56,NULO,0,NULO,CATARINO DE ARREOLA,INGENIERO L. RAMIREZ,SERVANDO CANALES,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,CAMARA FOTOGRAFICA,436,,NULO,Robo a persona,-102.27739491,21.88772849
172490,JULIO,2016-07-28,JUEVES,10,20,AGUASCALIENTES,RURAL,COMUNIDAD,PEÑUELAS (EL CIENEGAL),27-P,CARRETERA,45,NULO,0,NULO,0,NULO,BOULEVARD AEROPUERTO,L,NINGUNO,NULO,DINERO,300,NULO,NULO,CARTERA,NULO,CELULAR,NULO,NULO,NULO,NULO,437,,NULO,Robo a persona,-102.27620674,21.73085178
172673,JULIO,2016-07-28,JUEVES,16,10,JESUS MARIA,URBANA,COLONIA,MARTINEZ ANDRADE,176,AVENIDA,SAN LORENZO,NULO,3,NULO,0,NULO,MIGUEL HIDALGO,ALDAMA,SAUCEDO,NULO,DINERO,500,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,438,,NULO,Robo a persona,-102.34400447,21.95907420
173028,JULIO,2016-07-28,JUEVES,23,30,PABELLON DE ARTEAGA,URBANA,FRACCIONAMIENTO,VERGEL DEL VALLE,98,CIRCUITO,PARRAS,NULO,194,NULO,0,NULO,PARRAS,PARRAS,PARRAS,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,439,,,Robo a persona,-102.28633541,22.14954804
174316,JULIO,2016-07-30,SABADO,15,32,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLA LOMA DORADA,500,CALLE,ELIAS DE LARA,NULO,0,NULO,0,NULO,VILLA ADELINA,VILLA CLARA,CELIA MARIA MARTINEZ,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,NULO,BICICLETA,NULO,440,,NULO,Robo a persona,-102.25121262,21.92757252
174372,JULIO,2016-07-30,SABADO,16,56,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE LA LOMA,454,CALLE,LOMA DEL CAMALEON,NULO,0,NULO,0,NULO,LOMA DEL AGUILA,LOMA DEL PUMA,LOMA DEL JABALI,NULO,DINERO,2000,NULO,NULO,MONEDER,NULO,NULO,NULO,NULO,NULO,NULO,441,,NULO,Robo a persona,-102.24669990,21.91162962
175539,JULIO,2016-07-31,DOMINGO,17,47,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,EJIDO LAS CUMBRES,403,CALLE,MARTIRES DEL RIO BLANCO,NULO,0,NULO,0,NULO,SIERRA MADRE DEL SUR,CUMBRES DE TENANGO,SIERRA DE APATZINGAN,NULO,DINERO,0,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,442,,NULO,Robo a persona,-102.25107102,21.90856446
177064,AGOSTO,2016-08-02,MARTES,8,11,AGUASCALIENTES,URBANA,COLONIA,ZONA CENTRO,906,CALLE,JOSE MARIA MORELOS Y PAVON,NULO,0,NULO,0,NULO,UNION,PEDRO PARGA,RAMON LOPEZ VELARDE,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,443,,NULO,Robo a persona,-102.29541048,21.88426843
177589,AGOSTO,2016-08-02,MARTES,22,44,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JARDINES DE LA CRUZ (DELEGACION CENTRO),610,CALLE,ROBLE,NULO,0,NULO,0,NULO,PASEO DE LA CRUZ,ALMENDRO,SAUCE,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,NULO,BICICLETA,NULO,444,,NULO,Robo a persona,-102.27600499,21.87364038
177410,AGOSTO,2016-08-02,MARTES,19,26,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MUNICIPIO LIBRE,768,CALLE,LIBERALISMO,NULO,129,NULO,0,NULO,SEGURIDAD SOCIAL,NACIONAL,MIGUEL ANGEL BARBERENA VEGA,NULO,NULO,0,NULO,BOLSO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,445,,MOTO ITALICA,Robo a persona,-102.26678976,21.89586097
177629,AGOSTO,2016-08-02,MARTES,23,17,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE NUESTRA SEÑORA DE LA ASUNCION (SECTOR GUADALUPE),402,CALLE,FELIPE DE UREÑA,NULO,0,NULO,0,NULO,FEDERICO MENDEZ,CELIA MARIA MARTINEZ,PORFIRIO PADILLA ENRIQUE,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,446,,NULO,Robo a persona,-102.25319061,21.93234600
177967,AGOSTO,2016-08-03,MIERCOLES,13,21,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,CALLE,JOSE MARIA GONZALEZ BOCANEGRA,NULO,0,NULO,0,NULO,CORONEL JOSE RINCON GALLARDO,SOBERANA CONVENCION MILITAR REVOLUCIONARIA PONIENTE,RICARDO GARCIA MENDOZA,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,447,,NULO,Robo a persona,-102.32639133,21.85466329
178290,AGOSTO,2016-08-03,MIERCOLES,21,31,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PILAR BLANCO,981,PROLONGACION,PASEO DE LA ASUNCION,NULO,0,NULO,0,NULO,AGUILA,BUITRE,CODORNIZ,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,448,,NULO,Robo a persona,-102.30101870,21.84983453
178844,AGOSTO,2016-08-04,JUEVES,15,30,AGUASCALIENTES,URBANA,SIN TIPO,DESARROLLO ESPECIAL INEGI,999,AVENIDA,HEROES DE NACOZARI,NULO,0,NULO,0,NULO,INEGI,DEL LAGO,PASEO DE LAS GARZAS,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,449,,NULO,Robo a persona,-102.28289982,21.85797543
180207,AGOSTO,2016-08-06,VIERNES,1,26,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LOMAS DEL MIRADOR II,617,CALLE,LOMA AMARILLA,NULO,114,NULO,0,NULO,30 DE SEPTIEMBRE,JUANA DE ARCO,LOMA BLANCA,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,450,,NULO,Robo a persona,-102.25826667,21.84979294
182483,AGOSTO,2016-08-08,LUNES,9,34,PABELLON DE ARTEAGA,URBANA,COLONIA,PROGRESO SUR,96,CALLE,TEODORO OLIVARES SUR,NULO,0,NULO,0,NULO,DIONISIO MARTINEZ TREJO,GREGORIO DELGADO DE LIRA,FRANCISCO SERNA DE LARA SUR,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,451,,NULO,Robo a persona,-102.28268586,22.14361613
182566,AGOSTO,2016-08-08,LUNES,12,49,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,BULEVAR,733,CALLE,LUIS ADOLFO,NULO,0,,0,,JOSE ARMANDO,HERNAN GONZALEZ,JOSE MARIA CHAVEZ,NULO,DINERO,600,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,452,,NULO,Robo a persona,-102.29369363,21.86875399
182868,AGOSTO,2016-08-08,LUNES,20,10,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PRADOS DE VILLASUNCION,946,CALLE,PARQUE DE LOS NARANJOS,NULO,221,NULO,0,NULO,MAHATMA GANDHI,PARQUE DE LOS EUCALIPTOS,AGUILA,NULO,NULO,0,NULO,NULO,CARTERA,NULO,CELULAR,NULO,NULO,NULO,NULO,453,,NULO,Robo a persona,-102.29565339,21.84906153
179674,AGOSTO,2016-08-05,VIERNES,15,53,JESUS MARIA,URBANA,COLONIA,UNIDAD DEPORTIVA CIELO CLARO,222,AVENIDA,MIGUEL HIDALGO,NULO,0,NULO,0,NULO,NINGUNO,NINGUNO,NINGUNO,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,454,,NULO,Robo a persona,-102.34158151,21.95798601
181052,AGOSTO,2016-08-07,DOMINGO,0,13,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LOMAS DE ORIENTE I,453,CALLE,LOMA SECA,NULO,203,NULO,0,NULO,LOMA DEL NORTE,JUAN JOSE ARREOLA,LOMA DEL MIRADOR,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,CHAMARRA,NULO,NULO,455,,NULO,Robo a persona,-102.25474967,21.91534585
181331,AGOSTO,2016-08-07,DOMINGO,2,39,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LOMAS DEL AJEDREZ,1121,CALLE,DEL FISHER,NULO,102,NULO,2,B,DEL REY,DE FISHER 104,AJEDRCISTAS,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,456,,NULO,Robo a persona,-102.25206745,21.84540046
181582,AGOSTO,2016-08-07,DOMINGO,6,40,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,INGENIERO CAMILO ARRIAGA,NULO,304,NULO,0,NULO,ABRAHAM GONZALEZ,GENERAL LUIS MOYA,DOCTOR FRANCISCO VAZQUEZ,NULO,DINERO,1500,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,457,,NULO,Robo a persona,-102.31550531,21.85143844
181832,AGOSTO,2016-08-07,DOMINGO,15,28,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MUNICIPIO LIBRE,768,CALLE,AMISTAD,NULO,0,NULO,0,NULO,ESFUERZO NACIONAL,ESCUDO,PRADERA,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,458,,NULO,Robo a persona,-102.25076807,21.89472475
182767,AGOSTO,2016-08-08,LUNES,17,53,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LOMAS DE ORIENTE I,453,CALLE,LOMA DEL MEZQUITE,NULO,107,NULO,0,NULO,LOMA DEL NORTE,JUAN JOSE ARREOLA,LOMA DLE PANAL,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,459,,NULO,Robo a persona,-102.25407256,21.91395172
182796,AGOSTO,2016-08-08,LUNES,18,31,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JARDINES DE SANTA ELENA 2A. SECCION,1106,CALLE,REPUBLICA DE NICARAGUA,NULO,0,NULO,0,NULO,CONVENCION DE 1914 SUR,REPUBLICA DE GUATEMALA,LAS AMERICAS,NULO,NULO,0,NULO,BOLSO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,460,,NULO,Robo a persona,-102.30410164,21.86691477
183350,AGOSTO,2016-08-09,MARTES,14,28,AGUASCALIENTES,URBANA,CONDOMINIO,PASEOS DE SANTA MONICA,1034,AVENIDA,PALMAS DE GUINEA,NULO,0,NULO,0,NULO,SIGLO XXI,PASEOS DE AFRICA,PASEOS DE SAIDA,NULO,DINERO,1000,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,461,,NULO,Robo a persona,-102.31528432,21.84282811
183352,AGOSTO,2016-08-09,MARTES,14,30,AGUASCALIENTES,URBANA,COLONIA,ZONA CENTRO,906,CALLE,DOCTOR JESUS DIAZ DE LEON,NULO,117,NULO,0,NULO,ANTONIO ACEVEDO E.,FRANCISCO G. HORNEDO,CRISTOBAL COLON,NULO,DINERO,1200,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,462,,NULO,Robo a persona,-102.29405882,21.87966652
183470,AGOSTO,2016-08-09,MARTES,18,11,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLA LAS PALMAS III,564,AVENIDA,MARIANO HIDALGO,NULO,4210,NULO,0,NULO,PALMA AUGUSTA,PALMA RIZADA,PALMA CRISTI,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,CACHUCHA,463,,NULO,Robo a persona,-102.23526541,21.85358556
183602,AGOSTO,2016-08-09,MARTES,21,28,AGUASCALIENTES,URBANA,COLONIA,DEL CARMEN,911,CALLE,DEL CARMEN,NULO,317,NULO,0,NULO,SAN CARLOS,SAN ALBERTO,LA LUZ,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,464,,NULO,Robo a persona,-102.30217180,21.88872531
182640,AGOSTO,2016-08-08,LUNES,14,50,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,ESPAÑA,1052,AVENIDA,DE LOS MAESTROS,NULO,0,NULO,0,NULO,AGUASCALIENTES,ESPAÑA,TOLEDO,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,465,,NULO,Robo a persona,-102.31417442,21.85928752
183931,AGOSTO,2016-08-10,MIERCOLES,10,58,AGUASCALIENTES,URBANA,COLONIA,ZONA CENTRO,906,CALLE,5 DE MAYO,NULO,0,NULO,0,NULO,LARREATEGUI,JARDIN DE ZARAGOZA,JOSE MARIA MORELOS Y PAVON,TIMO,DINERO,11000,BANORTE DEL CENTRO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,466,,,Robo a persona,-102.29691540,21.88669300
191473,AGOSTO,2016-08-19,VIERNES,11,16,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PROGRESO,450,CALLE,BLAS E. ROMO,NULO,0,NULO,0,NULO,JUAN DOUGLAS,GENERAL LAZARO CARDENAS,SEGUNDA PROGRESO,NULO,NULO,0,NULO,NULO,NULO,MP3,NULO,NULO,NULO,NULO,NULO,467,,NULO,Robo a persona,-102.26099653,21.90734330
191923,AGOSTO,2016-08-19,VIERNES,22,4,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,CIRCUNVALACION NORTE (DELEGACION CENTRO),399,AVENIDA,CONVENCION DE 1914 NORTE,NULO,0,NULO,0,NULO,PRIMAVERA,PALMA,ALFREDO LEWIS,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,NULO,BICICLETA,NULO,468,,NULO,Robo a persona,-102.29915856,21.89866910
192627,AGOSTO,2016-08-20,SABADO,17,18,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PROGRESO,450,CALLE,GUADALUPE RIVERA,NULO,0,NULO,0,NULO,GENERAL LAZARO CARDENAS,JUAN DOUGLAS,JUAN DOMINGUEZ,NULO,NULO,0,NULO,NULO,CARTERA,NULO,NULO,NULO,NULO,NULO,NULO,469,,NULO,Robo a persona,-102.26510569,21.90584060
194308,AGOSTO,2016-08-22,LUNES,5,34,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLA DE LAS FUENTES,495,CALLE,VILLAS DE IXTAPA,NULO,115,A,0,NULO,VILLAS DE ACAPULCO,VILLAS DE VALLARTA,VILLAS DE MANZANILLO,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,470,,NULO,Robo a persona,-102.23971311,21.91415155
184849,AGOSTO,2016-08-11,JUEVES,16,38,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,GENERAL MATEO ALMANZA,NULO,0,NULO,0,NULO,DOCTOR MARIANO AZUELA,CONVENCION,BELISARIO DOMINGUEZ,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,471,,NULO,Robo a persona,-102.30933580,21.85155293
184991,AGOSTO,2016-08-11,JUEVES,20,21,AGUASCALIENTES,URBANA,COLONIA,MORELOS,918,AVENIDA,HEROE DE NACOZARI NORTE,NULO,0,NULO,0,NULO,CONVENCION DE 1914 NORTE,CELSO BERNAL,20 DE NOVIEMBRE,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,472,,MOTO NEGRA,Robo a persona,-102.28868328,21.90198474
185503,AGOSTO,2016-08-12,VIERNES,13,48,AGUASCALIENTES,URBANA,SIN TIPO,DESARROLLO SIN DELIMITACION OFICIAL NO. 57,697,CALLE,HUMBERTO GONZALEZ ABAD,NULO,0,NULO,0,NULO,GUADALUPANO,JUVENTINO DE LA TORRE,GUADALUPANO,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,473,,NULO,Robo a persona,-102.24552603,21.91797363
186636,AGOSTO,2016-08-13,SABADO,18,36,AGUASCALIENTES,URBANA,CONDOMINIO,EXPO-PLAZA,1054,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,NULO,0,NULO,0,NULO,ARTURO J. PANI,RINCON,RAYON,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,474,,NULO,Robo a persona,-102.30563605,21.87603596
157475,AGOSTO,2016-08-14,DOMINGO,5,44,AGUASCALIENTES,URBANA,UNIDAD HABITACIONAL,IV CENTENARIO,1065,CALLE,DELICIAS,NULO,0,NULO,0,NULO,LA SALUD,HEROE DE NACOZARI,LA SALUD,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,NULO,BICICLETA,CIGARROS,475,,NULO,Robo a persona,-102.28108949,21.86952157
188785,AGOSTO,2016-08-15,LUNES,18,35,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,OJOCALIENTE III,525,CALLE,CAÑADA GRANDE,NULO,0,NULO,0,NULO,EL CHIQUIHUITE,BETULIA,SAN FRANCISCO DE LOS VIVEROS,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,CACHUCHA,476,,NULO,Robo a persona,-102.24354635,21.88244295
188967,AGOSTO,2016-08-15,LUNES,22,7,AGUASCALIENTES,URBANA,COLONIA,CURTIDORES,748,PROLONGACION,DOCTOR SALVADOR QUEZADA LIMON,NULO,0,NULO,0,NULO,GUADALUPE,GUSTAVO A. QUINTERO,PASEO DEL RIO,NULO,DINERO,500,NULO,NULO,CARTERA,NULO,NULO,NULO,NULO,NULO,NULO,477,,NULO,Robo a persona,-102.31898821,21.88659227
189421,AGOSTO,2016-08-16,MARTES,13,53,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,BONA GENS,527,AVENIDA,PASEO DE LA CRUZ,NULO,0,NULO,0,NULO,LORENA,MAYRA,AURORA,NULO,NULO,0,NULO,BOLSO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,478,,NULO,Robo a persona,-102.26679875,21.87461665
189695,AGOSTO,2016-08-16,MARTES,20,37,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LAS ARBOLEDAS,758,CALLE,MARGIL DE JESUS,NULO,0,NULO,0,NULO,ACACIA,LAUREL,CONVENCION DE 1914 NORTE,NULO,NULO,0,NULO,BOLSO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,479,,NULO,Robo a persona,-102.30209918,21.89993229
190224,AGOSTO,2016-08-17,MIERCOLES,16,8,AGUASCALIENTES,URBANA,BARRIO,EL ENCINO,1096,PEATONAL,PIMENTEL,NULO,0,NULO,0,NULO,DOCTOR JESUS DIAZ DE LEON,PIMENTEL,PROFESORA VICENTA TRUJILLO,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,480,,NULO,Robo a persona,-102.29330810,21.87519480
191258,AGOSTO,2016-08-19,VIERNES,0,45,AGUASCALIENTES,URBANA,COLONIA,SAN PABLO,921,CALLE,PETROLEOS MEXICANOS,NULO,0,NULO,0,NULO,MARINA NACIONAL,LIBERTAD,RIO SANTIAGO,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,SIN DATOS,481,,NULO,Robo a persona,-102.29877377,21.89029243
191926,AGOSTO,2016-08-19,VIERNES,22,7,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,CASA BLANCA,553,AVENIDA,AGUASCALIENTES SUR,NULO,0,NULO,0,NULO,MARIANO ESCOBEDO,IGNACIO VALTIERRA,CAUDILLOS,NULO,DINERO,100,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,482,,NULO,Robo a persona,-102.27313466,21.85978580
191961,AGOSTO,2016-08-19,VIERNES,22,42,AGUASCALIENTES,URBANA,COLONIA,OJO DE AGUA (II),535,AVENIDA,CONVENCION DE 1914 SUR,NULO,0,NULO,0,NULO,MARIANO ESCOBEDO,AVENIDA FERROCARRIL,CEDAZO,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,483,,NULO,Robo a persona,-102.27708772,21.86786453
192504,AGOSTO,2016-08-20,SABADO,13,38,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE NUESTRA SEÑORA DE LA ASUNCION (SECTOR ESTACION),502,CALLE,DOMINGO VELASCO,NULO,0,NULO,0,NULO,JESUS GARCIA CORONA,JUAN CONTRERAS PALACIOS,VALLE DE LOS ROMEROS,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,484,,NULO,Robo a persona,-102.25829124,21.93893188
192855,AGOSTO,2016-08-20,SABADO,21,40,AGUASCALIENTES,URBANA,COLONIA,SAN MAROCS (DELEGACION CENTRO),736,CALLE,SAN MARCOS,NULO,208,NULO,0,NULO,PROLONGACION AQUILES ELORDUY,TALAMANTES,ASUNCION,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,485,,NULO,Robo a persona,-102.31017387,21.87983781
193430,AGOSTO,2016-08-21,DOMINGO,5,17,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PILAR BLANCO,981,PROLONGACION,PASEO DE LA ASUNCION,NULO,0,NULO,0,NULO,SIGLO XXI,PASEO AVE DEL PARAISO,CANARIO,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,486,,NULO,Robo a persona,-102.30137796,21.84567345
194245,AGOSTO,2016-08-22,LUNES,2,34,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,J. GUADALUPE PERALTA GAMEZ,411,CALLE,URBANISMO,NULO,38,NULO,0,NULO,TEODULO CASTAÑEDA CAMACHO,URBANISMO,CALIXTO SERNA VALDIVIA,NULO,DINERO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,487,,NULO,Robo a persona,-102.23981825,21.87323820
184378,AGOSTO,2016-08-22,LUNES,9,23,AGUASCALIENTES,URBANA,UNIDAD HABITACIONAL,POTRERO DEL OESTE,1098,PROLONGACION,PASEO DE LA ASUNCION,NULO,0,NULO,0,NULO,MAYOR PABLO GARCIA,AMANECER,NINGUNO,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,488,,NULO,Robo a persona,-102.30133116,21.84197343
194466,AGOSTO,2016-08-22,LUNES,12,47,AGUASCALIENTES,URBANA,COLONIA,ZONA CENTRO,906,CALLE,5 DE MAYO,NULO,0,NULO,0,NULO,GENERAL IGNACIO ALLENDE ORIENTE,FRANCISCO I. MADERO,VICTORIA,PACAZO,DINERO,9500,BANCOMER CENTRO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,489,,NULO,Robo a persona,-102.29703669,21.88198622
194531,AGOSTO,2016-08-22,LUNES,14,39,AGUASCALIENTES,URBANA,COLONIA,GREMIAL,917,CALLE,DOCTOR ISIDRO CALERA,NULO,0,NULO,0,NULO,DOCTOR CARLOS M. LOPEZ,INGANIERO TOMAS MEDINA UGARTE,GENERAL FRANCISCO VILLA,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,490,,NULO,Robo a persona,-102.29092207,21.89873420
