FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,PROCESO,VIOLENCIA,ARMA_US,PER_SOSP,ALIAS,SEX_AGRE,SEX_AFEC,CAT_SOS,DETENIDO,DET_SPM,MOT_DET,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,MEC_ROBO,MODALIDAD,TIPO_VEHIC,MARCA_AFEC,SUBMA_AFEC,CORP_ACUD,CIERRE_COR,DEN_CASIO,OID,LONG,LAT
260619030,260619251,30404,AUTOPARTES,4,2026-04-04,13,6,1,FRACCIONAMIENTO,PINTORES MEXICANOS,671,CALLE,CARLOS FUENTES MARES,NA,NA,"1003,,,",CALLE,JOSE LUIS CUEVAS,3,0,0,27,sin datos,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,41,0.00000,0.000000,false,1,4,AUTOMOVIL,ND,ND,1,13,0,281,-102.26296712,21.92155359
260649205,0,50102,AUTOPARTES,4,2026-04-08,14,3,1,FRACCIONAMIENTO,VILLA DE LAS FUENTES,385,CALLE,,NA,NA,",,,",CALLE,,3,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,13,0,282,-102.23477700,21.91307100
260652019,0,30446,AUTOPARTES,4,2026-04-09,14,4,1,COLONIA,MORELOS,611,CALLE,,NA,NA,",,,",CALLE,,5,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,283,-102.25572700,21.86303400
260656653,0,30446,AUTOPARTES,4,2026-04-09,14,4,5,LOCALIDAD,MARAVILLAS,991,CALLE,,NA,NA,",,,",CALLE,,7,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,999,0,284,-102.32298300,21.95282500
260660810,0,30446,AUTOPARTES,4,2026-04-10,14,5,1,FRACCIONAMIENTO,VILLA LOMA DORADA,75,CALLE,ELIAS DE LARA,NA,NA,",,,",CALLE,VILLA CONSTITUCION,3,4,0,26,03:00-05:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,11,0.00000,0.000000,false,2,1,CAMIONETA,ND,ND,1,2,0,285,-102.25041544,21.92629710
260663271,0,30411,AUTOPARTES,4,2026-04-10,14,5,1,ZONA,ZONA CENTRO,501,CALLE,,NA,NA,",,,",CALLE,,1,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,286,-102.28843200,21.88434600
260658632,0,30403,AUTOPARTES,4,2026-04-10,14,5,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,,NA,NA,",,,",CALLE,,2,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,287,-102.30771600,21.85274800
260663398,0,30403,AUTOPARTES,4,2026-04-10,14,5,1,FRACCIONAMIENTO,RESIDENCIAL DEL PARQUE CONDOMINIO,281,CALLE,,NA,NA,",,,",CALLE,,5,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,288,-102.28198000,21.85372500
260657821,0,30403,AUTOPARTES,4,2026-04-10,14,5,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÐORA DE LA ASUNCION, SECTOR ALAMEDA",330,CALLE,,NA,NA,",,,",CALLE,,3,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,289,-102.26234200,21.93438500
260658566,0,30403,AUTOPARTES,4,2026-04-10,14,5,1,FRACCIONAMIENTO,PARRAS,224,CALLE,,NA,NA,",,,",CALLE,,3,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,290,-102.28037000,21.91327500
260663903,0,30403,AUTOPARTES,4,2026-04-10,14,5,1,FRACCIONAMIENTO,VISTAS DE ORIENTE,353,CALLE,,NA,NA,",,,",CALLE,,4,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,291,-102.23102000,21.88260300
260658434,0,30416,AUTOPARTES,4,2026-04-10,14,5,5,COLONIA,BENIGNO CHAVEZ,1051,CALLE,,NA,NA,",,,",CALLE,,7,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,999,0,292,-102.34221000,21.95313200
260670004,0,30411,AUTOPARTES,4,2026-04-11,14,6,1,BARRIO,GUADALUPE,502,CALLE,,NA,NA,",,,",CALLE,,1,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,2,0,293,-102.30045900,21.88380500
260670012,0,30403,AUTOPARTES,4,2026-04-11,14,6,1,FRACCIONAMIENTO,VILLA DE LAS FUENTES,385,CALLE,,NA,NA,",,,",CALLE,,3,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,294,-102.23788300,21.91333800
260674692,0,30411,AUTOPARTES,4,2026-04-12,15,7,1,FRACCIONAMIENTO,JESUS TERAN PEREDO,249,CALLE,,NA,NA,",,,",CALLE,,5,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,295,-102.27272000,21.87240200
260674354,0,30403,AUTOPARTES,4,2026-04-12,15,7,1,FRACCIONAMIENTO,BENITO PALOMINO DENA,220,CALLE,,NA,NA,",,,",CALLE,,3,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,296,-102.24830000,21.91700000
260679556,0,30403,AUTOPARTES,4,2026-04-12,15,7,1,FRACCIONAMIENTO,LOMAS DE SAN JOSE DE LOS POCITOS,642,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,297,-102.33890700,21.92715900
260686526,0,50102,AUTOPARTES,4,2026-04-13,15,1,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,323,CALLE,,NA,NA,",,,",CALLE,,3,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,298,-102.24345100,21.90818500
260688170,0,30411,AUTOPARTES,4,2026-04-14,15,2,1,NO APLICA,SAN LUIS,574,CALLE,,NA,NA,",,,",CALLE,,5,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,299,-102.27802000,21.87572200
260688599,0,30403,AUTOPARTES,4,2026-04-14,15,2,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÐORA DE LA ASUNCION, SECTOR ESTACION",354,CALLE,,NA,NA,",,,",CALLE,,3,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,300,-102.25837000,21.93486600
260689428,0,30446,AUTOPARTES,4,2026-04-14,15,2,1,CONDOMINIO,AGROPECUARIO,527,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,301,-102.29333700,21.91534700
260689767,0,30403,AUTOPARTES,4,2026-04-14,15,2,1,FRACCIONAMIENTO,SAN CAYETANO,591,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,302,-102.30911600,21.90161200
260693445,0,30403,AUTOPARTES,4,2026-04-14,15,2,5,LOCALIDAD,CORRAL DE BARRANCOS,951,CALLE,,NA,NA,",,,",CALLE,,7,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,999,0,303,-102.32496500,21.93768000
260696579,0,30403,AUTOPARTES,4,2026-04-15,15,3,1,ZONA,ZONA CENTRO,501,CALLE,,NA,NA,",,,",CALLE,,1,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,304,-102.29397500,21.87950100
260696026,0,30411,AUTOPARTES,4,2026-04-15,15,3,1,FRACCIONAMIENTO,CIUDAD INDUSTRIAL,627,CALLE,,NA,NA,",,,",CALLE,,5,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,305,-102.28032800,21.84262000
260700336,0,30403,AUTOPARTES,4,2026-04-15,15,3,1,FRACCIONAMIENTO,BOSQUES DEL PRADO SUR,153,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,306,-102.31085800,21.91333600
260694461,0,30403,AUTOPARTES,4,2026-04-15,15,3,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,226,CALLE,,NA,NA,",,,",CALLE,,4,0,0,0,,false,false,9,ND,ND,ND,A,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,307,-102.25857400,21.89981200
260702153,0,30411,AUTOPARTES,4,2026-04-16,15,4,1,FRACCIONAMIENTO,JARDINES DE LA CONCEPCION II,127,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,308,-102.30153500,21.92416300
260701238,0,30403,AUTOPARTES,4,2026-04-16,15,4,5,CONDOMINIO,VILLAS SAN PEDRO,999,CALLE,,NA,NA,",,,",CALLE,,7,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,999,0,309,-102.31375100,21.95286400
260710896,0,30403,AUTOPARTES,4,2026-04-17,15,5,1,NINGUNO,Ninguno,673,CALLE,,NA,NA,",,,",CALLE,,3,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,13,0,310,-102.25847700,21.91718600
260712406,0,30411,AUTOPARTES,4,2026-04-17,15,5,1,FRACCIONAMIENTO,BULEVAR,156,CALLE,,NA,NA,",,,",CALLE,,5,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,311,-102.29456400,21.86815400
260716271,0,30411,AUTOPARTES,4,2026-04-18,15,6,1,FRACCIONAMIENTO,FUENTES DE LA ASUNCION,495,CALLE,,NA,NA,",,,",CALLE,,5,0,0,0,,false,false,9,ND,ND,ND,A,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,13,0,312,-102.28471800,21.86322300
260720728,0,30403,AUTOPARTES,4,2026-04-18,15,6,1,COLONIA,MACIAS ARELLANO,608,CALLE,,NA,NA,",,,",CALLE,,3,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,13,0,313,-102.28215300,21.90679600
260722424,0,50305,AUTOPARTES,4,2026-04-18,15,6,1,FRACCIONAMIENTO,JARDINES ETERNOS II,276,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,2,0,314,-102.31701300,21.88830100
260713844,0,30403,AUTOPARTES,4,2026-04-18,15,6,1,COLONIA,SAN MARCOS,145,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,315,-102.30856300,21.87696700
260715519,0,30403,AUTOPARTES,4,2026-04-18,15,6,1,FRACCIONAMIENTO,MODELO,267,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,316,-102.30907200,21.87689400
260716902,0,30411,AUTOPARTES,4,2026-04-18,15,6,1,FRACCIONAMIENTO,OJOCALIENTE III,191,CALLE,,NA,NA,",,,",CALLE,,4,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,317,-102.24723800,21.87646600
260714100,0,30411,AUTOPARTES,4,2026-04-18,15,6,9,SIN TIPO,SAN ANTONIO,1237,CALLE,,NA,NA,",,,",CALLE,,7,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,2,0,318,-102.24914000,22.22838800
260717157,0,30411,AUTOPARTES,4,2026-04-18,15,6,1,ZONA,ZONA CENTRO,501,CALLE,,NA,NA,",,,",CALLE,,1,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,13,0,319,-102.28981100,21.88929800
260723454,0,30411,AUTOPARTES,4,2026-04-19,16,7,1,COLONIA,SAN MARCOS,145,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,6,0,320,-102.30954300,21.88257800
260728235,0,30446,AUTOPARTES,4,2026-04-19,16,7,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÐORA DE LA ASUNCION, SECTOR ESTACION",354,CALLE,,NA,NA,",,,",CALLE,,3,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,321,-102.25900200,21.94092000
260725572,0,30403,AUTOPARTES,4,2026-04-19,16,7,1,FRACCIONAMIENTO,BENITO PALOMINO DENA,220,CALLE,,NA,NA,",,,",CALLE,,3,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,322,-102.24715400,21.91528400
260727882,0,30403,AUTOPARTES,4,2026-04-19,16,7,1,FRACCIONAMIENTO,LOS PERICOS,287,CALLE,,NA,NA,",,,",CALLE,,4,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,323,-102.24398400,21.90013400
260725431,0,30403,AUTOPARTES,4,2026-04-19,16,7,5,LOCALIDAD,EL LLANO,1068,CALLE,,NA,NA,",,,",CALLE,,7,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,999,0,324,-102.32445400,21.93914700
260734546,0,30411,AUTOPARTES,4,2026-04-20,16,1,1,FRACCIONAMIENTO,BULEVAR,156,CALLE,,NA,NA,",,,",CALLE,,5,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,13,0,325,-102.29361700,21.86823600
260634331,0,30904,AUTOPARTES,4,2026-04-06,14,1,1,EJIDO,LOS POCITOS,565,CALLE,BENITO JUAREZ,NA,NA,",,,",CALLE,ANTONIO DE LUNA,6,4,33,26,03:00-05:59,false,false,9,2 HOMBRES,ND,H,H,8,0,ND,ND,0,0,false,0,N,N,35,0.00000,0.000000,false,1,2,AUTOMOVIL,ND,ND,1,13,0,326,-102.33523363,21.92269078
260661440,0,30904,AUTOPARTES,4,2026-04-10,14,5,1,BARRIO,LA ESTACION,203,CALLE,DECRETO 27 DE SEPTIEMBRE,NA,NA,",,,",AVENIDA,HEROE DE NACOZARI,1,16,38,22,15:30-18:59,true,false,9,1 HOMBRE,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,54,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,2,0,327,-102.28302560,21.88898826
260670316,0,30904,AUTOPARTES,4,2026-04-11,15,6,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,CALLE,,NA,NA,",,,",CALLE,,3,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,6,0,328,-102.25536500,21.90884300
260734662,0,30446,AUTOPARTES,4,2026-04-20,16,1,1,COLONIA,SAN MARCOS,145,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,4,0,329,-102.31814600,21.87900800
260738474,0,30403,AUTOPARTES,4,2026-04-21,16,2,1,FRACCIONAMIENTO,EDUCACION ALAMOS,173,CALLE,,NA,NA,",,,",CALLE,,2,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,2,0,330,-102.31662700,21.85522100
260737827,0,30411,AUTOPARTES,4,2026-04-21,16,2,1,FRACCIONAMIENTO,REAL DE HACIENDAS,307,CALLE,,NA,NA,",,,",CALLE,,4,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,2,0,331,-102.24407000,21.89116200
260742646,0,30446,AUTOPARTES,4,2026-04-21,16,2,1,EJIDO,LOS POCITOS,565,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,2,0,332,-102.33579300,21.92071600
260741985,0,30411,AUTOPARTES,4,2026-04-21,16,2,1,BARRIO,EL ENCINO,517,CALLE,,NA,NA,",,,",CALLE,,1,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,333,-102.29417300,21.87602400
260740295,0,30403,AUTOPARTES,4,2026-04-21,16,2,1,FRACCIONAMIENTO,REAL DEL SOL,412,CALLE,,NA,NA,",,,",CALLE,,4,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,334,-102.23559800,21.89192200
260738984,0,30904,AUTOPARTES,4,2026-04-21,16,2,3,COLONIA,EJIDAL,778,CALLE,,NA,NA,",,,",CALLE,,7,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,335,-102.71490000,21.84016000
260738692,0,30411,AUTOPARTES,4,2026-04-21,16,2,5,FRACCIONAMIENTO,EL MEZQUITAL,902,CALLE,,NA,NA,",,,",CALLE,,7,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,336,-102.35446700,21.96597800
260745498,0,30403,AUTOPARTES,4,2026-04-22,16,3,1,FRACCIONAMIENTO,BOSQUES DEL PRADO SUR,153,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,337,-102.31135300,21.91087100
260747278,0,30411,AUTOPARTES,4,2026-04-22,16,3,1,FRACCIONAMIENTO,PINTORES MEXICANOS,671,CALLE,,NA,NA,",,,",CALLE,,3,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,13,0,338,-102.26368900,21.91992700
260754007,0,30411,AUTOPARTES,4,2026-04-23,16,4,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÐORA DE LA ASUNCION, SECTOR ESTACION",354,CALLE,,NA,NA,",,,",CALLE,,3,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,13,0,339,-102.26098300,21.93859400
260752548,0,30403,AUTOPARTES,4,2026-04-23,16,4,1,FRACCIONAMIENTO,JARDINES DE LA ASUNCION,516,CALLE,,NA,NA,",,,",CALLE,,5,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,999,0,340,-102.29329300,21.86534200
260752537,0,30403,AUTOPARTES,4,2026-04-23,16,4,5,LOCALIDAD,MARAVILLAS,991,CALLE,,NA,NA,",,,",CALLE,,7,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,999,0,341,-102.32511300,21.95512400
260744004,0,30904,AUTOPARTES,4,2026-04-22,17,3,1,FRACCIONAMIENTO,ANEXO BENITO PALOMINO DENA,482,CALLE,,NA,NA,",,,",CALLE,,3,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,13,0,342,-102.25057500,21.91936300
260771097,0,30403,AUTOPARTES,4,2026-04-26,17,7,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,226,CALLE,,NA,NA,",,,",CALLE,,3,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,2,0,343,-102.24853800,21.90367600
260776694,0,30403,AUTOPARTES,4,2026-04-26,17,7,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,CALLE,,NA,NA,",,,",CALLE,,2,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,6,0,344,-102.32464300,21.85606600
260790318,0,30446,AUTOPARTES,4,2026-04-28,18,2,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,323,CALLE,,NA,NA,",,,",CALLE,,3,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,6,0,345,-102.24627000,21.91075500
260773772,0,30411,AUTOPARTES,4,2026-04-26,17,7,1,SUBDIVISION,HELIODORO GARCIA,644,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,6,0,346,-102.31049700,21.88582900
260752344,0,30420,AUTOPARTES,4,2026-04-23,17,4,1,FRACCIONAMIENTO,GOMEZ,237,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,6,0,347,-102.31014800,21.88516900
260793960,0,30403,AUTOPARTES,4,2026-04-28,18,2,1,BARRIO,GUADALUPE,502,CALLE,,NA,NA,",,,",CALLE,,1,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,348,-102.30374700,21.88238500
260761698,0,30411,AUTOPARTES,4,2026-04-24,17,5,1,COLONIA,OBRAJE,518,CALLE,,NA,NA,",,,",CALLE,,1,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,349,-102.29683500,21.87758100
260758104,0,30411,AUTOPARTES,4,2026-04-24,17,5,1,FRACCIONAMIENTO,ESPAÐA,171,CALLE,,NA,NA,",,,",CALLE,,2,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,350,-102.31205900,21.86262000
260774466,0,30403,AUTOPARTES,4,2026-04-26,17,7,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÐORA DE LA ASUNCION, SECTOR ALAMEDA",330,CALLE,,NA,NA,",,,",CALLE,,3,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,351,-102.26385800,21.93211100
260763414,0,31001,AUTOPARTES,4,2026-04-25,17,6,1,FRACCIONAMIENTO,BENITO PALOMINO DENA,220,CALLE,,NA,NA,",,,",CALLE,,3,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,352,-102.24873100,21.91402700
