FOLIO,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASENT,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,HORARIO,PROCESO,VIOLENCIA,ARMA,CUENTA_HAB,NOM_SUCUR,SUC_CAJER,UBIC_SUCUR,FALLECIDOS,PER_SOSP,ALIAS,CAT_SOSP,DET_SPM,MOT_DET,DETENIDO,LESIONADO,TRASL_HOSP,GEN_AFE,CARR_S_N,T_VEH_SOSP,DESCRIP,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,ESPACIO,OID,LONG,LAT
221439958,30422,ROBO TRANSEUNTE,12,2022-12-04,48,7,1,FRACCIONAMIENTO,VILLAS DE SAN ANTONIO,641,CALLE,BASILICA DE SAN ANTONIO,NA,NA,",,,",CALLE,LOCARNO,2,19,57,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,N,0,0,false,M,NO,MOTOCICLETA,MOTOCICLETA COLOR NEGRO,3,0,0,false,1,1,1,1686,-102.31352453,21.84512890
221434707,30446,ROBO TRANSEUNTE,12,2022-12-03,48,6,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,AVENIDA,DE LOS MAESTROS,NA,NA,",,,",AVENIDA,SOBERANA CONVENCION MILITAR REVOLUCIONARIA,2,13,9,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,N,0,0,false,M,NO,N,N,3,0,7000,true,1,10,1,1687,-102.31669949,21.85511868
221435868,30446,ROBO TRANSEUNTE,12,2022-12-03,48,6,1,FRACCIONAMIENTO,COLINAS DE SAN IGNACIO,646,CAMINO,ANTIGUO A SAN IGNACIO,NA,NA,"338,,,",CALLE,AMBIENTE,6,19,42,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,N,0,0,false,F,NO,BICICLETA,BICICLETA,"3,26,28",0,0,false,1,1,1,1688,-102.32022484,21.89834060
221439682,30446,ROBO TRANSEUNTE,12,2022-12-04,48,7,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ESTACION",354,CALE,VALLE DE LOS ROMEROS,NA,NA,",,,",CALLE,SALVADOR RANGEL LOPEZ,3,17,50,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,N,0,0,false,M,NO,MOTOCICLETA,MOTOCICLETA,3,0,0,false,1,1,1,1689,-102.25698394,21.94135789
221401769,30422,ROBO TRANSEUNTE,11,2022-11-23,47,3,1,COMUNIDAD,EL CONEJAL,2,CALLE,LAS PALMAS,NA,NA,",,,",CALLE,NINGUNO,4,13,50,0,false,true,1,NA,NA,0,NA,0,ND,ND,0,N,N,0,0,false,M,NO,N,N,3,0,0,false,1,17,1,1690,-102.21012078,21.91826809
221391519,50102,ROBO TRANSEUNTE,11,2022-11-21,47,1,1,FRACCIONAMIENTO,MORELOS I,598,CALLE,HERMANOS BRAVO,NA,NA,",,,",CALLE,30 DE JULIO,5,14,29,0,false,false,9,NA,NA,0,NA,0,3 HOMBRES,ND,0,N,N,0,0,false,F,NO,N,N,26,0,0,true,1,2,1,1691,-102.26740059,21.85503823
221418879,50102,ROBO TRANSEUNTE,11,2022-11-28,48,1,1,COLONIA,FRANCISCO GUEL JIMENEZ,612,CALLE,MANUEL GOMEZ MORIN,NA,NA,",,,",AVENIDA,CONVENCION DE 1914 NORTE,3,21,6,0,false,false,9,NA,NA,0,NA,0,8 HOMBRES,ND,0,N,N,0,0,false,M,NO,N,N,14,0,0,false,1,2,1,1692,-102.28526567,21.90239082
221426421,50305,ROBO TRANSEUNTE,11,2022-11-30,48,3,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,222,AVENIDA,SIGLO XXI,NA,NA,",,,",BOULEVARD,GUADALUPANO,4,23,36,0,true,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,N,0,0,false,M,NO,N,N,3,0,0,false,1,2,1,1693,-102.25689634,21.90634562
221422610,50305,ROBO TRANSEUNTE,11,2022-11-29,48,2,1,COMUNIDAD,NORIAS DE OJOCALIENTE,14,CALLE,OPALO,NA,NA,",,,",CALLE,DIAMANTES,4,21,13,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,N,0,0,false,M,NO,BICICLETA,BICICLETA,3,0,0,false,1,17,1,1694,-102.22226822,21.88552657
221434566,30907,ROBO TRANSEUNTE,12,2022-12-03,48,6,1,FRACCIONAMIENTO,VERSALLES II,164,CALLE,GENERAL FORTUNATO MAYCOTTE,NA,NA,",,,",CALLE,ENRIQUE REBSAMEN,2,12,0,0,false,true,3,NA,NA,0,NA,0,1 HOMBRE,JORGE ALBERTO ALCANTARA ROMAN,0,1,N,1,0,false,M,NO,N,N,38,0,0,false,1,4,1,1695,-102.31158613,21.85718391
221442658,30421,ROBO TRANSEUNTE,12,2022-12-05,49,1,1,FRACCIONAMIENTO,VILLAS DEL OESTE,166,CALLE,PASEO DE LA ASUNCION,NA,NA,"521,,,",CALLE,EMILIO FERNANDEZ,2,15,37,0,false,true,3,NA,NA,0,NA,0,ND,ND,0,N,N,0,0,false,F,NO,N,N,"3,6,27,28,29,31",5900,5900,false,1,1,1,1696,-102.30166338,21.84378385
221443087,30421,ROBO TRANSEUNTE,12,2022-12-05,49,1,5,LOCALIDAD,CORRAL DE BARRANCOS,951,AVENIDA,EL MOLINO,NA,NA,",,,",BOULEVARD,MIGUEL DE LA MADRID HURTADO,7,17,45,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,N,0,0,false,M,NO,BICICLETA,BICICLETA COLOR ROJO RODADA 26,3,0,0,false,1,1,1,1697,-102.32542883,21.93724776
221443160,30421,ROBO TRANSEUNTE,12,2022-12-05,49,1,1,FRACCIONAMIENTO,PINTORES MEXICANOS,671,CALLE,JOSE LUIS CUEVAS,NA,NA,",,,",CALLE,HERMENEGILDO BUSTOS,3,18,16,0,false,true,"1,2",NA,NA,0,NA,0,2 HOMBRES,ND,0,N,N,0,0,false,M,NO,N,N,"3,28,29",300,300,false,1,2,1,1698,-102.25941502,21.92010326
221443695,30421,ROBO TRANSEUNTE,12,2022-12-05,49,1,1,COLONIA,OJO DE AGUA,621,PRIVADA,SEGUNDA DELICIAS,NA,NA,"108,,,",AVENIDA,MARIANO ESCOBEDO,5,20,42,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,N,0,0,false,F,NO,N,N,"3,26,28",400,400,false,1,2,1,1699,-102.27666716,21.86504766
221443994,30421,ROBO TRANSEUNTE,12,2022-12-05,49,1,1,FRACCIONAMIENTO,LOS LAURELES II,531,CALLE,EL SABINAL,NA,NA,"119,,,",CERRADA,EL LAUREL NORTE,4,22,36,0,false,true,2,NA,NA,0,NA,0,4 HOMBRES,ND,0,N,N,0,0,false,M,NO,MOTOCICLETA,MOTOCICLETA TIPO ITALIKA 150Z COLOR NEGRO CON ROJO,15,0,0,false,1,57,1,1700,-102.24079136,21.90398846
221444736,30422,ROBO TRANSEUNTE,12,2022-12-06,49,2,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,AVENIDA,JOSE TRINIDAD VELA SALAS,NA,NA,",,,",AVENIDA,POLIDUCTO,4,8,39,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,N,0,0,false,F,NO,N,N,15,0,0,false,1,1,1,1701,-102.24238721,21.87074535
221445759,30422,ROBO TRANSEUNTE,12,2022-12-06,49,2,1,FRACCIONAMIENTO,SANTA ANITA 4A SECCION,543,CALLE,PARQUE VIA ORIENTE,NA,NA,",,,",AVENIDA,GABIRIELA MISTRAL,4,15,17,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,LOS POLLO DEL MODULO 7,0,N,N,0,0,false,F,NO,N,N,"3,31,38",0,0,false,1,2,1,1702,-102.27650426,21.90083742
221387252,30904,ROBO TRANSEUNTE,11,2022-11-20,46,7,1,FRACCIONAMIENOT,LUIS ORTEGA DOUGLAS,221,CALLE,SAN ANTONIO DE PEÑUELAS,NA,NA,"110,,,",AVENIDA,GIGANTE,3,13,18,0,false,true,1,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,N,0,0,false,ND,NO,N,N,38,0,0,false,1,2,1,1703,-102.26402192,21.90875246
221392301,30904,ROBO TRANSEUNTE,11,2022-11-20,46,7,1,CONDOMINIO,BOSQUE SERENO,682,AVENIDA,BOSQUE SERENO,NA,NA,",,,",AVENIDA,DEL VALLE,6,27,0,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,N,0,0,false,M,NO,N,N,39,0,0,false,1,2,1,1704,-102.32436608,21.88100227
221447398,30421,ROBO TRANSEUNTE,12,2022-12-07,49,3,1,FRACCIONAMIENTO,LAURELES DEL SUR,373,CALLE,RECINTO DE ACANTO,NA,NA,",,,",AVENIDA,MISION DE SAN MARGARITO FLORES GARCIA,5,2,47,0,false,true,1,NA,NA,0,NA,0,4 HOMBRES,ND,0,N,N,0,0,false,M,NO,N,N,3,0,0,false,1,13,1,1705,-102.27108412,21.82510300
221370998,10310,ROBO TRANSEUNTE,11,2022-11-16,46,3,1,COLONIA,ZONA CENTRO,501,ND,ND,NA,NA,",,,",ND,ND,1,9,0,0,false,true,2,RETIRO CAJERO,ND,0,CENTRO,0,ND,ND,0,N,N,0,0,false,F,NO,N,N,28,1100,1100,false,1,52,1,1706,-102.29764724,21.88490965
221408917,30907,ROBO TRANSEUNTE,11,2022-11-26,47,6,1,CONDOMINIO,SAN TELMO,507,CIRCUITO,SAN TELMO,NA,NA,"306,,,",CIRCUITO,SAN TELMO,6,13,0,0,false,false,9,NA,NA,0,NA,0,ND,ND,0,N,N,0,0,false,M,NO,N,N,14,0,0,false,1,2,1,1707,-102.30176130,21.93378215
221408484,30904,ROBO TRANSEUNTE,11,2022-11-26,47,6,1,FRACCIONAMIENTO,PINTORES MEXICANOS,671,CALLE,HERMENEGILDO BUSTOS,NA,NA,",,,",CALLE,JOSE LUIS CUEVAS,3,11,4,0,true,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,N,0,0,false,ND,NO,N,N,39,0,0,false,1,2,1,1708,-102.26005266,21.91943889
221415619,30907,ROBO TRANSEUNTE,11,2022-11-28,48,1,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,CALLE,HUNUCMA,NA,NA,"102,A,,",AVENIDA,AGUASCALIENTES SUR,5,0,19,0,false,true,1,NA,NA,0,NA,0,1 HOMBRE,DE LOS CHATOS,0,N,N,0,1,true,M,NO,N,N,12,0,0,false,1,42,1,1709,-102.25789459,21.86032396
221448945,30421,ROBO TRANSEUNTE,12,2022-12-07,49,3,1,COMUNIDAD,NORIAS DE OJOCALIENTE,14,CALLE,DIAMANTES,NA,NA,",,,",CALLE,ESMERALDA,4,16,30,0,false,true,1,NA,NA,0,NA,0,3 HOMBRES,ND,0,N,N,0,0,false,M,NO,N,N,3,0,15000,false,1,1,1,1710,-102.21860811,21.88747593
221449313,30421,ROBO TRANSEUNTE,12,2022-12-07,49,3,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,CALLE,CATEDRATICOS,NA,NA,",,,",CALLE,SALUD,4,18,28,0,false,true,3,NA,NA,0,NA,0,4 HOMBRES,ANGEL OSWALDO GALVAN GARZA,0,1,ROBO,1,1,false,M,NO,N,N,"12,31",0,0,false,1,4,1,1711,-102.23869706,21.86796230
221449624,30422,ROBO TRANSEUNTE,12,2022-12-07,49,3,1,UNIDAD HABITACIONAL,POTREROS DEL OESTE,167,AVENIDA,SIGLO XXI,NA,NA,",,,",CALLE,CANARIO,2,20,21,0,false,true,1,NA,NA,0,NA,0,VARIOS HOMBRES,ND,0,N,N,0,0,false,M,NO,N,N,3,0,0,false,1,1,1,1712,-102.29931984,21.84515779
221449898,30422,ROBO TRANSEUNTE,12,2022-12-07,49,3,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,ABRAHAM GONZALEZ,NA,NA,",,,",CALLE,GENERAL FORTUNATO MAYCOTE,2,21,40,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,N,0,0,false,M,NO,N,N,14,0,1100,false,1,1,1,1713,-102.31411991,21.85114634
221450251,30422,ROBO TRANSEUNTE,12,2022-12-08,49,4,1,FRACCIONAMIENTO,BALCONES DE ORIENTE,376,CALLE,SAN FRANCISCO DE LOS VIVEROS 2044,NA,NA,",,,",CALLE,SAN FRANCISCO DE LOS VIVEROS 2043,4,0,12,0,false,false,9,NA,NA,0,NA,0,ND,N,0,N,N,0,0,false,M,NO,N,N,"3,12",0,0,false,1,2,1,1714,-102.23908367,21.88363968
221450030,30446,ROBO TRANSEUNTE,12,2022-12-07,49,3,1,FRACCIONAMIENTO,VISTAS DE ORIENTE,353,CALLE,SERENGUETI,NA,NA,",,,",CALLE,MAPOCHO,4,22,50,0,false,true,1,NA,NA,0,NA,0,1 HOMBRE,JULIO ALFONSO ESPARZA PIÑA,0,1,ROBO,1,0,false,M,NO,N,N,14,0,0,false,1,4,1,1715,-102.23245924,21.88410409
221449747,10308,ROBO TRANSEUNTE,12,2022-12-07,49,3,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,CALLE,SIERRA DE SAN BERNARDINO,NA,NA,",,,",PRIVADA,SIERRA DE SAN BERNARDINO,3,21,10,0,false,true,1,NA,NA,0,NA,0,ND,N,0,N,N,0,0,false,F,NO,N,N,39,0,0,false,1,42,1,1716,-102.25596765,21.91036557
221452936,30421,ROBO TRANSEUNTE,12,2022-12-08,49,4,1,FRACCIONAMIENTO,PILAR BLANCO,142,BOULEVARD,DEL FAISAN,NA,NA,",,,",AVENIDA,AGUILA,2,20,47,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,N,0,0,false,M,NO,MOTOCICLETA,MOTOCICLETA ITALIKA COLOR NEGRO,3,0,0,false,1,1,1,1717,-102.29744835,21.84998377
221439852,30904,ROBO TRANSEUNTE,12,2022-12-04,48,7,1,FRACCIONAMIENTO,VILLA LOMA DORADA,75,CALLE,VILLA DEL RIO,NA,NA,"726,,,",CALLE,FEDERICO MENDEZ,3,19,16,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,N,0,0,false,M,NO,N,N,12,0,0,true,1,10,1,1718,-102.24939965,21.92585063
221454042,30422,ROBO TRANSEUNTE,12,2022-12-09,49,5,1,FRACCIONAMIENTO,LA ESTANCIA,162,CALLE,FAISAN,NA,NA,",,,",PRIVADA,FAISAN,2,7,15,0,false,false,9,NA,NA,0,NA,0,1 PERSONA,ND,0,N,N,0,0,false,M,NO,N,N,3,0,0,false,1,1,1,1719,-102.29777186,21.83883557
221456387,30421,ROBO TRANSEUNTE,12,2022-12-09,49,5,5,COLONIA,MARAVILLAS,1109,AVENIDA,INDEPENDENCIA,NA,NA,",,,",AVENIDA,SIGLO XXI,7,20,45,0,false,true,1,NA,NA,0,NA,0,ND,N,0,N,N,0,0,false,M,NO,N,N,31,0,0,false,1,1,1,1720,-102.29725095,21.94613497
221457388,30421,ROBO TRANSEUNTE,12,2022-12-10,49,6,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,BELISARIO DOMINGUEZ,NA,NA,",,,",AVENIDA,DE LA CONVENCION,2,2,37,0,false,true,"1,4",NA,NA,0,NA,0,6 PERSONAS,NA,0,N,N,0,0,false,M,NO,N,N,3,0,8000,false,1,1,1,1721,-102.30732645,21.85086662
221457431,30422,ROBO TRANSEUNTE,12,2022-12-10,49,6,6,FRACCIONAMIENTO,SANTA ISABEL,1141,CALLE,REAL DE TEPEZALA,NA,NA,"202,,,",CALLE,REAL DE ASIENTOS,7,1,55,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,N,0,0,false,M,NO,N,N,"3,28",500,500,false,1,1,1,1722,-102.26700330,22.08037398
221457463,30421,ROBO TRANSEUNTE,12,2022-12-10,49,6,1,FRACCIONAMIENTO,EL PROGRESO,209,CALLE,EL PROGRESO,NA,NA,",,,",CALLE,JUAN DOUGLAS,3,3,14,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,EL JAVIERCILLO,0,N,N,0,1,true,M,NO,N,N,28,0,0,false,1,20,1,1723,-102.26192170,21.90721993
221458692,30422,ROBO TRANSEUNTE,12,2022-12-10,49,6,1,FRACCIONAMIENTO,VILLAS DE ITURBIDE,284,CARRETERA,71 PENITENCIARIA VILLA HIDALGO,NA,NA,",,,",ND,DESCONOCIDO,2,1,22,0,false,false,9,NA,NA,0,NA,0,ND,ND,0,N,N,0,0,false,M,SI,N,N,"3,14",0,0,false,1,1,1,1724,-102.37232621,21.85970053
221459817,30421,ROBO TRANSEUNTE,12,2022-12-10,49,6,1,UNIDAD HABITACIONAL,POTREROS DEL OESTE,167,AVENIDA,SIGLO XXI,NA,NA,",,,",CALLE,DEL FAISAN,2,20,1,0,false,true,1,NA,NA,0,NA,0,3 HOMBRES,ND,0,N,N,0,0,false,M,NO,N,N,"3,15",0,3500,false,1,1,1,1725,-102.29711001,21.84473306
221460343,30421,ROBO TRANSEUNTE,12,2022-12-10,49,6,1,FRACCIONAMIENTO,LAS VIÑAS,230,CALLE,DESTILERIA,NA,NA,"220,,,",CIRCUITO,ALMARCIGOS,3,23,4,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,N,0,0,false,M,NO,N,N,"3,28,29",1000,6000,false,1,6,1,1726,-102.28194819,21.89833233
221463372,30421,ROBO TRANSEUNTE,12,2022-12-11,49,7,1,FRACCIONAMIENTO,PROGRESO,209,CALLE,JUAN DOMINGUEZ,NA,NA,"111,,,",CALLE,OMICRON,3,17,41,0,false,true,3,NA,NA,0,NA,0,3 PERSONAS,ND,0,N,N,0,1,false,M,NO,N,N,3,0,4000,false,1,1,1,1727,-102.26408376,21.90666492
221464840,30422,ROBO TRANSEUNTE,12,2022-12-12,50,1,1,BARRIO,GUADALUPE,502,CALLE,LARREATEGUI,NA,NA,"518,,,",CALLE,ARELLANO,1,1,45,0,false,false,9,NA,NA,0,NA,0,ND,ND,3,N,N,0,0,false,M,NO,N,N,"3,28,29",1000,1000,false,1,27,1,1728,-102.30270251,21.88636719
221465397,30422,ROBO TRANSEUNTE,12,2022-12-12,50,1,1,UNIDAD HABITACIONAL,POTREROS DEL OESTE,167,CALLE,CANARIO,NA,NA,",,,",AVENIDA,SIGLO XXI,2,5,58,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,N,0,0,false,M,NO,N,N,3,0,0,false,1,2,1,1729,-102.29917570,21.84519645
221465398,30421,ROBO TRANSEUNTE,12,2022-12-12,50,1,1,FRACCIONAMIENTO,VERSALLES II,164,CALLE,FRANCISCO GUZMAN,NA,NA,"113,,,",CALLE,DOCTOR MARIANO AZUELA,2,5,59,0,false,true,1,NA,NA,0,NA,0,3 HOMBRES,ND,0,N,N,0,0,false,M,NO,N,N,"3,29",0,7000,false,1,1,1,1730,-102.31461109,21.85524025
221465758,30422,ROBO TRANSEUNTE,12,2022-12-12,50,1,1,ESPECIAL,UGASA,540,AVENIDA,UNIVERSIDAD,NA,NA,",,,",AVENIDA,GUADALUPE GONZALEZ,6,9,7,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,RICARDO GOMEZ SILVA,3,1,ROBO,1,0,false,F,NO,N,N,"3,28",700,700,false,1,4,1,1731,-102.31069055,21.90910544
221466634,30422,ROBO TRANSEUNTE,12,2022-12-12,50,1,1,UNIDAD HABITACIONAL,POTREROS DEL OESTE,167,ANDADOR,EL PASTIZAL,NA,NA,",,,",CALLE,DEL FAISAN,2,14,44,0,false,false,9,ND,ND,0,ND,0,ND,N,0,N,N,0,0,false,M,NO,N,N,"2,3,29,31",0,25000,false,1,2,1,1732,-102.29681854,21.84301605
221466745,30422,ROBO TRANSEUNTE,12,2022-12-12,50,1,11,LOCALIDAD,EX-VIÑEDOS GUADALUPE,1307,CALLE,VIÑEDOS SAN MARCOS,NA,NA,",,,",CALLE,VIÑEDOS GUADALUPE,7,15,18,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,N,0,0,false,M,NO,MOTOCICLETA,MOTOCICLETA ITALIKA 150 COLOR VERDE CON NEGRO,"28,29",250,250,false,1,1,1,1733,-102.27353136,21.95982251
221467036,30422,ROBO TRANSEUNTE,12,2022-12-12,50,1,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ESTACION",354,AVENIDA,GERONIMO DE LA CUEVA,NA,NA,",,,",CALLE,RAFAEL CARRILLO AMBAR,3,16,56,0,false,false,9,NA,NA,0,NA,0,2 PERSONAS,ND,0,N,N,0,0,false,F,NO,N,N,26,0,0,false,1,1,1,1734,-102.25753483,21.93580133
221467547,30421,ROBO TRANSEUNTE,12,2022-12-12,50,1,1,FRACCIONAMIENTO,CERRO ALTO,696,AVENIDA,SIGLO XXI,NA,NA,",,,",CALLE,CERRO DEL PINAL,3,19,32,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,N,0,0,false,M,NO,N,N,"3,12,31",0,0,false,1,1,1,1735,-102.26179552,21.91745161
221468021,30422,ROBO TRANSEUNTE,12,2022-12-12,50,1,11,FRACCIONAMIENTO,URBIVILLA DEL VERGEL,1329,CALLE,SAN EDUARDO PONIENTE,NA,NA,"202,,,",CALLE,SAN JERONIMO,7,21,29,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,N,0,0,false,F,NO,N,N,"3,28",1000,16000,false,1,1,1,1736,-102.27738091,22.02912989
221468277,30422,ROBO TRANSEUNTE,12,2022-12-12,50,1,1,COLONIA,ALTAVISTA,234,CALLE,SANTA IRENE,NA,NA,"322,,,",CALLE,AMADO NERVO,6,22,0,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,N,0,0,false,F,NO,COCHE,COCHE VW JETTA COLOR NEGRO,3,0,7000,false,1,27,1,1737,-102.30304854,21.89341394
221456507,30446,ROBO TRANSEUNTE,12,2022-12-09,49,5,7,COLONIA,SANTA CRUZ,1170,CALLE,DEL ENCINO,NA,NA,"114,,,",CALLE,JACARANDAS,7,21,34,0,false,false,9,NA,NA,0,NA,0,HOMBRES,ND,0,N,N,0,0,false,F,NO,N,N,3,0,25000,false,1,1,1,1738,-102.33102107,22.23534363
221462206,30446,ROBO TRANSEUNTE,12,2022-12-11,49,7,1,FRACCIONAMIENTO,LOMAS DEL AJEDREZ,462,AVENIDA,DEL REY,NA,NA,",,,",CALLE,DE LA TORRE,5,11,28,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,3,N,N,0,0,false,F,NO,N,N,3,0,0,false,1,1,1,1739,-102.25310064,21.84311678
221463124,30446,ROBO TRANSEUNTE,12,2022-12-11,49,7,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,CALLE,ROGELIO GALINDO DE LA TORRE,NA,NA,",,,",CALLE,JOSE RUIZ ESPARZA VEGA,3,16,29,0,false,false,9,NA,NA,0,NA,0,ND,ND,0,N,N,0,0,false,F,NO,N,N,3,0,0,false,1,1,1,1740,-102.25835154,21.92906256
221468846,30446,ROBO TRANSEUNTE,12,2022-12-13,50,2,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,323,AVENIDA,RODOLFO LANDEROS GALLEGOS,NA,NA,"1444,,,",CALLE,CULTURA MAYA,3,5,19,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,N,0,0,false,F,NO,N,N,28,1000,1000,false,1,1,2,1741,-102.24219947,21.90589545
221441269,50305,ROBO TRANSEUNTE,12,2022-12-05,49,1,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,222,BOULEVARD,GUADALUPANO,NA,NA,",,,",CALLE,AGUSTIN MEJIA,3,6,12,0,true,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,N,0,0,false,M,NO,N,N,3,0,0,false,1,13,1,1742,-102.26392725,21.90492702
221430570,50305,ROBO TRANSEUNTE,12,2022-12-02,48,5,1,FRACCIONAMIENTO,MUJERES ILUSTRES,457,CALLE,DE LA ALIANZA,NA,NA,"621,,,",AVENIDA,MARGARITA MAZA DE JUAREZ,5,3,36,0,false,true,10,NA,NA,0,NA,0,1 PERSONA,CONDUCTOR DE TAXI,0,N,N,0,0,false,M,NO,TAXI,TAXI COLOR BLANCO,"29,31,39",0,0,false,1,6,1,1743,-102.24743672,21.84796266
221469875,30446,ROBO TRANSEUNTE,12,2022-12-13,50,2,1,CONDOMINIO,NATURALEZA,386,ANDADOR,J,NA,74,"1,,,",CALLE,JOSE CONTRERAS ESPARZA,3,13,42,0,false,false,9,NA,NA,0,NA,0,MENORES,ND,4,0,N,0,0,false,M,NO,N,N,3,0,0,false,1,1,2,1744,-102.24903039,21.93423918
221469963,30446,ROBO TRANSEUNTE,12,2022-12-13,50,2,5,COLONIA,EJIDAL,926,CALLE,FRANCISCO I MADERO,NA,NA,",,,",CALLE,VENUSTIANO CARRANZA,7,14,21,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,EL AGUACATE,0,N,N,0,0,false,M,NO,N,N,3,0,0,false,1,1,1,1745,-102.35226577,21.96733521
221469450,30421,ROBO TRANSEUNTE,12,2022-12-13,50,2,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,CALLE,AMBROSIO VERASTEGUI GUERRERO,NA,NA,",,,",CALLE,ND,3,10,44,0,false,true,3,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,N,0,0,false,M,NO,N,N,28,14,14,false,1,1,1,1746,-102.25447449,21.91280897
221471194,30421,ROBO TRANSEUNTE,12,2022-12-13,50,2,1,NO APLICA,AVICOLA AGUASCALIENTES,483,AVENIDA,SIGLO XXXI,NA,NA,",,,",CARRETERA,A ZACATECAS,3,21,31,0,false,true,"1,3",NA,NA,0,NA,0,2 HOMBRES,ND,0,N,N,0,0,false,M,NO,N,N,"3,28,29,40",150,150,false,1,1,1,1747,-102.29021284,21.94410805
221471706,30421,ROBO TRANSEUNTE,12,2022-12-14,50,3,5,CONDOMINIO,RUISEÑORES II,1023,CALLE,GAVIOTA,NA,NA,MMM,CALLE,RUISEÑOR,7,1,5,0,false,true,3,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,N,0,1,false,M,NO,N,N,"28,29",800,800,false,1,1,1,1748,-102.33009575,21.96798782
221369156,50301,ROBO TRANSEUNTE,11,2022-11-15,46,2,1,FRACCIONAMIENTO,LOS PERICOS,287,CALLE,SANTA VALERIA,NA,NA,"106,,,",CALLE,SANTA IRENE,3,19,34,0,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,N,0,0,false,M,NO,N,N,3,0,0,false,1,1,1,1749,-102.24887001,21.91010091
221350745,30606,ROBO TRANSEUNTE,11,2022-11-11,45,5,1,FRACCIONAMIENTO,VIÑEDOS DEL SUR,633,CALLE,JESUS DURON,NA,NA,",,,",CALLE,MIGUEL CABRERA,5,14,42,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,1,ND,1,0,false,M,NO,N,N,28,0,0,false,1,4,1,1750,-102.27176253,21.80692652
