FOLIO,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,HORA,MINUTOS,HORARIO,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,PROCESO,VIOLENCIA,ARMA,PER_SOSP,ALIAS,SEX_AGRE,SEX_AFECT,CAT_SOS,TRASL_HOSP,FALLECIDOS,DETENIDO,DET_SPM,LESIONADO,T_VEH_SOS,DESCRIP,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,MEC_ROBO,MODALIDAD,TIPO_VEHIC,MARCA_AFEC,SUBMA_AFEC,CORP_ACUD,CIERRE_COR,LON,CASIOPEA,OID,LONG,LAT
231328628,30411,AUTOPARTES,10,2023-10-04,40,3,19,19,5,1,FRACCIONAMIENTO,LOMAS DEL COBANO,277,CALLE,LOMA GRANDE,0,NA,"222,,,",PROLONGACION,OSA MAYOR,3,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,46,0,0,false,2,2,CAMIONETA,CHEVROLET,GMC,23,6,-102.27320000,0,277,-102.27328228,21.90460155
231329170,30411,AUTOPARTES,10,2023-10-04,40,3,21,0,23,1,FRACCIONAMIENTO,BONA GENS,584,CALLE,AURORA,0,NA,",,,",CALLE,MAYRA,5,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,AUTOMOVIL,CHEVROLET,AVEO,1,1,-102.26680000,0,278,-102.26685379,21.87590420
231330084,30403,AUTOPARTES,10,2023-10-05,40,4,1,59,25,1,BARRIO,GUADALUPE,502,CALLE,GUADALUPE,0,NA,",,,",CALLE,ANTONIO ARIAS BERNAL,1,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"26,27,28",0,0,false,4,1,AUTOMOVIL,MINI COOPER,ND,23,6,-102.30350000,0,279,-102.30355927,21.88451228
231331425,30411,AUTOPARTES,10,2023-10-05,40,4,12,3,25,1,FRACCIONAMIENTO,BONA GENS,584,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS ORIENTE,0,NA,",,,",CALLE,POPOCATEPETL,5,true,false,9,1 HOMBRE 1 MUJER,ND,H,H,8,false,0,0,ND,0,CAMIONETA,"CERRA, DE COLOR GRIS, PLACAS DE GUANAJUATO GGL113C",25,0,0,true,1,2,CAMIONETA,FORD,RANGER,6,13,-102.26940000,0,280,-102.26946830,21.87777881
231331439,30403,AUTOPARTES,10,2023-10-05,40,4,12,8,21,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,CALLE,LAS FRAGUAS,0,NA,",,,",CALLE,CIELO CLARO,4,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"29,27,28,11",2000,800,false,4,1,AUTOMOVIL,NISSAN,TSURU,1,13,-102.25260000,0,281,-102.25261559,21.89519835
231336149,30411,AUTOPARTES,10,2023-10-06,40,5,11,0,20,1,COLONIA,LAS FLORES,266,CALLE,JOSE F ELIZONDO SUR,0,NA,",,,",AVENIDA,DOCTOR IGNACIO T CHAVEZ,2,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,3,0,4000,false,3,1,CAMION,ND,ND,1,1,-102.30070000,0,282,-102.30079403,21.87399966
231294347,30403,AUTOPARTES,9,2023-09-28,39,4,4,39,26,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,CALLE,SIERRA ALTEÑA,0,NA,",,,",CALLE,CUMBRES DE MIAHUTLAN,3,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,"27,11",0,10000,false,4,1,AUTOMOVIL,CHEVROLET,AVEO,23,1,-102.25290000,0,283,-102.25291894,21.90554694
231294455,30411,AUTOPARTES,9,2023-09-28,39,4,5,45,26,11,FRACCIONAMIENTO,LA RIBERA,1340,CALLE,TUXCUECA,0,NA,"133,,,",CALLE,CULHUACAN,7,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"22,23,31,27,11",0,0,false,1,2,AUTOMOVIL,CHEVROLET,CHEVY,1,1,-102.25080000,0,284,-102.25083500,21.95785780
231296701,30411,AUTOPARTES,9,2023-09-28,39,4,17,57,22,1,NO APLICA,DESARROLLO ESPECIAL VILLASUNCION,560,AVENIDA,MAHATMA GANDHI,0,NA,",,,",CALLE,PAUL P HARRIS,2,false,false,9,1 HOMBRE,ND,H,M,8,false,0,0,ND,0,AUTOMOVIL,"NISSAN, VERSA, COLOR BLANCO, PLACAS A202AAD TAXI",46,0,0,false,2,2,AUTOMOVIL,ND,ND,23,1,-102.29540000,0,285,-102.29544812,21.86860769
231297567,30411,AUTOPARTES,9,2023-09-28,39,4,21,5,24,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,530,CALLE,ARELLANO,0,NA,"428,,,",AVENIDA,SIGLO XXI,4,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,"22,26,29",0,0,false,3,1,CAMIONETA,RENAULT,KANGOO,1,1,-102.25040000,0,286,-102.25042499,21.88404575
231298254,30403,AUTOPARTES,9,2023-09-28,39,4,23,22,24,1,COMUNIDAD,SAN MARTIN DE LA CANTERA,554,BOULEVARD,JUAN PABLO II,0,NA,",,,",AVENIDA,SIGLO XXI,2,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,"31,2,6",0,0,false,4,1,AUTOMOVIL,HONDA,ACCORD,1,1,-102.35260000,0,287,-102.35262695,21.85287100
231299992,30411,AUTOPARTES,9,2023-09-29,39,5,12,1,20,3,COLONIA,LOS ANGELES,808,CALLE,INDEPENDENCIA,0,NA,",,,",CALLE,LOS ANGELES,7,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,24,0,15000,false,1,2,CAMIONETA,JEEP,CHEROKEE,1,1,-102.72470000,0,288,-102.72470937,21.84525087
231302226,30411,AUTOPARTES,9,2023-09-29,39,5,21,8,24,1,SECTOR DE PRODUCCION,CENTRO COMERCIAL VILLASUNCION,92,BOULEVAR,JOSE MARIA CHAVEZ,0,NA,",,,",CALLE,ANGEL GONZALEZ,2,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"22,23",0,20000,false,1,2,CAMIONETA,CHEVROLET,S10,1,1,-102.29310000,0,289,-102.29311466,21.85609924
231302363,30403,AUTOPARTES,9,2023-09-29,39,5,21,37,24,5,COLONIA,EL TORITO,1071,CALLE,SOR JUANA INES DE LA CRUZ,0,NA,",,,",CALLE,15 DE SEPTIEMBRE,7,false,false,9,1 HOMBRE,ND,H,M,8,false,0,0,ND,0,N,N,"26,30,3",0,6000,false,4,1,CAMIONETA,ND,ND,1,1,-102.35490000,0,290,-102.35491529,21.96976247
231303772,30403,AUTOPARTES,9,2023-09-30,39,6,2,18,21,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,CALLE,MARIA LUISA CASTAÑEDA DE LOPEZ VELARDE,0,NA,",,,",CALLE,URBANISMO,4,false,false,9,ND,ND,ND,R,8,false,0,0,ND,0,N,N,"22,31,28",0,4000,false,4,3,AUTOMOVIL,VOLKSWAGEN,DERBY,1,2,-102.23910000,0,291,-102.23919387,21.87457397
231304404,30411,AUTOPARTES,9,2023-09-30,39,6,6,37,22,1,FRACCIONAMIENTO,LA FUENTE,107,CALLE,BAHIA,0,NA,",,,",CALLE,REPUBLICA DE CHILE,2,true,false,9,1 HOMBRE,ND,H,M,8,false,0,0,ND,0,N,N,22,0,0,false,1,2,AUTOMOVIL,ND,ND,1,1,-102.30000000,0,292,-102.30000401,21.87206184
231304702,30403,AUTOPARTES,9,2023-09-30,39,6,8,40,23,1,FRACCIONAMIENTO,SANTA ANITA,102,CALLE,LUIS COLOMA,0,NA,102,CALLE,ANTONIO MANCHADO,4,false,false,9,ND,ND,N,M,8,false,0,0,ND,0,N,N,38,0,15000,false,4,1,AUTOMOVIL,CHEVROLET,CHEVY,1,1,-102.27700000,0,293,-102.27705734,21.89904922
231308803,30411,AUTOPARTES,10,2023-10-01,40,7,0,15,22,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,209,BOULEVARD,GUADALUPANO,0,NA,",,,",CALLE,BLAS E ROMO,3,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"11,15",0,5000,false,1,1,CAMIONETA,CHEVROLET,AVALANCHE,23,6,-102.26040000,0,294,-102.26046781,21.90604690
231309734,30403,AUTOPARTES,10,2023-10-01,40,7,4,1,22,5,COLONIA,EL TORITO,1071,AVENIDA,ALEJANDRO DE LA CRUZ SAUCEDO,0,NA,",,,",CALLE,16 DE SEPTIEMBRE,7,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,3,0,7000,false,4,1,AUTOMOVIL,NISSAN,VERSA,1,1,-102.35410000,0,295,-102.35418073,21.97071479
231310041,30403,AUTOPARTES,10,2023-10-01,40,7,5,47,27,1,COLONIA,LAS FLORES,266,CALLE,ROSAS,0,NA,"121,,,",CALLE,ORQUIDEAS,2,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,39,0,0,false,4,5,CAMIONETA,DODGE,JOURNEY,1,1,-102.30210000,0,296,-102.30213526,21.87438567
231314473,30411,AUTOPARTES,10,2023-10-01,40,7,22,45,24,1,SUBDIVISION,AGRICULTURA,519,AVENIDA,QUINTA AVENIDA,0,NA,",,,",CALLE,REPUBLICA MEXICANA,2,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,CAMIONETA,FORD,RANGER,23,1,-102.29920000,0,297,-102.29920404,21.86320200
231235328,30307,AUTOPARTES,9,2023-09-16,37,6,10,49,27,1,FRACCIONAMIENTO,BENITO PALOMINO DENA,220,CALLE,JUAN MORALES MORALES,0,NA,",,,",BOULEVARD,GUADALUPANO,3,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"22,23",0,0,false,4,2,AUTOMOVIL,NISSAN,TSURU,1,13,-102.24780000,0,298,-102.24782424,21.91479406
231234163,30904,AUTOPARTES,9,2023-09-16,37,6,3,40,26,1,COLONIA,MIRAVALLE,239,CALLE,GUILLERMO PRIETO,0,NA,",,,",CALLE,PEDRO GARCIA ROJAS,6,true,false,9,1 HOMBRE,ND,H,H,8,false,0,0,ND,0,N,N,26,0,0,false,1,1,CAMIONETA,ND,ND,1,13,-102.30820000,0,299,-102.30825620,21.89072974
231244335,30904,AUTOPARTES,9,2023-09-17,38,7,23,8,24,1,COLONIA,CURTIDORES,667,CALLE,PASEO DEL RIO,0,NA,",,,",CALLE,MAYOR PABLO JAUREGUI,6,true,false,9,2 HOMBRES,ND,H,M,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,CAMIONETA,VOLKSWAGEN,VOYAGUER,1,13,-102.32070000,0,300,-102.32078888,21.88798497
231240368,30307,AUTOPARTES,9,2023-09-17,38,7,6,43,26,5,COLONIA,EL CALVARIO,1044,CALLE,NINGUNO,0,NA,",,,",PROLONGACION,EMILIANO ZAPATA,7,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,23,0,0,false,1,2,CAMIONETA,ND,ND,1,24,-102.34110000,0,301,-102.34114374,21.97046960
231280967,30403,AUTOPARTES,9,2023-09-25,39,1,6,29,19,1,FRACCIONAMIENTO,LUIS ORTEGA DOUGLAS,221,CALLE,LOS ARBOLITOS,0,NA,",,,",CALLE,PICACHO ORIENTE,3,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"23,11",0,11000,false,4,3,AUTOMOVIL,ND,ND,23,1,-102.26280000,0,302,-102.26289126,21.90943428
231284976,30403,AUTOPARTES,9,2023-09-26,39,2,6,37,19,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ALAMEDA",330,AVENIDA,VALLE DE LOS ROMEROS,0,NA,",,,",CALLE,POLIDUCTO,3,false,false,9,2 HOMBRES,ND,ND,H,8,false,0,0,ND,0,N,N,39,0,0,false,4,5,AUTOMOVIL,ND,ND,1,13,-102.26570000,0,303,-102.26572624,21.93124898
231285260,30411,AUTOPARTES,9,2023-09-26,39,2,8,7,19,1,FRACCIONAMIENTO,BAJIO DE LAS PALMAS,588,CALLE,PALMA PLATEADA,0,NA,"220,,,",CALLE,PALMA MEXICANA,5,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,38,0,0,false,1,1,AUTOMOVIL,ND,ND,23,13,-102.24090000,1104,304,-102.24099748,21.86242078
231286781,30403,AUTOPARTES,9,2023-09-26,39,2,15,7,21,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,360,RECINTO,CARDENCHE,0,NA,",,,",CALLE,JOSE GUERRA PALOS,4,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,39,0,0,false,4,4,AUTOMOVIL,NISSAN,TSURU,1,6,-102.23430000,0,305,-102.23432434,21.87108507
231288658,30411,AUTOPARTES,9,2023-09-26,39,2,22,19,24,1,FRACCIONAMIENTO,BALCONES DEL VALLE,360,AVENIDA,SALUD,0,NA,",,,",CALLE,JOSE MARTIN,4,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,37,0,0,false,5,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,2,-102.22890000,0,306,-102.22896108,21.86907731
231289058,30411,AUTOPARTES,9,2023-09-27,39,3,0,8,25,1,FRACCIONAMIENTO,PASEOS DE SANTA MONICA,384,AVENIDA,PASEOS DE SAN ANTONIO,0,NA,",,,",CALLE,VILLA VENETTO,2,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,11,0,0,false,3,1,CAMIONETA,ND,ND,1,1,-102.31300000,0,307,-102.31301097,21.83654280
231291411,30411,AUTOPARTES,9,2023-09-27,39,3,14,43,21,1,FRACCIONAMIENTO,PINTORES MEXICANOS,671,CALLE,JUAN SORIANO,0,NA,",,,",CALLE,JOSE LUIS CUEVAS,3,false,false,9,1 HOMBRE,EL CHABELO,H,H,8,false,0,0,ND,0,N,N,12,0,2000,false,1,1,AUTOMOVIL,ND,ND,23,1,-102.26320000,0,308,-102.26321931,21.92184416
231193853,50305,AUTOPARTES,9,2023-09-08,36,5,12,55,27,1,COLONIA,OBRAJE,518,PRIVADA,DE RAMOS,0,NA,",,,",CALLE,HERMENEGILDO GALEANA SUR,1,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,39,0,0,false,4,5,AUTOMOVIL,ND,ND,1,13,-102.29730000,0,309,-102.29737271,21.87053070
231192322,30606,AUTOPARTES,9,2023-09-08,36,5,2,21,26,1,COLONIA,EL RIEGO,291,AVENIDA,ESPIGA,0,NA,"504,,,",PROLIONGACION,GARBANZO,4,true,false,9,1 HOMBRE,ND,H,H,8,false,0,1,ND,0,N,N,22,0,0,false,1,2,AUTOMOVIL,ND,ND,1,4,-102.24860000,0,310,-102.24868831,21.89338497
231248947,30904,AUTOPARTES,9,2023-09-18,38,1,21,40,24,1,FRACCIONAMIENTO,SANTA IMELDA,597,BOULEVARD,SAN MARCOS,0,NA,",,,",AVENIDA,PASEO DEL PORVENIR,2,true,false,9,1 HOMBRE,ND,ND,H,8,false,0,0,ND,0,N,N,46,0,0,false,2,2,TRAILER,ND,ND,1,13,-102.32160000,0,311,-102.32161671,21.86440697
231253115,30446,AUTOPARTES,9,2023-09-19,38,2,19,27,23,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,CALLE,PICACHO ORIENTE,0,NA,"121,,,",AVENIDA,SIGLO XXI,3,false,false,9,1 HOMBRE,ND,H,H,8,false,0,0,ND,0,N,N,29,0,0,false,3,1,AUTOMOVIL,ND,ND,1,1,-102.25880000,0,312,-102.25880709,21.90942910
231263905,30411,AUTOPARTES,9,2023-09-22,38,5,3,16,26,1,FRACCIONAMIENTO,LOMAS DEL MIRADOR IV,363,CALLE,LOMAS DEL SUR,0,NA,",,,",CALLE,LOMA DE MARFIL,5,false,false,9,1 HOMBRE,ND,ND,M,8,false,0,1,ND,0,N,N,24,0,0,false,1,2,CAMIONETA,NISSAN,FRONTIER,1,1,-102.26100000,0,313,-102.26105489,21.84546103
231264228,30403,AUTOPARTES,9,2023-09-22,38,5,7,28,4,11,FRACCIONAMIENTO,LA RIBERA,1340,CALLE,LEVISIA,0,NA,"134,,,",CALLE,GRENOVIA,7,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"31,29,28,27,11",650,5000,false,4,1,CAMIONETA,NISSAN,ND,1,1,-102.25320000,0,314,-102.25323555,21.96191850
231266158,30446,AUTOPARTES,9,2023-09-22,38,5,16,39,22,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,CALLE,GENERAL JOSE RINCON GALLARDO,0,NA,",,,",CALLE,SOBERANA CONVENCION MILITAR REVOLUCIONARIA,2,false,false,9,1 HOMBRE,ND,ND,H,8,false,0,0,ND,0,N,N,38,0,0,true,1,1,CAMIONETA,ND,ND,1,3,-102.32490000,0,315,-102.32490600,21.85792116
231269581,30411,AUTOPARTES,9,2023-09-23,38,6,8,15,24,1,CONDOMINIO,LORETA,455,AVENIDA,DEL VALLE,0,NA,",,,",CALLE,SD,6,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,"31,3",0,0,false,1,1,AUTOMOVIL,HONDA,ND,23,1,-102.33010000,0,316,-102.33015887,21.90359223
231270843,30403,AUTOPARTES,9,2023-09-23,38,6,14,3,5,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,CALLE,JOSE GUERRA PALOS,0,NA,",,,",CALLE,ISABEL JIMENEZ DIAZ,4,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,6,0,0,false,4,1,AUTOMOVIL,FORD,EXPEDITION,23,1,-102.23560000,0,317,-102.23563067,21.87090467
231270849,30411,AUTOPARTES,9,2023-09-23,38,6,14,5,21,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,222,AVENIDA,SIGLO XXI,0,NA,",,,",BOULEVARD,GUADALUPANO,3,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,CAMIONETA,ND,ND,1,1,-102.25640000,0,318,-102.25640092,21.90633940
231270887,30411,AUTOPARTES,9,2023-09-23,38,6,14,14,21,1,FRACCIONAMIENTO,SAN CAYETANO,591,CALLE,SAN CLEMENTE,0,NA,",,,",CALLE,SAN COSME,6,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,11,0,3000,false,1,1,CAMIONETA,DODGE,VOYAGUER,1,2,-102.30850000,0,319,-102.30854704,21.90068013
231274564,30403,AUTOPARTES,9,2023-09-24,39,7,1,24,25,5,LOCALIDAD,CORRAL DE BARRANCOS,951,BOULEVARD,MIGUEL DE LA MADRID,0,NA,",,,",CALLE,DEL REBORUJO,7,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"31,6",0,3500,false,4,1,CAMIONETA,HONDA,CRV,1,1,-102.33100000,0,320,-102.33100858,21.94756093
231274895,30403,AUTOPARTES,9,2023-09-24,39,7,2,19,25,1,FRACCIONAMIENTO,BOSQUES DEL PRADO SUR,153,AVENIDA,AGUASCALIENTES NORTE,0,NA,",,,",CALLE,SAN JUAN DE LOS LAGOS,6,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"31,38",0,8000,false,4,1,AUTOMOVIL,CHEVROLET,CHEVY,1,2,-102.30950000,0,321,-102.30953450,21.91596623
231276074,30403,AUTOPARTES,9,2023-09-24,39,7,7,37,26,1,CONJUNTO HABITACIONAL,VILLA TAURINA,390,CALLE,FEMIN ESPINOSA ARMILLITA,0,NA,",,,",CALLE,MARRUBIO,5,false,false,9,1 HOMBRE,ND,H,M,8,false,0,0,ND,0,N,N,24,0,0,false,4,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,-102.24700000,0,322,-102.24702151,21.86086468
231277176,30411,AUTOPARTES,9,2023-09-24,39,7,13,40,21,1,FRACCIONAMIENTO,FATIMA,503,CALLE,SAN JOSE DE LOS REYNOSO,0,NA,214,CALLE,SAN JULIAN,6,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"30,24",0,0,false,1,2,AUTOMOVIL,CHEVROLET,ASTRA,1,1,-102.30730000,0,323,-102.30734869,21.91311822
231277402,30411,AUTOPARTES,9,2023-09-24,39,7,14,31,21,1,NO APLICA,DESARROLLO ESPECIAL VILLASUNCION,492,BOULEVARD,JOSE MARIA CHAVEZ,0,NA,",,,",AVENIDA,AGUASCALIENTES SUR,5,false,false,9,1 HOMBRE,ND,ND,M,8,false,0,0,ND,0,1 AUTOMOVIL,"TAXI DE COLOR BLANCO, 262",24,0,0,false,1,2,CAMIONETA,NISSAN,ND,1,2,-102.29150000,0,324,-102.29150649,21.85301022
231277163,30446,AUTOPARTES,9,2023-09-24,39,7,13,36,21,1,FRACCIONAMIENTO,BULEVARES 1A SECCION,158,CALLE,BELISARIO DOMINGUEZ,0,NA,",,,",CALLE,DOROTEO ARANGO,2,false,false,9,1 HOMBRE,ND,ND,H,8,false,0,0,ND,0,N,N,"29,3,28",100,2500,false,9,0,AUTOMOVIL,ND,ND,1,1,-102.30640000,0,325,-102.30649011,21.85418349
231246522,30411,AUTOPARTES,9,2023-09-18,38,1,12,3,18,1,FRACCIONAMIENTO,PINTORES MEXICANOS,671,CALLE,FRANCISCO TOLEDO,0,NA,"147,,,",CALLE,CARLOS FUENTES MARES,3,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,AUTOMOVIL,HYUNDAI,ND,23,1,-102.26490000,1067,326,-102.26492379,21.91740338
231249187,30411,AUTOPARTES,9,2023-09-18,38,1,22,22,1,1,FRACCIONAMIENTO,SANTA ANITA,102,CALLE,NAZARIO ORTIZ GARZA,0,NA,",,,",AVENIDA,DE LA CONVENCION DE 1914 ORIENTE,4,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"25,46",0,0,false,1,2,AUTOMOVIL,HONDA,CIVIC,1,1,-102.27830000,0,327,-102.27831870,21.89582992
231250143,30403,AUTOPARTES,9,2023-09-19,38,2,5,45,26,11,FRACCIONAMIENTO,LA RIBERA,1340,CALLE,IXTLAHUACAN,0,NA,",,,",CALLE,COYOACAN,7,true,false,9,2 HOMBRES,ND,H,H,8,false,0,0,ND,0,N,N,39,0,0,false,4,5,AUTOMOVIL,NISSAN,ND,1,13,-102.25190000,0,328,-102.25198398,21.95674054
231251567,30411,AUTOPARTES,9,2023-09-19,38,2,13,28,21,5,COLONIA,SAN MIGUELITO,1069,CALLE,SAN MIGUEL,0,NA,",,,",CALLE,SANTA ELENA,7,false,false,9,1 HOMBRE,CONOCIDO,H,M,3,false,0,0,ND,0,N,N,"24,22,46",0,0,true,1,2,CAMIONETA,NISSAN,ND,1,13,-102.33600000,0,329,-102.33600472,21.96113716
231251765,30411,AUTOPARTES,9,2023-09-19,38,2,14,21,21,1,FRACCIONAMIENTO,CARTAGENA 1947,602,CALLE,CHATO MORONES,0,NA,"334,,,",CALLE,VIÑEDOS SAN MARCOS,3,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"25,11",0,0,false,4,3,CAMIONETA,PONTIAC,AZTECA,23,1,-102.27440000,1173,330,-102.27447949,21.95572645
231252770,30411,AUTOPARTES,9,2023-09-19,38,2,18,7,27,1,COLONIA,CURTIDORES,668,CALLE,PASEO DEL RIO,0,NA,",,,",AVENIDA,AGUASCALIENTES PONIENTE,6,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,CAMIONETA,FORD,RANGER,1,1,-102.31750000,0,331,-102.31755242,21.88791766
231255414,30411,AUTOPARTES,9,2023-09-20,38,3,8,56,5,1,FRACCIONAMIENTO,PENSADORES MEXICANOS,208,CALLE,JUAN RULFO,0,NA,"316,,,",CALLE,EFRAIN HUERTA,3,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"11,22,23",0,10000,false,1,3,AUTOMOVIL,VOLKSWAGEN,ND,23,2,-102.25990000,1079,332,-102.25992180,21.91437808
231255565,30403,AUTOPARTES,9,2023-09-20,38,3,9,40,27,11,FRACCIONAMIENTO,PARQUE INDUSTRIAL SAN FRANCISCO (PISF),1327,CARRETERA,PANAMERICANA,0,NA,",,,",AVENIDA,MEXICO,7,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"29,28",800,0,false,4,1,TRAILER,ND,ND,1,2,-102.28070000,0,333,-102.28073577,22.03714130
231255610,30403,AUTOPARTES,9,2023-09-20,38,3,9,51,27,1,ZONA,ZONA CENTRO,501,CALLE,16 DE SEPTIEMBRE,0,NA,",,,",CALLE,FRANCISCO G. HORNEDO,1,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,39,0,0,false,4,5,AUTOMOVIL,ND,ND,1,1,-102.29190000,0,334,-102.29192141,21.87994689
231256019,30403,AUTOPARTES,9,2023-09-20,38,3,11,42,5,6,FRACCIONAMIENTO,FRANCISCO VILLA,1127,CALLE,FRANCISCO I MADERO,0,NA,",,,",CALLE,PANFILO NATERA,7,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"24,11,22",0,10000,false,4,3,CAMIONETA,DODGE,RAM,1,1,-102.27430000,0,335,-102.27436092,22.15436652
231256453,30403,AUTOPARTES,9,2023-09-20,38,3,13,29,21,1,FRACCIONAMIENTO,LUIS ORTEGA DOUGLAS,221,CALLE,SAN ANTONIO DE PEÑUELAS,0,NA,"101,,,",AVENIDA,GIGANTE,3,true,false,9,1 HOMBRE,ND,H,H,8,false,0,0,ND,0,N,N,11,0,0,false,4,1,CAMIONETA,DODGE,VOYAGUER,1,13,-102.26380000,0,336,-102.26389867,21.90856195
231259978,30411,AUTOPARTES,9,2023-09-21,38,4,9,51,20,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,AVENIDA,SIGLO XXI,0,NA,",,,",AVENIDA,MIGUEL ANGEL BARBERENA VEGA,4,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"22,23,31,12",0,20000,false,1,3,AUTOMOVIL,CHEVROLET,ND,23,1,-102.25310000,0,337,-102.25310038,21.89745804
231260690,30411,AUTOPARTES,9,2023-09-21,38,4,12,51,21,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,AVENIDA,POLIDUCTO,0,NA,",,,",CALLE,ROCENDO MACIAS MEDINA,3,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"32,27,31",0,20000,false,1,1,AUTOMOVIL,CHEVROLET,CHEVY,1,1,-102.25780000,0,338,-102.25781661,21.92701910
231229142,30403,AUTOPARTES,9,2023-09-15,37,5,6,41,26,1,FRACCIONAMIENTO,LOS SAUCES,113,CIRCUITO,LOS SAUCES II,0,NA,"115,,,",CIRCUITO,LOS SAUCES I,6,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,6,0,15000,false,4,1,CAMIONETA,NISSAN,ND,1,1,-102.31800000,0,339,-102.31806295,21.90074527
231231888,30411,AUTOPARTES,9,2023-09-15,37,5,19,40,23,1,FRACCIONAMIENTO,LOMAS DEL CAMPESTRE II,131,AVENIDA,LUIS DONALDO COLOSIO,0,NA,",,,",CALLE,MONTE CARLO,6,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,46,0,0,false,2,2,AUTOMOVIL,NISSAN,VERSA,1,13,-102.31600000,0,340,-102.31605358,21.92429994
