FOLIO,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,HORARIO,PROCESO,VIOLENCIA,ARMA,CUENTA_HAB,NOM_SUCUR,SUC_CAJER,UBIC_SUCUR,FALLECIDOS,PER_SOSP,ALIAS,DETENIDO,LESIONADO,TRASL_HOSP,T_VEH_SOSP,DESCRIP,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,ESPACIO,TIPO_ROBO,LON,OID,LONG,LAT
210414576,30422,ROBO TRANSEUNTE,4,2021-04-19,16,1,1,FRACCIONAMIENTO,PILAR BLANCO,981,CALLE,FAISAN,0,NA,",,,",BPULEVAARD,AGUILA,2,13,51,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,3,0,2000,false,1,6,1,TRANSEUNTE,-102.29730000,603,-102.29734263,21.85048962
210416029,30421,ROBO TRANSEUNTE,4,2021-04-19,16,1,1,FRACCIONAMIENTO,OJOCALIENTE III,525,CALLE,CHURUBUSCO,0,NA,"516,,,",CALLE,SAN FRANCISCO DE LOS VIVEROS,4,19,59,0,false,true,1,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,3,0,0,false,1,1,1,TRANSEUNTE,-102.24400000,604,-102.24407342,21.88086976
210416963,30421,ROBO TRANSEUNTE,4,2021-04-19,16,1,1,FRACCIONAMIENTO,SOLIDARIDAD I,431,AVEIDA,SIGLO XXI,0,NA,",,,",CALLE,SALUD,4,23,33,0,false,true,8,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,"26,28,30",3000,3000,false,1,1,1,TRANSEUNTE,-102.24480000,605,-102.24485427,21.87069494
210417561,30421,ROBO TRANSEUNTE,4,2021-04-20,16,2,1,FRACCIONAMIENTO,LAS ARBOLEDAS,758,CALLE,TABACHIN,0,NA,"128,,,",CALLE,MARGIL DE JESUS,6,5,19,0,false,true,3,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,15,0,30000,false,1,2,1,TRANSEUNTE,-102.30400000,606,-102.30409587,21.89911917
210417644,30422,ROBO TRANSEUNTE,4,2021-04-20,16,2,11,PI,SAN FRANCISCO DE LOS ROMO,348PR,CARRETERA,45 AGUASCALIENTES ZACATECAS,0,NA,",,,",CARRETERA,32 AGUASCALIENTES LA ESCONDIDA,7,6,55,0,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,CAMIONETA,CAMIONETA DODGE RAM COLOR ROJO,"27,39",0,0,false,1,13,1,TRANSEUNTE,-102.28130000,607,-102.28136121,22.03445967
210417653,30421,ROBO TRANSEUNTE,4,2021-04-20,16,2,11,FRACCIONAMIENTO,URBIVILLA DEL VERGEL,348P,AVENIDA,CALZADA SANTA FE,0,NA,",,,",CALLE,SAN BLAS,7,7,2,0,false,true,1,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,"3,29",0,0,false,1,6,1,TRANSEUNTE,-102.27610000,608,-102.27619831,22.03169064
210419619,30421,ROBO TRANSEUNTE,4,2021-04-20,16,2,1,FRACCIONAMIENTO,LAS AMERICAS,1114,CALLE,REPUBLICA DE COSTA RICA,0,NA,",,,",AVENIDA,QUINTA,2,17,8,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,COCHE,NISSAN VERSA COLOR GRIS OSCURO,"3,31",0,3000,false,1,1,1,TRANSEUNTE,-102.29800000,609,-102.29803634,21.86821348
210419889,30421,ROBO TRANSEUNTE,4,2021-04-20,16,2,1,FRACCIONAMIENTO,PINTORES MEXICANOS,443,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,JOSE LUIS CUEVAS,3,18,21,0,false,true,3,NA,NA,0,NA,0,1 HOMBRE 3 MUJERES,ND,0,0,false,N,N,3,0,2500,true,1,10,1,TRANSEUNTE,-102.26120000,610,-102.26129440,21.91995392
210425966,30421,ROBO TRANSEUNTE,4,2021-04-22,16,4,11,COLONIA,28 DE ABRIL,6,CALLE,25 DE DICIEMBRE,0,NA,",,,",CALLE,25 DE DICIEMBRE,7,6,0,0,false,true,8,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,"3,26,28",250,7000,false,1,1,1,TRANSEUNTE,-102.26320000,611,-102.26322846,22.06523055
210428730,30421,ROBO TRANSEUNTE,4,2021-04-22,16,4,1,COLONIA,DEL TRABAJO,521,CALLE,SEGURO SOCIAL,0,NA,",,,",CALLE,SIGLO XIX,4,21,1,0,false,true,1,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,"12,15",0,0,false,1,2,1,TRANSEUNTE,-102.27380000,612,-102.27382846,21.88861618
210429253,30421,ROBO TRANSEUNTE,4,2021-04-22,16,4,7,COMUNIDAD,EL BAJIO,231P,CALLE,ADOLFO LOPEZ MATEOS,0,NA,",,,",CALLE,UNIVERSIDAD,7,23,7,0,false,true,1,NA,NA,0,NA,0,4 HOMBRES,ND,0,0,false,MOTOCICLETA,UNA COLOR ROJO Y LA OTRA NARANJA CON BLANCO,3,0,1300,false,1,1,1,TRANSEUNTE,-102.30640000,613,-102.30646592,22.24558228
210429397,30421,ROBO TRANSEUNTE,4,2021-04-22,16,4,5,COLONIA,SAN MIGUELITO,227,AVENIDA,SAN MIGUEL,0,NA,",,,",AVENIDA,ALEJANDRO DE LA CRUZ SAUCEDO,7,23,34,0,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,14,0,0,false,1,1,1,MARIPOSA,-102.33600000,614,-102.33606247,21.96115836
210429467,30422,ROBO TRANSEUNTE,4,2021-04-22,16,4,5,COLONIA,LOS ARROYITOS,230,CALLE,ARROYO DE LA CAï¿½ADA,0,NA,"113,,,",CALLE,ARROYO DEL CALVARIO,7,23,50,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,3,0,0,false,1,6,1,TRANSEUNTE,-102.33900000,615,-102.33907412,21.96995423
210418193,30422,ROBO TRANSEUNTE,4,2021-04-20,16,2,1,CC,CC ESPACIO,737,AVENIDA,TECNOLOGICO,0,NA,",,,",CALLE,OJOCALIENTE,4,10,54,0,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,N,N,"28,29",2600,2600,false,1,2,1,TRANSEUNTE,-102.26080000,616,-102.26087576,21.87984380
210431156,30422,ROBO TRANSEUNTE,4,2021-04-23,16,5,1,FRACCIONAMIENTO,MEXICO,1081,CALLE,CASA BLANCA,0,NA,"807,,,",CALLE,COAHUILA,5,0,53,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE ESTATURA MEDIA TEZ BLANCA COMPLEXION ROBUSTA CABELLO CANOSO,ND,0,0,false,N,N,3,0,0,false,1,1,1,OPORTUNISTA,-102.27870000,617,-102.27877057,21.86218913
210431425,30422,ROBO TRANSEUNTE,4,2021-04-23,16,5,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,442,CALLE,CULTURA GUAYCURAS,0,NA,"114,D,,",CALLE,CULTURA CHICHIMECA,3,14,15,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE EX PAREJA,ND,0,0,false,N,N,14,0,0,false,1,26,1,TRANSEUNTE,-102.24700000,618,-102.24700373,21.91067715
210433159,30422,ROBO TRANSEUNTE,4,2021-04-23,16,5,1,FRACCIONAMIENTO,CIUDAD INDUSTRIAL,982,CALLE,JULIO DIAZ TORRE C 26N,0,NA,"205,,,",CALLE,CAROLINA VILLANUEVA DE GARCIA,5,22,17,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,3,0,0,true,1,2,1,OPORTUNISTA,-102.28040000,619,-102.28045064,21.83963758
210434690,30422,ROBO TRANSEUNTE,4,2021-04-24,16,6,1,UNIDAD HABITACIONAL,VIVIENDA POPULAR,1055,CALLE,DOCTOR PEDRO DE ALBA,0,NA,",,,",ANDADOR,C,2,7,24,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE VECINO,ND,0,0,false,N,N,"28,40",200,200,true,1,10,1,OPORTUNISTA,-102.30790000,620,-102.30793863,21.87437553
210435887,30422,ROBO TRANSEUNTE,4,2021-04-24,16,6,7,BARRIO,GUADALUPE,63,CALLE,GENERAL ALVARO OBREGON,0,NA,",,,",CALLE,XOCHITL,7,13,20,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,COCHE,COLOR BLANCO,3,0,0,false,1,1,1,TRANSEUNTE,-102.31310000,621,-102.31315487,22.22959542
210422437,30421,ROBO TRANSEUNTE,4,2021-04-21,16,3,1,EJIDO,LOS POCITOS,326,CALLE,ANTONIO CARDONA,0,NA,",,,",AVENIDA,EUGENIO GARZA SADA,6,11,34,0,false,true,10,NA,NA,0,NA,0,2 HOMBRES UNO DE TEZ MORENO Y EL OTRO TEZ BLANCO,ND,0,0,false,N,N,"26,27,28,40",1600,1600,false,1,2,1,TRANSEUNTE,-102.33500000,622,-102.33501705,21.91986035
210425674,30422,ROBO TRANSEUNTE,4,2021-04-22,16,4,1,COLONIA,COL OJO DE AGUA,986,AVENIDA,CONVENCION DE 1914 SUR,0,NA,",,,",AVENIDA,MARIANO ESCOBEDO,5,1,46,0,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,N,N,3,0,0,false,1,2,1,TRANSEUNTE,-102.27810000,623,-102.27818152,21.86781952
210431319,30422,ROBO TRANSEUNTE,4,2021-04-23,16,5,1,CONDOMINIO,RESIDENCIAL PULGAS PANDAS SUR,845,AVENIDA,AGUASCALIENTES NORTE,0,NA,",,,",AVENIDA,INDEPENDENCIA,6,13,50,0,false,false,9,TIMO,HSBC,0,CILINDRO,0,1 HOMBRE 1 MUJER,ND,0,0,false,N,N,28,50000,50000,false,1,1,1,TIMO,-102.29960000,624,-102.29966021,21.91610229
210432056,30421,ROBO TRANSEUNTE,4,2021-04-23,16,5,1,FRACCIONAMIENTO,SOLIDARIDAD II,579,CALLE,CHICOMOSTOC,0,NA,"123,,,",CALLE,IXTLAHUATL,5,17,14,0,false,true,3,NA,NA,0,NA,0,1 HOMBRE TEZ MORENO EDAD APROX 30 Aï¿½OS,ND,0,0,false,N,N,3,0,1200,false,1,1,1,TRANSEUNTE,-102.24380000,625,-102.24380973,21.86542569
210433863,30421,ROBO TRANSEUNTE,4,2021-04-24,16,6,1,FRACCIONAMIENTO,LA LOMITA,534,CALLE,PALMILLAS,0,NA,"252,,,",CALLE,PALMA ABANICO,5,0,46,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,"3,26,28",15000,25000,false,1,2,1,TRANSEUNTE,-102.24020000,626,-102.24028743,21.86107122
210434289,30421,ROBO TRANSEUNTE,4,2021-04-24,16,6,1,FRACCIONAMIENTO,JESUS TERAN PEREDO,587,AVENIDA,CONVENCION DE 1914 SUR,0,NA,"1207,,,",CALLE,ANTONIO NAVA CASTILLO,5,2,55,0,false,true,3,NA,NA,0,NA,0,ND,ND,0,0,false,N,N,"28,29",0,0,false,1,25,1,TRANSEUNTE,-102.27530000,627,-102.27531668,21.86892107
210434643,30421,ROBO TRANSEUNTE,4,2021-04-24,16,6,1,FRACCIONAMIENTO,OJOCALIENTE I,741,CALLE,JESUS TERAN,0,NA,"214,,,",CALLE,BUENAVISTA,4,6,34,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,14,0,0,false,1,6,1,MARIPOSA,-102.25430000,628,-102.25437800,21.88675007
210437779,30421,ROBO TRANSEUNTE,4,2021-04-24,16,6,1,UNIDAD HABITACIONAL,XIV ZONA MILITAR,461,AVENIDA,AGUASCALIENTES ORIENTE,0,NA,"243,,,",CALLE,HEROE MILITAR,4,21,46,0,false,true,3,NA,NA,0,NA,0,2 HOMBRES TEZ BLANCA COMPLEXION MEDIA ESTATURA MEDIA CON BARBA CAUCASICA,ND,0,0,false,N,N,"3,6,31",0,10500,false,1,1,1,TRANSEUNTE,-102.27060000,629,-102.27067477,21.89841731
210440230,30421,ROBO TRANSEUNTE,4,2021-04-25,16,7,1,COLONIA,DEL CARMEN,911,CALLE,BENJAMIN DE LA MORA,0,NA,"533,,,",CALLE,REFORMA,1,7,28,0,false,true,4,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,"6,29",0,1100,false,1,1,1,TRANSEUNTE,-102.30650000,630,-102.30657711,21.88861017
210440306,30422,ROBO TRANSEUNTE,4,2021-04-25,16,7,1,COLONIA,ZONA CENTRO,906,CALLE,FRANCISCO I MADERO,0,NA,",,,",ND,ND,1,6,0,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,3,0,0,false,1,25,1,TRANSEUNTE,-102.29540000,631,-102.29546547,21.88139561
210440689,30421,ROBO TRANSEUNTE,4,2021-04-25,16,7,1,FRACCIONAMIENTO,VNSA SECTOR ESTACION,502,CALLE,JOS EBUSTAMANTE,0,NA,"117,,,",CALLE,FRANCISCO DE J HERRERA L,3,11,4,0,false,true,3,NA,NA,0,NA,0,1 HOMBRE,EL HORMIGA,0,0,false,N,N,12,0,0,false,1,2,1,TRANSEUNTE,-102.26300000,632,-102.26300448,21.93736813
210441809,30421,ROBO TRANSEUNTE,4,2021-04-25,16,7,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,CALLE,GENERAL FRANCISCO J MUGICA,0,NA,"220,,,",CALLE,GENERAL LAZARO CARDENAS,3,15,29,0,false,true,3,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,15,0,8000,false,1,1,1,TRANSEUNTE,-102.24950000,633,-102.24952576,21.90383362
210442725,30422,ROBO TRANSEUNTE,4,2021-04-25,16,7,1,FRACCIONAMIENTO,MEXICO,1081,CALLE,CASA BLANCA,0,NA,"303,,,",CALLE,SINALOA,5,19,5,0,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,N,N,3,0,1500,false,1,2,1,TRANSEUNTE,-102.28140000,634,-102.28140383,21.86239296
210443099,30421,ROBO TRANSEUNTE,4,2021-04-25,16,7,1,FRACCIONAMIENTO,ANEXO PALOMINO DENA,701,CALLE,FRANCISCO M REVILLA,0,NA,",,,",CALLE,SAN ANTONIO,3,20,29,0,false,true,3,NA,NA,0,NA,0,ND,ND,0,0,false,N,N,3,0,0,false,1,2,1,TRANSEUNTE,-102.25330000,635,-102.25339373,21.92028003
210443381,30422,ROBO TRANSEUNTE,4,2021-04-25,16,7,1,FRACCIONAMIENTO,EMILIANO ZAPATA,585,CALLE,ANTONIO DIAZ SOTO Y GAMA,0,NA,"206,,,",CALLE,PLAN DE AYALA,5,21,23,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,"28,29",1000,1000,false,1,20,1,TRANSEUNTE,-102.25540000,636,-102.25549286,21.85289838
210443616,30421,ROBO TRANSEUNTE,4,2021-04-25,16,7,1,FRACCIONAMIENTO,INSURGENTES,1046,AVENIDA,CONVENCION,0,NA,",,,",CALLE,GENERAL FRANCISCO MURGUIA,2,21,44,0,false,true,1,NA,NA,0,NA,0,ND,ND,0,0,false,N,N,3,0,0,false,1,6,1,TRANSEUNTE,-102.30410000,637,-102.30418231,21.85027160
210444057,30421,ROBO TRANSEUNTE,4,2021-04-25,16,7,1,CONDOMINIO,PASEOS DE SANTA MONICA,1034,AVENIDA,SIGLO XXI,0,NA,",,,",AVENIDA,SANTA MONICA,2,23,32,0,false,true,1,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,"3,26,27,28,29",150,150,false,1,1,1,TRANSEUNTE,-102.32010000,638,-102.32012263,21.84227490
210440324,30422,ROBO TRANSEUNTE,4,2021-04-25,16,7,1,BARRIO,LA PURISIMA,915,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,0,NA,",,,",CALLE,PODER LEGISLATIVO,1,6,50,0,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,N,N,3,0,14000,false,1,1,1,OPORTUNISTA,-102.28510000,639,-102.28516090,21.87914603
210440944,30422,ROBO TRANSEUNTE,4,2021-04-25,16,7,1,FRACCIONAMIENTO,JARDINES DE LAS BUGAMBILIAS,1092,AVENIDA,AGUASCALIENTES SUR,0,NA,",,,",CALLE,PASEOS DE LAS GARZAS,5,12,21,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE ESTATURA APROX 150 TEZ MORENO,ND,0,0,false,COCHE,VW BORA COLOR TINTO,40,0,0,false,1,1,1,OPORTUNISTA,-102.28640000,640,-102.28643519,21.85922140
210432776,30421,ROBO TRANSEUNTE,4,2021-04-23,16,5,1,FRACCIONAMIENTO,VNSA SECTOR SAN MARCOS,435,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,JUAN LOPEZ ELIZALDE,3,16,44,0,false,true,4,NA,NA,0,NA,0,3 HOMBRES,ND,0,0,false,TAXI,TAXI COLOR BLANCO,28,800,800,false,1,1,1,TRANSEUNTE,-102.26490000,641,-102.26499078,21.92643713
210436333,30421,ROBO TRANSEUNTE,4,2021-04-24,16,6,5,FRACCIONMIENTO,PASEOS DE GOMEZ PORTUGAL,130,AVENIDA,NUEVA,0,NA,",,,",CALLE,PASESO DE TEPETATES,7,15,38,0,false,true,4,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,"3,39",5000,5000,false,1,13,2,TRANSEUNTE,-102.29070000,642,-102.29077161,22.00097363
210446009,30421,ROBO TRANSEUNTE,4,2021-04-26,17,1,1,BARRIO,LA SALUD,1122,CALLE,SAN MIGUEL,0,NA,",,,",AVENIDA,PASEO DE LA CRUZ,5,12,25,0,false,true,1,NA,NA,0,NA,0,ND,ND,0,0,false,N,N,"3,28",100,100,false,1,6,1,TRANSEUNTE,-102.28600000,643,-102.28601531,21.87334174
210448718,30421,ROBO TRANSEUNTE,4,2021-04-26,17,1,6,COMUNIDAD,LAS ANIMAS,215P,CARRETERA,45 AGUASCALIENTES ZACATECAS,0,NA,",,,",N,N,7,23,15,0,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,1,false,BICICLETA,BICICLETA,"3,12,29,31",0,0,false,1,0,1,TRANSEUNTE,-102.27350000,644,-102.27356950,22.09403174
210449567,30421,ROBO TRANSEUNTE,4,2021-04-27,17,2,11,DESARROLLO ESPECIAL,ESCOLAR,22,CARRETERA,45 AGUASCALIENTES ZACATECAS,0,NA,",,,",N,N,7,5,25,0,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,"3,11,22,24,",0,18000,false,1,1,1,TRANSEUNTE,-102.27420000,645,-102.27427089,22.08882253
210449588,30421,ROBO TRANSEUNTE,4,2021-04-27,17,2,1,SIN TIPO,PINTORES MEXICANOS,802,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,FRIDA KALHO,3,5,45,0,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,3,0,3500,false,1,20,1,TRANSEUNTE,-102.26160000,646,-102.26164881,21.91872271
210449997,30421,ROBO TRANSEUNTE,4,2021-04-27,17,2,1,FRACCIONAMIENTO,LOMAS DEL CAMPESTRE II,782,CALLE,MOLINOS,0,NA,",,,",CALLE,GRANEROS,6,9,44,0,false,true,3,NA,NA,0,NA,0,3 HOMBRES AMBOS DE ESTATURA MEDIA COMPLEXION DELGADA TEZ MORENO,ND,0,1,true,N,N,3,0,0,false,1,1,1,TRANSEUNTE,-102.31680000,647,-102.31687957,21.92638636
210451437,30422,ROBO TRANSEUNTE,4,2021-04-27,17,2,1,FRACCIONAMIENTO,VILLA LAS PALMAS,582,CALLE,VILLA DE ARRIAGA,0,NA,"101,A,,",CALLE,VILLA OBREGON,5,16,15,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,1,0,false,N,N,3,0,0,false,1,4,1,OPORTUNISTA,-102.23390000,648,-102.23393372,21.86031539
210451458,30422,ROBO TRANSEUNTE,4,2021-04-27,17,2,1,FRACCIONAMIENTO,LOMAS DEL MIRADOR III,620,CALLE,LOMA AMBAR,0,NA,"120,,,",CALLE,LOMA CARMIN,5,16,20,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE JOVEN EDAD APROX 24 Aï¿½OS,ND,0,0,false,N,N,11,0,0,false,1,1,1,TRANSEUNTE,-102.26000000,649,-102.26009660,21.84810877
210451479,30422,ROBO TRANSEUNTE,4,2021-04-27,17,2,1,FRACCIONAMIENTO,LOMAS DEL SUR,319P,CALLE,PASEOS LOMAS DEL SUR,0,NA,",,,",CARRETERA,110 PENSION MUNICIPAL LOS PARGA,5,16,24,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE CONDUCTOR DE TAXI,ND,0,0,false,TAXI,COCHE SENTRA COLOR TINTO,3,0,6000,false,1,1,1,OPORTUNISTA,-102.26880000,650,-102.26885382,21.82755383
210451779,30422,ROBO TRANSEUNTE,4,2021-04-27,17,2,1,SIN TIPO,LOS CEDROS SUBDIVISION,1066,BOULEVARD,JOSE MARIA CHAVEZ,0,NA,",,,",AVENIDA,AYUNTAMIENTO,5,17,37,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE DE 35 Aï¿½OS APROX TEZ MORENO,ND,0,0,false,BICICLETA,BICICLETA,3,0,18000,false,1,1,1,TRANSEUNTE,-102.29490000,651,-102.29499861,21.87143713
210452313,30422,ROBO TRANSEUNTE,4,2021-04-27,17,2,1,FRACCIONAMIENTO,TROJES DEL COBANO,517,CALLE,LAGO DE CHAPALA,0,NA,",,,",CALLE,COLORIN,3,19,46,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,MOTOCICLETA,MOTOCICLETA LA PLACA INICIA CON LOS DIGITOS A7,3,0,0,false,1,2,1,TRANSEUNTE,-102.27700000,652,-102.27708034,21.90886227
210452530,30422,ROBO TRANSEUNTE,4,2021-04-27,17,2,1,FRACCIONAMIENTO,VILLAS DE LA UNIVERSIDAD,807,CALLE,LICENCIADO GUILLERMO H MIRAMONTES,0,NA,",,,",AVENIDA,UNIVERSIDAD,6,20,28,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,14,0,12000,false,1,2,1,MARIPOSA,-102.30450000,653,-102.30454638,21.89874331
210452985,30422,ROBO TRANSEUNTE,4,2021-04-27,18,2,5,FRACCIONAMIENTO,AGUA CLARA,189,AVENIDA,ALEJANDRO DE LA CRUZ,0,NA,",,,",CALLE,AGUAS TERMALES,7,27,27,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,BICICLETA,BICICLETA,26,0,0,false,1,2,1,TRANSEUNTE,-102.33740000,654,-102.33746663,21.95705001
210451664,30422,ROBO TRANSEUNTE,4,2021-04-27,17,2,1,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,JOSE MARIA MAYTORENA,0,NA,"105,,,",AVENIDA,CONVENCION,2,17,11,0,false,false,9,NA,NA,0,NA,0,1 SOBRINO,ND,0,0,false,N,N,3,0,3800,true,1,6,1,OPORTUNISTA,-102.30160000,655,-102.30164291,21.85091060
210447555,30422,ROBO TRANSEUNTE,4,2021-04-26,17,1,1,FRACCIONAMIENTO,ESPAÑA,1052,AVENIDA,AGUASCALIENTES PONIENTE,0,NA,",,,",CALLE,GALICIA,2,18,50,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE DE 60 Aï¿½OS DE EDAD APROX TEZ MORENO 165 ESTATURA COMPLEXION DELGADA,ND,0,0,false,N,N,29,0,0,true,1,6,1,TRANSEUNTE,-102.31770000,656,-102.31771980,21.86469581
210452905,30422,ROBO TRANSEUNTE,4,2021-04-27,17,2,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,CALLE,PROFESOR JOSE GUADALUPE PERALTA,0,NA,"346,,,",CALLE,SOBERANA CONVENCION MILITAR REVOLUCIONARIA,2,21,36,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE 23 Aï¿½OS APROX,ND,0,0,false,N,N,26,0,0,false,1,13,1,TRANSEUNTE,-102.32350000,657,-102.32354471,21.84898638
210456020,30421,ROBO TRANSEUNTE,4,2021-04-28,17,3,1,FRACCIONAMIENTO,OJOCALIENTE III,525,CALLE,SALITRE,0,NA,",,,",AVENIDA,SIGLO XXI,4,15,39,0,false,true,10,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,MOTOCICLETA,MOTOCICLETA COLOR NARANJA CON NEGRO,"3,28",300,300,false,1,1,1,TRANSEUNTE,-102.24650000,658,-102.24656482,21.87441863
210456106,30421,ROBO TRANSEUNTE,4,2021-04-28,17,3,1,CONDOMINIO,PASEOS DE SANTA MONICA,1034,CALLE,PALMAS DE GUINEZ,0,NA,"101,7,,",AVENIDA,SIGLO XXI,2,16,25,0,false,true,1,NA,NA,0,NA,0,3 HOMBRES,ND,1,0,false,N,N,3,0,2600,false,1,4,2,TRANSEUNTE,-102.31500000,659,-102.31508778,21.84259907
210456992,30422,ROBO TRANSEUNTE,4,2021-04-28,17,3,1,FRACCIONAMIENTO,VILLA MONTAÑA,501R,CALLE,MONTE DOBRA,0,NA,",,,",CALLE,MONTE K2,3,20,48,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,MOTOCICLETA,MOTOCICLETA ITALIKA NEGRA,3,0,0,false,1,1,1,TRANSEUNTE,-102.25840000,660,-102.25840638,21.94741022
210457242,30421,ROBO TRANSEUNTE,4,2021-04-28,17,3,1,COLONIA,ZONA CENTRO,906,CALLE,RIVERO Y GUTIERREZ,0,NA,",,,",CALLE,JOSE MARIA MORELOS Y PAVON,1,12,0,0,false,true,10,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,COCHE,COCHE COLOR BLANCO,3,0,18000,false,1,1,1,TRANSEUNTE,-102.29560000,661,-102.29568306,21.88343024
210457540,30422,ROBO TRANSEUNTE,4,2021-04-28,17,3,6,COLONIA,ZONA CENTRO,94,CALLE,HEROICO COLEGIO MILITAR,0,NA,",,,",CALLE,REVOLUCION,7,23,16,0,false,false,9,NA,NA,0,NA,0,2 PERSONAS,ND,0,0,false,BICICLETA,BICICLETA,3,0,0,false,1,1,1,TRANSEUNTE,-102.27760000,662,-102.27766381,22.14559971
210430919,30422,ROBO TRANSEUNTE,4,2021-04-23,16,5,1,FRACCIONAMIENTO,VILLAS DE LA UNIVERSIDAD,807,AVENIDA,UNIVERSIDAD,0,NA,",,,",AVENIDA,CONVENCION DE 1914 NORTE,6,27,27,0,false,false,9,NA,NA,0,NA,0,1 MUJER,ND,1,0,false,N,N,29,0,0,false,1,4,2,TRANSEUNTE,-102.30450000,663,-102.30450933,21.89779780
210458186,30421,ROBO TRANSEUNTE,4,2021-04-29,17,4,1,FRACCIONAMIENTO,PILAR BLANCO,981,ANDADOR,GORRION,0,2MH,",13,,",AVENIDA,PASEO DE LA ASUNCION,2,3,49,0,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,"28,29",150,150,false,1,1,1,TRANSEUNTE,-102.30050000,664,-102.30050609,21.85083690
210459139,30422,ROBO TRANSEUNTE,4,2021-04-29,17,4,1,FRACCIONAMIENTO,VNSA SECTOR GUADALUPE,402,CALLE,FERNAN GONZALEZ DE ESLAVA,0,NA,",,,",CALLE,ROGELIO GALINDO DE LA TORRE,3,12,9,0,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,N,N,29,0,0,false,1,2,1,TRANSEUNTE,-102.25970000,665,-102.25971759,21.92960355
