FOLIO,MES,FECHA,DIA_SEM,MUNICIPIO,LOCALIDAD,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,ED_INC,NUM_EXT,NUM_EXTC,NUM_INT,NUM_INTC,VIAL_1_INC,VIAL_2_INC,VIAL_P_INC,DESTACAMEN,HORA,MINUTOS,H_DIAS_S,H_MR_0_6,H_M_6_12,H_T_12_19,H_N_19_24,H_MR_MA,H_MR_TAR,H_MR_NO,H_MAN_TAR,H_MAN_NOC,H_MAN_MR,H_TAR_MR,H_TAR_MA,H_TAR_NOC,H_NOC_MR,H_NOC_MA,H_NOC_TA,H_DIA_SOLA,H_MED_MA_A,H_MED_MA_B,H_MED_TA_A,H_MED_TA_B,H_MED_NO_A,H_MED_NO_B,H_MED_MR_A,H_MED_MR_B,SIN_DAT,EN_PROCESO,C_VIOLENC,TIPO_ARMA,DETENIDO,SOSPECHOSO,RECUPERADO,I_AZOTEA,I_DOMO,I_PAR_TRAS,I_PAR_DELA,I_VENTANA,I_BOQUETE,SIN_INF,DINERO,CANTIDAD,PANTALLA,COMPUTO,CELULAR,DVD_BLU,EST_TEA_BO,TECNOLOG,SE_TV_PAGA,ELECTRODOM,MOBILIARIO,ACABADOS,HERRAM,ROPA,JUGUETERIA,BICI_TRIC,JOYERIA,UTENS_COC,CAJAFUERTE,ACC_VEHIC,TANQUE_GAS,MAT_CONSTR,MASCOTAS,VEHICULO,OTROS,SIN_DATOS,MONTO_APRO,OID,FERIA,INCIDENTE,LONG,LAT
182528,AGOSTO,2017-08-04,VIERNES,AGUASCALIENTES,URBANA,COMUNIDAD,COTORINA,53P,AVENIDA,LIGA MEXICANA,0,0,NULO,0,NULO,RIELEROS,LEONES,SIN DATOS,MORELOS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000,2057,,Robo a casa habitación,-102.27006131,21.75231137
192602,AGOSTO,2017-08-04,VIERNES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JESUS TERAN PEREDO,587,CALLE,CARITINO MALDONADO,0,1029,NULO,0,NULO,OLIVOS,ANTONIO NAVA CASTILLO,DE LAS PALMAS,MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2058,,Robo a casa habitación,-102.27590851,21.86933059
192680,AGOSTO,2017-08-04,VIERNES,JESUS MARIA,URBANA,FRACCIONAMIENTO,PASEOS DE AGUASCALIENTES,117,CALLE,PASEOS DE SANTA ROSA DE LIMA,0,324,NULO,0,NULO,PASEOS DE JESUS MARIA,PASEOS DE CIENEGA GRANDE,PASEOS DE SAN JOSE DE GRACIA,JESUS MARIA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,2059,,Robo a casa habitación,-102.29765755,21.96484597
192744,AGOSTO,2017-08-04,VIERNES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,TROJES DEL COBANO,517,CALLE,TAMARINDO,0,516,NULO,0,NULO,G,LAGO CUITZEO,CIRCUITO LACUSTRE,TERAN NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2060,,Robo a casa habitación,-102.27975472,21.90989052
192792,AGOSTO,2017-08-05,SABADO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,TROJES DE ORIENTE II,788,PRIVADA,TROJES DE BUENAVISTA,0,107,NULO,0,NULO,SILOS,NINGUNO,LA PEÑA,POCITOS,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50000,2061,,Robo a casa habitación,-102.29952252,21.92840129
192874,AGOSTO,2017-08-05,SABADO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PILAR BLANCO,981,BOULEVARD,AGUILA,9MO,0,NULO,0,SD,AGUILA,MAHATMA GANDHI,PASEO DEL HALCON,INSURGENTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NO,NO,NO,NO,LEO/LALO CHEMO,NO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2062,,Robo a casa habitación,-102.29485676,21.85031941
193151,AGOSTO,2017-08-05,SABADO,CALVILLO,URBANA,RANCHO,LAS PAREJAS,126PR,TERRACERIA,SIN NOMBRE,0,0,NULO,0,NULO,NINGUNO,NINGUNO,NINGUNO,CALVILLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2063,,Robo a casa habitación,-102.70806575,21.86920539
193167,AGOSTO,2017-08-05,SABADO,JESUS MARIA,URBANA,COLONIA,ZONA CENTRO,192,CALLE,IGNACIO ALLENDE,0,501,A,0,NULO,BELTRAN,LAS FLORES,MARIANO MATAMOROS,JESUS MARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10000,2064,,Robo a casa habitación,-102.34735236,21.96272124
193242,AGOSTO,2017-08-04,VIERNES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,OJOCALIENTE I,741,CALLE,EL COECILLO,0,208,NULO,0,NULO,EL AGOSTADERITO,SAN FRANCISCO DE LOS VIVEROS,NINGUNO,TERAN SUR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,PARACAIDISTAS DEL PARQUE,NO,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,2065,,Robo a casa habitación,-102.24899901,21.87976929
193252,AGOSTO,2017-08-05,SABADO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VISTA DE LAS CUMBRES,493,CALLE,MAESTRO FERNANDO VILLALPANDO,0,310,NULO,0,NULO,MAESTRO ISMAEL RODRIGUEZ NEGRETE,ARPA,VIOLIN,TERAN SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,CUTLASS NEGRO AEV1512,NO,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2066,,Robo a casa habitación,-102.24046303,21.89522806
193326,AGOSTO,2017-08-05,SABADO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,JOSE MARIA MAYTORENA,0,201,NULO,0,NULO,CONVENCION,ABRAHAM GONZALEZ,JUAN SARABIA,INSURGENTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000,2067,,Robo a casa habitación,-102.30193097,21.84948143
193528,AGOSTO,2017-08-05,SABADO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,SOLIDARIDAD III,601,CALLE,MARIANO SALAS,0,245,NULO,0,NULO,ADOLFO DE LA HUERTA,AVENIDA AGUASCALIENTES,ADOLFO DE LA HUERTA,MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2068,,Robo a casa habitación,-102.24861884,21.85801086
133633,AGOSTO,2017-08-05,SABADO,AGUASCALIENTES,URBANA,CONDOMINIO,RINCON ANDALUZ,319,AVENIDA,LA QUERENCIA,920,68,NULO,0,NULO,CIRCUITO RINCON ANDALUZ SUROESTE,CIRUCITO RINCON ANDALUZ NOROESTE,RINCON DE COMPOSTELA,POCITOS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,50000,2069,,Robo a casa habitación,-102.33181678,21.91810544
193678,AGOSTO,2017-08-05,SABADO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VISTAS DEL SOL I,771,CALLE,CREPUSCULO,0,232,NULO,0,NULO,ARQUEROS,AMANECER,AURORA BOREAL,MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,NO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,2070,,Robo a casa habitación,-102.26869160,21.86116403
193758,AGOSTO,2017-08-05,SABADO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DEL PUERTECITO,700,CALLE,PUERTO DE COZUMEL,0,128,NULO,0,NULO,PASEO DEL PUERTECITO,DEL PUERTO,PUERTO DE GUAYMAS,TERAN NORTE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2071,,Robo a casa habitación,-102.24529512,21.93925533
193821,AGOSTO,2017-08-05,SABADO,CALVILLO,RURAL,COMUNIDAD,PUERTA DE FRAGUAS,157P,CALLE,EUCALIPTO,0,105,NULO,0,NULO,SIN NOMBRE,SIN NOMBRE,NINGUNO,CALVILLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2072,,Robo a casa habitación,-102.67114051,21.99913989
193861,AGOSTO,2017-08-05,SABADO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,RINCONADA DEL PUERTECITO,805R,CALLE,RODRIGO RINCON GALLARDO 601,0,67,NULO,0,NULO,RODRIGO RINCON GALLARDO,NINGUNO,RODRIGO RINCON GALLARDO 701,TERAN NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,25000,2073,,Robo a casa habitación,-102.26715087,21.93468874
193911,AGOSTO,2017-08-05,SABADO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE NUESTRA SEÑORA DE LA ASUNCION SECTOR ALAMEDA,516,CALLE,VICTORIANO MEDINA,0,111,NULO,0,NULO,GENARO CASTILLO,GERONIMO DE LA CUEVA,ALFREDO MUÑOZ,TERAN NORTE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,2074,,Robo a casa habitación,-102.26336709,21.93169273
193914,AGOSTO,2017-08-05,SABADO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,SANTA ANITA 4A SECCION,465,CALLE,VALLE DE LOS REYES PONIENTE,0,203,NULO,0,NULO,GABRIELA MISTRAL,VALLE REAL,VALLE REAL,TERAN SUR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,1,0,0,0,0,1,2000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11000,2075,,Robo a casa habitación,-102.27170984,21.90270531
194364,AGOSTO,2017-08-06,DOMINGO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,CALLE,MARIA DEL CARMEN HERRERA R,0,101,4,0,NULO,SEGUNDA CERRADA CECILIA LEAL,TERCERA CERRADA CECILIA LEAL,CECILIA LEAL ARREGUI,TERAN SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2076,,Robo a casa habitación,-102.24900257,21.89828786
194480,AGOSTO,2017-08-06,DOMINGO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,324P,CALLE,ILIO,0,211,NULO,0,NULO,MENORCA,RANCHO SAN ANTONIO,EGEO,MORELOS,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SI,NO,NO,NO,2 HOMBRES,NO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2077,,Robo a casa habitación,-102.26862235,21.80951315
194558,AGOSTO,2017-08-06,DOMINGO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VISTA DE LAS CUMBRES,493,CALLE,MAESTRO JUAN ARELLANO,0,240,NULO,0,NULO,MAESTRO ISMAEL RODRIGUEZ NEGRETE,DE LA ESPIGA,MAESTRO CANDELARIO RIVAS,TERAN SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,1,5000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,2078,,Robo a casa habitación,-102.24116810,21.89638389
194598,AGOSTO,2017-08-06,DOMINGO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,CALLE,GENERAL JUVENTINO ESPINOZA,0,362,NULO,0,NULO,JOSE CALVILLO,JOSE MARIA GONZALEZ BOCANEGRA,PROFESOR JOSE ANTONIO VELARDE,INSURGENTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079,,Robo a casa habitación,-102.32370641,21.85156419
194752,AGOSTO,2017-08-06,DOMINGO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE NUESTRA SEÑORA DE LA ASUNCION SECTOR ESTACION,502,AVENIDA,GERONIMO DE LA CUEVA,0,1202,NULO,0,NULO,FEDERICO MENDEZ,SALVADOR PATILLO DOMINGUEZ,FRANCISCO ARMENGOL,TERAN NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,NO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2080,,Robo a casa habitación,-102.25805401,21.93534590
194822,AGOSTO,2017-08-06,DOMINGO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DEL PUERTECITO,700,CALLE,PUERTO DE TAMPICO,0,121,NULO,0,NULO,PASEO DEL PUERTECITO,DEL PUERTO,PUERTO DE ACAPULCO,TERAN NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2081,,Robo a casa habitación,-102.24511464,21.93637508
194849,AGOSTO,2017-08-06,DOMINGO,CALVILLO,URBANA,COLONIA,LIBERAL,288,CALLE,IGNACIO DE LA LLAVE,0,115,NULO,0,NULO,SANTOS DEGOLLADO,PONCIANO ARRIAGA,SANTOS DEGOLLADO,CALVILLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2082,,Robo a casa habitación,-102.71606366,21.84087057
194851,AGOSTO,2017-08-06,DOMINGO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MUNICIPIO LIBRE,768,CALLE,ESCUDO,0,546,NULO,0,NULO,POLIDUCTO,LA LOMA,ESFUERZO NACIONAL,TERAN SUR,14,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,SI,NO,NO,SI,NO,NO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2083,,Robo a casa habitación,-102.24693052,21.89693378
194932,AGOSTO,2017-08-06,DOMINGO,AGUASCALIENTES,URBANA,COLONIA,OBRAJE,987,CALLE,EPIFANIO DE SILVA,0,206,NULO,0,NULO,CORONEL VALENTE ARTEAGA,GALEANA SUR,DE RAMOS,INSURGENTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2084,,Robo a casa habitación,-102.29679591,21.87113188
194982,AGOSTO,2017-08-06,DOMINGO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JARDINES DEL SOL,566,CALLE,NITROGENO,0,101,NULO,0,NULO,AURORA BOREAL,ULTRAVIOLETA,HELIO,MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,2085,,Robo a casa habitación,-102.27676370,21.86192954
195194,AGOSTO,2017-08-06,DOMINGO,JESUS MARIA,URBANA,FRACCIONAMIENTO,RUISEÑORES,338P,CALLE,CAMINO A LA RINCONADA,0,0,SN,0,NULO,ALEJANDRO DE LA CRUZ,NINGUNO,NINGUNO,JESUS MARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2086,,Robo a casa habitación,-102.33483498,21.96413728
195335,AGOSTO,2017-08-06,DOMINGO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PERIODISTAS,404,CALLE,CARMEN SERDAN,0,610,NULO,0,NULO,VOCEADORES,DEL REY,EDITORES,MORELOS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,2087,,Robo a casa habitación,-102.24682114,21.85258247
195609,AGOSTO,2017-08-07,LUNES,AGUASCALIENTES,URBANA,COLONIA,GRAL JOSE MA MORELOS Y PAVON LAS CAÑADAS,354,CALLE,PROFESOR TEODORO AGUILAR BERMEA,0,247,NULO,0,NULO,MANUEL DE JESUS BAÑUELOS HERNANDEZ,TEODORO AGUILAR BERMEA,PROFESOR ZENAIDO TOLEDO ELORGA,TERAN NORTE,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088,,Robo a casa habitación,-102.19654911,22.00100659
195702,AGOSTO,2017-08-07,LUNES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,442,CALLE,CULTURA ZAPOTECA,0,107,NULO,0,NULO,CULTURA MAYA,CULTURA AZTECA,CULTURA MIXTECA,TERAN NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,FAMILIAR,NO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2089,,Robo a casa habitación,-102.24294876,21.90628368
195814,AGOSTO,2017-08-07,LUNES,JESUS MARIA,URBANA,FRACCIONAMIENTO,LA CUESTA,211,CALLE,CUESTA DE LAS ARBOLEDAS,0,110,NULO,0,NULO,VALLADOLID,CUESTA DEL ORIENTE,CUESTA DE SALVATIERRA,JESUS MARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2090,,Robo a casa habitación,-102.33870237,21.97488417
195818,AGOSTO,2017-08-07,LUNES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,324P,CALLE,FRIGIA,0,206,A,0,NULO,RANCHO SAN ANTONIO,MENORCA,GALIA,MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4000,2091,,Robo a casa habitación,-102.26741908,21.80953550
195864,AGOSTO,2017-08-07,LUNES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,J GUADALUPE PERALTA GAMEZ,411,CALLE,URBANISMO,0,135,NULO,0,NULO,POLIDUCTO,JOSE MANUEL RUIZ DE TEJADA Y TOAL,JOSE TRINIDD VELA SALAS,TERAN SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2092,,Robo a casa habitación,-102.24249276,21.87224165
195913,AGOSTO,2017-08-07,LUNES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,AGRICULTURA,990,CALLE,REPUBLICA DE PERU,0,38,NULO,0,NULO,QUEBEC,MAHATMA GANDHI,REPUBLICA DE PARAGUAY,INSURGENTES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2093,,Robo a casa habitación,-102.29633329,21.86363409
195922,AGOSTO,2017-08-07,LUNES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,CASA BLANCA,553,CALLE,VIVERO HONDO,0,146,NULO,0,NULO,CASA BLANCA,VIVERO DE LA FLORESTA,VIVERO DE LA LOMA,MORELOS,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NO,NO,NO,NO,HOMBRE,NO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2094,,Robo a casa habitación,-102.27592289,21.85726381
195942,AGOSTO,2017-08-07,LUNES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE NUESTRA SEÑORA DE LA ASUNCION SECTOR ALAMEDA,516,CALLE,DIEGO PEREZ,0,217,NULO,0,NULO,FRANCISCO ARMENGOL,GERONIMO DE LA CUEVA,LUIS CHAVEZ,TERAN NORTE,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NO,NO,NO,NO,NO,SI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2095,,Robo a casa habitación,-102.26092179,21.93353380
195946,AGOSTO,2017-08-07,LUNES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LA ESTRELLA,483,CALLE,PRIMERO DE MAYO,0,104,NULO,0,NULO,OBRERO MUNDIAL,LIRA,PASEO DE LA SOLIDARIDAD,TERAN NORTE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,1,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,2096,,Robo a casa habitación,-102.28229646,21.90229361
196005,AGOSTO,2017-08-07,LUNES,AGUASCALIENTES,URBANA,COLONIA,ZONA CENTRO,906,CALLE,NIETO,0,410,NULO,0,NULO,MARIANO MATAMOROS SUR,POCITOS,TESORO,CENTRO,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1000000,2097,,Robo a casa habitación,-102.30023556,21.87893895
