FOLIO,ID_INC,INCIDENTE,MES,FECHA,DIA_SEM,HORA,MINUTOS,HORARIO,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,TIPO_VIAL2,NOM_VIAL2,TIPO_VIALP,NOM_VIALP,DESTACAMEN,SEC_EST,PROCESO,VIOLENCIA,ARMA,CUENTA_HAB,NOM_SUCUR,SUC_CAJER,UBIC_SUCUR,FALLECIDOS,PER_SOSP,ALIAS,DETENIDO,LESIONADO,TRASL_HOSP,T_VEH_SOSP,DESCRIP,RECUP_ART,OBJ_ROBADO,CANTIDAD,MONTO,CORP_ACUD,ESPACIO,CIERRE_COR,OID,TIPO_ROBO,DET_SPM,MOT_DET,NOM_DET,ORI_DET,LONG,LAT
200263729,30422,ROBO TRANSEUNTE,3,2020-03-12,4,5,4,0,1,COLONIA,ALTAVISTA,922,CALLE,CARLOS SAGREDO,0,NA,",,,",CALLE,DOCTOR ALBERTO DEL VALLE,CALLE,CARLOS BARRON,CALLE,JESUS GOMEZ PORTUGAL,6,1,false,false,9,NA,NA,0,NA,0,2 HOMBRES 1 CON EXPANSORES Y FLECO PINTADO,ND,0,0,false,ND,ND,false,"3,39",0,0,1,1,1,447,,,,,,-102.30662949,21.89380097
200265798,30421,ROBO TRANSEUNTE,3,2020-03-13,5,3,3,0,1,FRACCIONAMIENTO,MORELOS I,1120,AVENIDA,MARIANO HIDALGO,0,NA,",,,",CALLE,CAUDILLOS,AVENIDA,AGUASCALIENTES SUR,CALLE,22 DE DICIEMBRE,3,3,false,true,5,NA,NA,0,NA,0,1 HOMBRE TEZ MORENO PELO CHINO ESTATURA 170,ND,0,0,false,ND,ND,false,28,50,50,1,1,1,448,,,,,,-102.25823989,21.85954417
200242143,30422,ROBO TRANSEUNTE,3,2020-03-07,6,14,4,0,1,FRACCIONAMIENTO,FRACC OJO DE AGUA,1080,AVENIDA,FERROCARRIL,0,NA,",,,",CALLE,JESUS YUREM,CALLE,FRANCISCO PEREZ RIOS,CALLE,PLAZA JESUS ELIAS PIÑA,3,3,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,3,0,1800,1,1,1,449,,,,,,-102.27805911,21.86335273
200243438,30422,ROBO TRANSEUNTE,3,2020-03-07,6,20,14,0,11,DESARROLLO ESPECIAL,BALDIOS EL BARRANCO,11,CARRETERA,45 NORTE,0,NA,",,,",CARRETEA,A VALLADOLID,CALLE,JUAREZ,CALLE,N,7,7,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,false,"3,28,29,27",4500,4500,1,1,1,450,,,,,,-102.27893896,22.06863936
200260155,30422,ROBO TRANSEUNTE,3,2020-03-11,3,15,58,0,1,COLONIA,TROJES DE ALONSO,798,CALLE,EMILIANO ZAPATA,0,NA,",,,",CALLE,TERCERA PRIVADA INDEPENDENCIA,CALLE,SEGUNDA,AVENIDA,INDEPENDENCIA,6,1,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,3,0,0,1,1,2,451,,,,,,-102.30019671,21.93873112
200259565,30422,ROBO TRANSEUNTE,3,2020-03-11,3,16,47,0,1,FRACCIONAMIENTO,STEMA,467,CALLE,AGUASCALIENTES,0,NA,"219,,,",AVENIDA,PARQUE VIA,CALLE,AGUASCACALIENTES,AVENIDA,NAZARIO ORTIZ GARZA,4,2,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,BICICLETA,BICICLETA,false,3,0,0,1,1,1,452,,,,,,-102.27246461,21.89730849
200278847,30421,ROBO TRANSEUNTE,3,2020-03-15,7,22,56,0,1,COLONIA,OJO DE AGUA,535,AVENIDA,FERROCARRIL,0,NA,",,,",CALLE,CEDAZO,AVENIDA,CONVENCION DE 1914 SUR,CALLE,DELICIAS,3,3,false,true,1,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,"3,28,29",30,3500,1,1,1,453,,,,,,-102.27778208,21.86778946
200267472,30421,ROBO TRANSEUNTE,3,2020-03-13,5,14,43,0,1,FRACCIONAMIENTO,LOS PERICOS,770,AVENIDA,POLIDUCTO,0,NA,",,,",CALLE,SAN JUAN BAUTISTA,CALLE,SAN ISIDRO,AVENIDA,CULTURA OTOMI SUR,4,2,false,true,"1,2",NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,false,"3,31",0,3200,1,1,27,454,,,,,,-102.24787668,21.90291819
200267782,30421,ROBO TRANSEUNTE,3,2020-03-13,5,15,53,0,1,FRACCIONAMIENTO,INSURGENTES,1046,AVENIDA,CONVENCION,0,NA,",,,",CALLE,GENERAL FRANCISCO VAZQUEZ GOMEZ,CALLE,GENERAL CESAREO CASTRO,CALLE,ABRAHAM GONZALEZ,2,4,false,true,"1,3",NA,NA,0,NA,0,2 HOMBRES,ND,0,1,false,ND,ND,false,"28,29",1000,1000,1,1,1,455,,,,,,-102.31409863,21.85284248
200271516,30421,ROBO TRANSEUNTE,3,2020-03-14,6,13,14,0,5,COMUNIDAD,VALLADOLID,193P,ND,ND,0,NA,",,,",ND,ND,ND,ND,ND,ND,7,7,false,true,3,NA,NA,0,NA,0,1 HOMBRE,MARTIN MEDINA HERNANDEZ EL TORO,0,1,false,ND,ND,false,"14,28",0,0,1,1,1,456,,,,,,-102.31643966,22.01752695
200274859,30421,ROBO TRANSEUNTE,3,2020-03-15,7,3,0,0,1,FRACCIONAMIENTO,VILLA LOMA DORADA,500,CALLE,VILLA CLARA,0,NA,",,,",AVENIDA,FEDERICO MENDEZ,CALLE,CELIA MARIA MARTINEZ,CALLE,VILLA SORIANO,5,2,false,true,4,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,MOTOCICLETA,MOTOCICLETA ITALIKA COLOR VERDE,false,"28,29",2000,2000,1,1,1,457,,,,,,-102.24922389,21.92732027
200280749,30421,ROBO TRANSEUNTE,3,2020-03-16,1,14,16,0,5,COLONIA,CHICAHUALES I,155,CALLE,JESUS DEMETRIO,0,NA,",,,",CALLE,SANTIAGO APOSTOL,CALLE,ROMAN LOERA,CALLE,DOMINGO DIEZ,7,7,false,true,3,NA,NA,0,NA,0,1 HOMBRE,EL OSCAR,0,0,false,ND,1,false,3,0,2000,1,1,1,458,,,,,,-102.35064671,21.94692398
200267160,30421,ROBO TRANSEUNTE,3,2020-03-13,5,13,24,0,1,FRACCIONAMIENTO,EL PLATEADO,828,CALLE,VIRREY DE MENDOZA,0,NA,"525,,,",CALLE,MELQUIADES MORENO,AVENIDA,INDEPENDENCIA,CALLE,OAXACA,6,1,false,true,8,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,"3,26",0,0,1,1,1,459,,,,,,-102.29529163,21.90519562
200267242,30421,ROBO TRANSEUNTE,3,2020-03-13,5,13,52,0,1,FRACCIONAMIENTO,MUJERES ILUSTRES,602,CALLE,MARGARITA MAZA DE JUAREZ,0,NA,",,,",CALLE,GABIELA MISTRAL,CALLE,CONCEPCION ARENAL,CALLE,ANGELA PERALTA,3,3,false,true,8,NA,NA,0,NA,0,1 HOMBRE ASPECTO CHOLO,ND,0,0,false,ND,ND,false,3,0,0,1,1,1,460,,,,,,-102.24731478,21.84747567
200267563,30422,ROBO TRANSEUNTE,3,2020-03-13,5,15,5,0,1,FRACCIONAMIENTO,VILLA TERESA,790,AVENIDA,CONSTITUCION,0,NA,",,,",CALLE,ADORATRICES,CALLE,JUAN BAUTISTA LSALLE,CALLE,AGUSTINOS,5,2,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,ND,A BORDO CAMION URBANO,false,3,0,0,1,1,2,461,,,,,,-102.28508456,21.92157156
200267823,30422,ROBO TRANSEUNTE,3,2020-03-13,5,16,6,0,3,COMUNIDAD,COLOMOS,124P,CARRETERA,70 AGUASCALIENTES JALPA,0,NA,",,,",CALLE,NARANJO,CALLE,OLIVOS,CALLE,LIMON,7,7,false,false,9,NA,NA,0,NA,0,6 HOMBRES,ND,0,0,false,3 COCHES,UNO COLOR ROJO OTRO NEGRO Y OTRO BLANCO,false,3,0,2000,1,1,13,462,,,,,,-102.65949009,21.88205120
200269134,30422,ROBO TRANSEUNTE,3,2020-03-13,5,21,38,0,5,COLONIA,LUIS DONALDO COLOSIO,201,CALLE,LUIS DONALDO COLOSIO,0,NA,",,,",AVENIDA,SOLIDARIDAD,CALLE,AMADO NERVO,CALLE,CRISTOBAL COLON,7,7,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,3,0,0,1,1,1,463,,,,,,-102.35422694,21.97129522
200270212,30421,ROBO TRANSEUNTE,3,2020-03-14,6,5,4,0,1,FRACCIONAMIENTO,LOS PERICOS,770,CALLE,SANTA VALERIA,0,NA,",,,",CALLE,SANTA ELENA,CALLE,SANTA IRENE,CALLE,SAN FEDERICO,5,2,false,true,"3,4",NA,NA,0,NA,0,2 HOMBRES,ESTATURA BAJA CON BIGOTE,0,0,false,ND,ND,false,14,0,500,1,1,6,464,,,,,,-102.24802757,21.90961858
200271305,30422,ROBO TRANSEUNTE,3,2020-03-14,6,12,47,0,7,FRACCIONAMIENTO,LA PAZ,83,CALLE,ARMONIA,0,NA,",,,",CALLE,LA CONCORDIA,CALLE,OCTLI,CALLE,MOTOLINEA ORIENTE,7,7,false,false,9,NA,NA,0,NA,0,1 HOMBRE,LUIS RICARDO BORROEL MARES 20 AÑOS ALIAS EL GUERO,1,0,false,ND,ND,false,6,0,0,1,1,4,465,,,,,,-102.30987876,22.23094147
200271964,30422,ROBO TRANSEUNTE,3,2020-03-14,6,15,30,0,1,FRACCIONAMIENTO,CIRCUNVALACION PONIENTE,685,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,0,NA,",,,",AVENIDA,CONVENCION DE 1914 PONIENTE,CALLE,TORONJA,CALLE,MANZANO,2,4,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,BICICLETA,BICICLETA COLOR FOSFORECENTE VERDE,false,3,0,0,1,1,13,466,,,,,,-102.31240502,21.87390696
200278897,30422,ROBO TRANSEUNTE,3,2020-03-16,1,12,33,0,1,FRACCIONAMIENTO,J GUADALUPE PERALTA GAMEZ,411,CALLE,SALVADOR RAMIREZ MARTIN DEL CAMPO,0,NA,",,,",CALLE,PROCERES DE LA ENSEÑANZA,CALLE,ISABEL JIMENEZ DIAZ,CALLE,CARLOS CORRAL CHAVERO,4,2,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,3,0,0,1,1,1,467,,,,,,-102.23487242,21.86945867
200282753,30422,ROBO TRANSEUNTE,3,2020-03-16,1,22,52,0,1,FRACCIONAMIENTO,PERIODISTAS,404,AVENIDA,DEL REY,0,NA,",,,",CALLE,CARMEN SERDAN,CALLE,EDITORES,CALLE,VOCEADORES,3,3,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,false,39,0,0,1,1,2,468,,,,,,-102.24629303,21.85162888
200283807,30422,ROBO TRANSEUNTE,3,2020-03-17,2,10,45,0,1,FRACCIONAMIENTO,COLINAS DEL RIO,398,CALLE,RIO COLORADO,0,NA,",,,",CALLE,RIO GUADIANA,CALLE,RIO VOLGA,CALLE,RIO BRAVO,6,1,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,CAMIONETA,CAMIONETA COLOR AZUL,false,3,0,0,1,1,1,469,,,,,,-102.32123691,21.89317396
200267917,30421,ROBO TRANSEUNTE,3,2020-03-13,5,16,29,0,1,CC,CENTRAL DE ABASTOS,978,AVENIDA,MAHATMA GANDHI,0,NA,",,,",AVENIDA,SIGLO XXI,ANDADOR,DEL ABASTO,BOULEVARD,JOSE MARIA CHAVEZ,2,4,false,true,4,RETIRO SUCURSAL,BANORTE,0,VILLASUNCION,0,2 HOMBRES UNO DE ELLOS ESTATURA MEDIANA TEZ MORENO CON BIGOTE EDAD APROX 40 AÑOS,ND,0,0,false,CAMIONETA,CAMIONETA XTRAIL O ESCAPE COLOR NEGRO PLACAS DEL ESTADO DE MEXICO,false,28,74500,74500,1,1,1,470,,,,,,-102.29352638,21.84319194
200270337,30422,ROBO TRANSEUNTE,3,2020-03-14,6,7,23,0,1,FRACCIONAMIENTO,PILAR BLANCO,981,CALLE,CANARIO,0,NA,",,,",ANDADOR,DE LAS GAVIOTAS,ANDADOR,PAPAGAYO,ANDADOR,DEL PAPAGAYO,2,4,false,false,9,NA,NA,0,NA,0,1 HOMBRE,JOSE GUADALUPE GALLARDO CRUZ,1,0,false,ND,ND,true,3,0,4500,1,1,4,471,,,,,,-102.29960637,21.84779075
200294031,30422,ROBO TRANSEUNTE,3,2020-03-19,4,19,28,0,1,FRACCIONAMIENTO,OJOCALIENTE I,741,AVENIDA,AGUASCALIENTES ORIENTE,0,NA,",,,",CALLE,COTORINAS,CALLE,SAN FRANCISCO DE LOS VIVEROS,CALLE,SAN FRANCISCO DE LOS ROMO,4,2,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,"28,29,40",400,400,1,2,2,472,,,,,,-102.25846448,21.88265423
200287059,30421,ROBO TRANSEUNTE,3,2020-03-18,3,1,8,0,1,FRACCIONAMIENTO,JARDINES DE CASA NUEVA 2A SECCION,571,AVENIDA,AGUASCALIENTES SUR,0,NA,",,,",AVENIDA,HEROE INMORTAL,PROLONGACION,30 DE SEPTIEMBRE,CALLE,CAUDILLOS,3,3,false,true,1,NA,NA,0,NA,0,3 HOMBRES,ND,3,0,false,MOTOCICLETA,MOTOCICLETA ITALIKA COLOR BLANCA,false,"11,31",0,0,1,1,57,473,,,,,,-102.26988095,21.85984807
200290313,30421,ROBO TRANSEUNTE,3,2020-03-18,3,21,38,0,1,CONDOMINIO,PASEOS DE SANTA MONICA,1034,AVENIDA,SIGLO XXI,0,NA,",,,",AVENIDA,SANTA MONICA,PRIVADA,PASEOS DE CONSTANTINA,AVENIDA,LA PROVIDENCIA,2,4,false,true,1,NA,NA,0,NA,0,3 HOMBRES,ND,0,0,false,ND,ND,false,"3,28",0,4000,1,1,1,474,,,,,,-102.31992856,21.84210720
200293483,30421,ROBO TRANSEUNTE,3,2020-03-19,4,17,20,0,3,COMUNIDAD,SAN NICOLAS,125R,ND,ND,0,NA,",,,",ND,ND,ND,ND,ND,ND,7,7,false,true,1,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,"3,6",0,2400,1,1,1,475,,,,,,-102.68215852,21.85820319
200294244,30421,ROBO TRANSEUNTE,3,2020-03-19,4,20,16,0,1,COLONIA,GREMIAL,917,CALLE,GENERAL ENRIQUE ESTRADA,0,NA,",,,",PRIVADA,ENRIQUE ESTRADA,AVENIDA,MANUEL GOMEZ MORIN,CALLE,NORBERTO GOMEZ HORNEDO,6,1,false,true,3,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,29,0,0,1,1,1,476,,,,,,-102.28481467,21.89518357
200290511,30422,ROBO TRANSEUNTE,3,2020-03-18,3,22,22,0,1,FRACCIONAMIENTO,BOULEVARES 1A SECCION,1047,CALLE,PROFESOR ENRIQUE OLIVARES SANTANA,0,NA,",,,",CALLE,EUGENIO ALCALA,AVENIDA,PASEO DE LA ASUNCION,CALLE,LAURO AGUIRRE,2,4,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,BICICLETA,BICICLETA,false,"28,29",200,200,1,1,2,477,,,,,,-102.30146634,21.85328448
200292982,30422,ROBO TRANSEUNTE,3,2020-03-19,4,14,55,0,1,COLONIA,LAS FLORES,1072,CALLE,BEGONIAS,0,NA,",,,",CALLE,LOS LAURELES,AVENIDA,DE LAS ORQUIDEAS,CALLE,GERANIOS,2,4,false,false,9,NA,NA,0,NA,0,1 HOMBRE Y 1 MUJER,EL HOMBRE TATUAJES DE CALVERAS EN UN BRAZO,0,0,false,ND,ND,false,"3,28,29,40",900,900,1,1,2,478,,,,,,-102.30619597,21.87363257
200293075,30422,ROBO TRANSEUNTE,3,2020-03-19,4,15,33,0,1,COLONIA,ZONA CENTRO,906,CALLE,JUAN DE MONTORO,0,NA,",,,",CALLE,GENERAL IGNACIO ZARAGOZA,CALLE,COSIO SUR,AVENIDA,FRANCISCO I MADERO,1,5,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,14,0,0,1,1,1,479,MARIPOSA,0,N,N,0,-102.28734434,21.88236034
200277738,30422,ROBO TRANSEUNTE,3,2020-03-15,7,27,27,0,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,CALLE,JOSE MARIA GONZALEZ BOCANEGRA,0,NA,",,,",CALLE,CORONEL JOSE FERRERO,CALLE,LICENCIADO EDUARDO RODRIGUEZ LARIZ,CALLE,RICARDO GARCIA MENDOZA,2,4,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,39,0,0,1,1,17,480,,,,,,-102.32404717,21.85383064
200276853,30422,ROBO TRANSEUNTE,3,2020-03-15,7,15,24,0,1,FRACCIONAMIENTO,FIDEL VELAZQUEZ,766,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,FUENTES DEL TROCADERO,CALLE,ESFUERZO NACIONAL,CALLE,FUENTES DEL TROCADERO,4,2,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,1,0,false,ND,ND,false,39,0,0,1,1,4,481,,,,,,-102.25382023,21.89340385
200279051,30422,ROBO TRANSEUNTE,3,2020-03-16,1,0,50,0,1,FRACCIONAMIENTO,J GUADALUPE PERALTA GAMEZ,411,AVENIDA,SALUD,0,NA,"439,,,",CALLE,CATEDRATICOS,AVENIDA,PROCERES DE LA ENSEÑANZA,CALLE,SALVADOR RAMIREZ MARTIN DEL CAMPO,4,2,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,28,800,800,1,2,1,482,,,,,,-102.23751451,21.86765525
200289118,30422,ROBO TRANSEUNTE,3,2020-03-18,3,16,47,0,1,COLONIA,MIRAVALLE,750,CALLE,FELIPE RUIZ DE CHAVEZ,0,NA,",,,",CALLE,AURELIO GONZALEZ,CALLE,JOSE MARIA ELIZALDE,CALLE,DOCTOR ALBERTO DEL VALLE,6,1,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,3,0,0,1,2,1,483,,,,,,-102.31103048,21.89154575
200279923,30422,ROBO TRANSEUNTE,3,2020-03-16,1,10,16,0,1,FRACCIONAMIENTO,OJOCALIENTE I,741,CALLE,LAS CUMBRES,0,NA,"511,,,",CALLE,EL GUARDA,CALLE,JALTOMATE,CALLE,CALLE,4,2,false,false,3,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,29,0,0,1,1,1,484,,,,,,-102.25001065,21.88099565
200296522,30422,ROBO TRANSEUNTE,3,2020-03-20,5,12,4,0,1,FRACCIONAMIENTO,LIBERTAD,695,CALLE,CUMBRE DE ACUTZINGO,0,NA,",,,",CALLE,GENERAL PANFILO NATERA,CALLE,PAULINO N MARTI,CALLE,PLAN DE LA PROFESA,5,2,false,false,9,NA,NA,0,NA,0,1 MUJER,ND,0,0,false,ND,ND,false,3,0,17000,1,2,10,485,,,,,,-102.27898673,21.92898026
200297456,30422,ROBO TRANSEUNTE,3,2020-03-20,5,15,28,0,1,FRACCIONAMIENTO,TIERRA BUENA,575,CALLE,AJO,0,NA,"103,,,",CALLE,A,CALLE,REPOLLO,CALLE,FRIJOL,3,3,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,3,0,2000,1,2,1,486,,,,,,-102.25182572,21.86028075
200307955,30421,ROBO TRANSEUNTE,3,2020-03-22,7,20,27,0,1,FRACCIONAMIENTO,MORELOS I,1120,CALLE,CAUDILLOS,0,NA,"401,,,",CALLE,PRIVADA HERMANOS GALEANA,CALLE,HERMANOS GALEANA,CALLE,SITIO DE CUAUTLA,3,3,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,COCHE,MUSTANG COLOR GRIS,false,3,0,7000,1,1,1,487,,,,,,-102.26486367,21.85901233
200302212,30421,ROBO TRANSEUNTE,3,2020-03-21,6,16,54,0,11,EJIDAL,DESARROLLO ESPECIAL,20,AVENIDA,FRANCISCO VILLA,0,NA,",,,",CALLE,N,PROLONGACION,JESUS TERAN,CALLE,N,7,7,false,true,1,NA,NA,0,NA,0,1 HOMBRE,EL ROLAS,0,0,false,ND,ND,false,28,600,600,1,1,1,488,,,,,,-102.26664377,22.07848887
200302476,30421,ROBO TRANSEUNTE,3,2020-03-21,6,18,8,0,1,FRACCIONAMIENTO,REAL DE HACIENDAS,492,CALLE,HACIENDA MIMIAHUAPAN,0,NA,",,,",CALLE,HACIENDA DE CUAUTLA,CALLE,HACIENDA LA CALERA,CALLE,HACIENDA LA CAMPIÑA,4,2,false,true,1,NA,NA,0,NA,0,2 HOMBRES EDAD APROXIMADA 16 Y 18 AÑOS,ND,0,0,false,ND,ND,false,3,0,0,1,1,1,489,,,,,,-102.24457030,21.89338221
200302825,30421,ROBO TRANSEUNTE,3,2020-03-21,6,19,35,0,1,FRACCIONAMIENTO,RESIDENCIAL HACIENDA SAN MARTIN,327P,AVENIDA,PASEO DE SAN MARTIN,0,NA,",,,",CALLE,HACIENDA LOS PORTONES,CALLE,PORTON DE SAN JUAN,CALLE,PORTON DE SAN JUAN,3,3,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,false,3,0,0,1,1,2,490,,,,,,-102.27474687,21.79385120
200303000,30421,ROBO TRANSEUNTE,3,2020-03-21,6,20,37,0,1,FRACCIONAMIENTO,SAN CAYETANO,1118,CALLE,SAN AGUSTIN,0,NA,"202,,,",CALLE,CARLOS SAGREDO,CALLE,SAN CLEMENTE,CALLE,SAN FRANCISCO,6,1,false,true,3,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,"6,26,28",1500,2000,1,1,1,491,,,,,,-102.30788199,21.89904454
200303197,30421,ROBO TRANSEUNTE,3,2020-03-21,6,21,26,0,1,COLONIA,FRANCISCO VILLA,934,BOULEVARD,ADOLFO RUIZ CORTINES,0,NA,",,,",BOULEVARD,JUAN PABLO II,CALLE,FELIPE ANGELES,CALLE,FRANCISCO INDALECIO MADERO,2,4,false,true,1,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,"3,28",0,1500,1,1,2,492,,,,,,-102.32277337,21.87130983
200303218,30421,ROBO TRANSEUNTE,3,2020-03-21,6,21,30,0,1,FRACCIONAMIENTO,LOS PERICOS,770,CALLE,SANTA ELENA,0,NA,"110,,,",AVENIDA,SANTA CECILIA,AVENIDA,POLIDUCTO,CALLE,SANTA RITA,5,2,false,true,1,NA,NA,0,NA,0,1 HOMBRE COMPLEXION ABESA,ND,0,0,false,ND,ND,false,3,0,0,1,1,1,493,,,,,,-102.24955225,21.90792617
200303398,30421,ROBO TRANSEUNTE,3,2020-03-21,6,21,30,0,1,FRACCIONAMIENTO,LUIS ORTEGA DOUGLAS,440,CALLE,EL PICACHO,0,NA,",,,",CALLE,TRIGO,CALLE,CUATRO MILPAS,CALLE,EL GIGANTE,5,2,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,false,"6,12,15,38",0,3000,1,1,2,494,,,,,,-102.26487720,21.90959372
200304115,30421,ROBO TRANSEUNTE,3,2020-03-22,7,0,40,0,1,COLONIA,OJO DE AGUA,535,AVENIDA,CONVENCION DE 1914 SUR,0,NA,",,,",AVENIDA,MARIANO ESCOBEDO,AVENIDA,FERROCARRIL,CALLE,CEDAZO,3,3,false,true,"1,3",NA,NA,0,NA,0,15 HOMBRES,ND,0,0,false,ND,ND,false,"14,28,29",100,100,1,1,1,495,,,,,,-102.27717443,21.86798020
200304986,30421,ROBO TRANSEUNTE,3,2020-03-22,7,4,20,0,1,FRACCIONAMIENTO,PERIODISTAS,404,CALLE,NOTICIEROS,0,NA,"204,,,",AVENIDA,DEL REY,PROLONGACION,MARIANO HIDALGO,CALLE,RADIODIFUSORES,3,3,false,true,3,NA,NA,0,NA,0,VARIOS HOMBRES,ND,3,0,false,ND,ND,false,"3,12,28",0,11000,1,1,4,496,,,,,,-102.24828205,21.85140930
200305087,30421,ROBO TRANSEUNTE,3,2020-03-22,7,4,59,0,1,COLONIA,GREMIAL,917,AVENIDA,HEROE DE NACOZARI NORTE,0,NA,",,,",CALLE,PRIMERA PRIVADA N GOMEZ,CALLE,NORBERTO GOMEZ HORNEDO,CALLE,JESUS CONSUELO,6,1,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,false,"3,29",0,0,1,1,1,497,,,,,,-102.28642723,21.89595762
200308134,30421,ROBO TRANSEUNTE,3,2020-03-22,7,21,1,0,1,COLONIA,NUEVA ESPAÑA,976,CALLE,FRAY JUAN DE SUMARRAGA,0,NA,",,,",CALLE,FRAY TORIBIO DE BENAVENTE,CALLE,FRAY TERESA DE MIER,AVENIDA,DE LOS MAESTROS,2,4,false,true,3,NA,NA,0,NA,0,VARIOS HOMBRES,ND,0,0,false,ND,ND,false,"3,28",5000,5000,1,1,2,498,,,,,,-102.31683121,21.85749426
200308671,30422,ROBO TRANSEUNTE,3,2020-03-22,7,23,35,0,1,FRACCIONAMIENTO,RESIDENCIAL HACIENDA SAN MARTIN,327P,AVENIDA,PASEO DE SAN MARTIN,0,NA,"114,,,",CALLE,HACIENDA DE LAS CAPILLAS,CALLE,ND,CALLE,CAPILLA DE LA LUZ,3,3,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,"3,14",0,0,1,1,25,499,,,,,,-102.27442785,21.79384706
200308702,30421,ROBO TRANSEUNTE,3,2020-03-22,7,23,43,0,1,FRACCIONAMIENTO,OJOCALIENTE III,525,CALLE,BETULIA,0,NA,",,,",CALLE,LA GLORIA,CALLE,EL MOCHO,CALLE,EL CHIQUIHUITE,4,2,false,true,8,NA,NA,0,NA,0,ND,ND,0,1,false,ND,ND,false,"3,6",0,3000,1,1,1,500,,,,,,-102.24338402,21.87756773
200309198,30421,ROBO TRANSEUNTE,3,2020-03-23,1,2,10,0,11,SIN TIPO,EX VIÑEDOS GUADALUPE,1,CARRETERA,45 AGUASCALIENTES ZACATECAS,0,NA,",,,",N,N,N,N,N,N,7,7,false,true,1,NA,NA,0,NA,0,2 HOMBRES Y 2 MUJERES,ND,0,0,false,ND,ND,false,"3,15,28",2000,2000,1,1,1,501,,,,,,-102.28934879,21.96169739
200309455,30421,ROBO TRANSEUNTE,3,2020-03-23,1,6,34,0,7,COLONIA,JOSE LUIS MACIAS,74,AVENIDA,DOLORES HIDALGO,0,NA,"315,,,",CALLE,MOTOLINEA ORIENTE,CALLE,"HEROICO COLEGIO MILITAR 315,,,",AVENIDA,MEXICO,7,7,false,true,8,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,MOTOCICLETA,MOTOCICLETA,false,28,80000,80000,1,1,1,502,,,,,,-102.31795685,22.23255906
200298241,30421,ROBO TRANSEUNTE,3,2020-03-20,5,19,32,0,3,SIN TIPO,ZONA CENTRO,275,CALLE,IGUALDAD,0,NA,",,,",CALLE,IGNACIO LOPEZ RAYON,CALLE,CRISTOBAL COLON,CALLE,UNION,7,7,false,true,8,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,COCHE,COCHE COLOR GRIS,false,"28,29",502,542,1,1,2,503,,,,,,-102.71708154,21.84854976
