FOLIO,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,HORARIO,INGRESO,DESHABITAD,PROCESO,VIOLENCIA,ARMA,PER_SOSP,ALIAS,CAT_SOS,DETENIDO,MOT_DET,DET_SPM,LESIONADO,FALLECIDOS,TRASL_HOSP,T_VEH_SOS,DESCRIP,REROBADO,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,LON,OID,LONG,LAT
220273566,30414,ROBO A CASA,3,2022-03-05,9,6,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ALAMEDA",330,CALLE,VICTORINO MEDINA,NA,NA,"123,,,",AVENIDA,GERONIMO DE LA CUEVA,3,0,0,2,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,69,-102.26300000,672,-102.26306424,21.93150955
220280013,30414,ROBO A CASA,3,2022-03-07,10,1,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,CALLE,MONTE GESSI,NA,NA,"310,,,",CALLE,MONTE OKU,3,0,0,27,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,11,-102.26320000,673,-102.26321144,21.94170144
220280241,30414,ROBO A CASA,3,2022-03-07,10,1,11,FRACCIONAMIENTO,SAN JOSE DEL BARRANCO,1301,CALLE,PROGRESO,NA,NA,"231,,,",CALLE,PROGRESO,7,0,0,27,9,NO,false,false,9,1 HOMBRE,ND,8,0,N,N,0,0,false,CAMIONETA,AA4398B PICK UP ROJO,NO,19,0,0,true,1,1,-102.26610000,674,-102.26613587,22.07011856
220280665,30413,ROBO A CASA,3,2022-03-07,10,1,11,COLONIA,CENTRO,1308,CALLE,FRANCISCO I MADERO PONIENTE,NA,NA,",,,",CALLE,EMILIANO ZAPATA NORTE,7,0,0,21,9,NO,false,true,1,1 HOMBRE,ND,8,0,N,N,0,0,false,N,N,NO,6,0,2500,false,1,1,-102.27450000,675,-102.27451719,22.07874800
220280760,30414,ROBO A CASA,3,2022-03-07,10,8,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,CALLE,MONTE DOBRA,NA,NA,"301,A,,",CALLE,MONTES DE TOLEDO,3,0,0,1,4,DESHABITADA,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,6,-102.25700000,676,-102.25708784,21.94568695
220280816,30414,ROBO A CASA,3,2022-03-07,10,1,1,FRACCIONAMIENTO,VILLACANTO,452R,CALLE,LOMAS DE CHAI,NA,NA,"243,,,",CALLE,CULTURA PIMANA,3,0,0,27,4,NO,false,false,9,EXPAREJA,ND,5,0,N,N,0,0,false,N,N,NO,"3,28",2800,2800,false,1,2,-102.23470000,677,-102.23476578,21.91393508
220281504,30414,ROBO A CASA,3,2022-03-07,10,1,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,CALLE,ANTONIO LEAL Y ROMERO,NA,NA,",,,",CALLE,CATEDRATICOS,4,0,0,27,4,NO,false,false,9,1 HOMBRE,ND,8,0,N,N,0,0,false,COCHE,ADV2674A VERSA GRIS,NO,10,0,0,false,1,11,-102.23830000,678,-102.23832519,21.86708333
220281775,30414,ROBO A CASA,3,2022-03-07,10,1,1,FRACCIONAMIENTO,CIRCUNVALACION NORTE,243,AVENIDA,DE LA CONVENCION DE 1914 NORTE,NA,NA,"1302,,,",CALLE,LAUREL,6,0,0,5,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,8,0,0,false,1,13,-102.30140000,679,-102.30148398,21.89797483
220281858,30414,ROBO A CASA,3,2022-03-07,10,8,5,FRACCIONAMIENTO,VILLAS DE MONTECASINO,1041,CIRCUITO,PAPA PABLO VI SUR,NA,NA,"182,,,",CIRCUITO,PAPA PABLO VI SUR,7,0,0,1,2,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,4,5,15,28",3500,20000,false,1,1,-102.30790000,680,-102.30797039,21.99533254
220282034,30414,ROBO A CASA,3,2022-03-07,10,1,5,CONDOMINIO,RUISEÑORES II,1023,CALLE,PALOMA,NA,NA,"113,,,",CALLE,CANARIO,7,0,0,2,9,NO,false,false,9,2 HOMBRES 2 MUJERES,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,1,-102.33120000,681,-102.33122291,21.96848344
220282359,30414,ROBO A CASA,3,2022-03-07,10,1,1,CONJUNTO HABITACIONAL,VILLA TAURINA,390,CALLE,MARIANO SALAS 130,NA,4,",,4,C",CALLE,MARIANO SALAS,5,0,0,27,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,19,0,0,false,1,1,-102.24780000,682,-102.24787410,21.85961131
220282520,30414,ROBO A CASA,3,2022-03-07,10,1,11,FRACCIONAMIENTO,URBIVILLA DEL VERGEL,1329,CALLE,SAN CAMILO PONIENTE,NA,NA,"121,,,",AVENIDA,SAN JERONIMO,7,0,0,22,9,NO,false,false,9,AMIGA DE SU MAMA,ND,3,0,N,N,0,0,false,N,N,NO,3,0,0,false,1,11,-102.27790000,683,-102.27794537,22.03077430
220282578,30414,ROBO A CASA,3,2022-03-07,10,1,10,RURAL,EL NOVILLO,1280,CALLE,BENITO JUAREZ,NA,NA,"2,,,",CALLE,GALEANA,7,0,0,27,4,NO,false,false,9,EMPLEADO,ROGELIO MONTOYA ZAMORA,2,0,N,N,0,0,false,N,N,NO,"3,15,28",6000,29000,false,1,15,-102.00350000,684,-102.00355924,22.02448881
220283367,30414,ROBO A CASA,3,2022-03-08,10,2,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,CALLE,AMBROSIO VERASTEGUI GUERRERO,NA,NA,"543,,,",CALLE,SIERRA TARAHUMARA,3,0,0,27,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,11,12,15",0,29000,false,1,1,-102.25920000,685,-102.25928987,21.91312290
220284850,30414,ROBO A CASA,3,2022-03-08,10,2,1,FRACCIONAMIENTO,LAS ARBOLEDAS,130,CALLE,CASUARINA,NA,NA,"502,,,",CALLE,ABEDUL,6,0,0,20,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,28,70000,70000,false,1,1,-102.30330000,686,-102.30334776,21.90120686
220285852,30414,ROBO A CASA,3,2022-03-08,10,8,5,RANCHO,LA YERBABUENA,1080,AVENIDA,SIGLO XXI,NA,NA,",,,",N,N,7,0,0,1,4,TERRENO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,19,0,0,false,1,1,-102.37440000,687,-102.37447964,21.93266080
220285985,30414,ROBO A CASA,3,2022-03-08,10,2,1,FRACCIONAMIENTO,EL PUERTECITO,407,CALLE,PUERTO CAYO ARCAS,NA,NA,"101,,,",CALLE,PUERTO ISLA DEL CARMEN,3,0,0,18,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,SI1,"1,4,5,8",0,20000,false,1,2,-102.24940000,688,-102.24941888,21.93864079
220286090,30414,ROBO A CASA,3,2022-03-08,10,2,5,LOCALIDAD,TEPETATES,992,CALLE,MEDELLIN,NA,NA,",,,",CALLE,FLORIDA,7,0,0,9,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,28",2100,2100,false,1,1,-102.32020000,689,-102.32021033,21.95537723
220286220,30414,ROBO A CASA,3,2022-03-08,10,2,1,COLONIA,MIRAVALLE,239,CALLE,PEDRO GARCIA ROJAS,NA,NA,"504,,2,",CALLE,ALBERTO DEL VALLE,6,0,0,8,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,14,0,2000,false,1,1,-102.30980000,690,-102.30989065,21.89185219
220286308,30414,ROBO A CASA,3,2022-03-08,10,2,5,FRACCIONAMIENTO,CHICAHUALES I,1056,CALLE,RAMON LOERA,NA,NA,"107,A,,",AVENIDA,CIRCUNVALACION SOLIDARIDADD,7,0,0,23,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,4,10,28",5000,5000,false,1,1,-102.35200000,691,-102.35202478,21.95140893
220286665,30414,ROBO A CASA,3,2022-03-08,10,2,11,FRACCIONAMIENTO,LA RIBERA,1340,CALLE,SANTIAGO,NA,NA,"129,,,",AVENIDA,RIBERA DE CHAPALA,7,22,18,24,1,NO,true,false,9,ND,ND,8,0,N,N,0,0,false,CAMIONETA,N,NO,"1,5",0,0,false,1,1,-102.25370000,692,-102.25372475,21.95529925
220287274,30414,ROBO A CASA,3,2022-03-09,10,3,1,FRACCIONAMIENTO,LOS PERICOS,287,CALLE,SANTA ANITA,NA,NA,"306,,,",AVENIDA,CULTURA OTOMI SUR,3,0,0,27,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"3,4,11,14",0,1500,false,1,1,-102.24660000,693,-102.24666393,21.90680923
220287688,30414,ROBO A CASA,3,2022-03-09,10,3,1,COLONIA,ALTAVISTA,234,CALLE,PONCIANO ARRIAGA,NA,NA,"420,,,",CALLE,J GOMEZ PORTUGAL,6,0,0,19,4,NO,false,false,9,AMIGOS,ND,4,0,N,N,0,0,false,N,N,NO,28,20000,20000,false,1,25,-102.30300000,694,-102.30307201,21.89193656
220288033,30414,ROBO A CASA,3,2022-03-09,10,3,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,CALLE,JOSE BECERRA,NA,NA,"315,C,,",CALLE,CELIA MARIA MARTINEZ,3,0,0,10,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,18,0,0,false,1,1,-102.25470000,695,-102.25476228,21.93128276
220289467,30414,ROBO A CASA,3,2022-03-09,10,3,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,CALLE,LICENCIADO EDUARDO RODRIGUEZ LARIZ,NA,NA,"357,,,",CALLE,JOSE CALVILLO,2,15,40,22,4,NO,false,false,9,ND,EL POLLO EL BORREGO,8,0,N,N,0,0,false,N,N,NO,10,0,0,true,1,10,-102.32470000,696,-102.32476247,21.85202018
220290570,30414,ROBO A CASA,3,2022-03-09,10,3,1,FRACCIONAMIENTO,CONSTITUCION,607,AVENIDA,CONSTITUCION,NA,NA,"600,,,",CALLE,ARTICULO 6,3,0,0,14,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,28,50000,50000,false,1,7,-102.28500000,697,-102.28501925,21.92365346
220291062,30414,ROBO A CASA,3,2022-03-09,10,3,11,FRACCIONAMIENTO,LA RIBERA,1340,CALLE,LA BARCA,NA,NA,"237,,,",AVENIDA,RIBERA DE CHAPALA,7,0,0,24,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,CAMIONETA,N,NO,"5,23",0,0,false,1,2,-102.25080000,698,-102.25085184,21.95613019
220291413,30414,ROBO A CASA,3,2022-03-09,10,3,1,FRACCIONAMIENTO,LOS PERICOS,287,CALLE,SANTA ANITA,NA,NA,"305,,,",CALLE,SAN FEDERICO,3,0,0,27,9,NO,false,false,9,3 HOMBRES,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,6,-102.24650000,699,-102.24658122,21.90668327
220291719,30414,ROBO A CASA,3,2022-03-10,10,4,1,CONDOMINIO,RINCONADA DEL PUERTECITO II,441,CALLE,RODRIGO RINCON GALLARDO 802,NA,NA,"104,,,",CALLE,RODRIGO RINCON GALLARDO 802,3,0,0,15,4,NO,false,false,9,EMPLEADOS,ND,2,0,N,N,0,0,false,N,N,NO,"9,27,28",700,1000,false,1,1,-102.26640000,700,-102.26645666,21.93536855
220291726,30414,ROBO A CASA,3,2022-03-10,10,4,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,GENERAL ROQUE GONZALEZ GARZA,NA,NA,"206,,,",CALLE,DOCTOR MARIANO AZUELA,2,3,50,26,9,NO,false,false,9,2 HOMBRES,ND,8,0,N,N,0,0,false,N,N,NO,"27,28,31",500,500,false,1,1,-102.30240000,701,-102.30241869,21.85076392
220291842,30414,ROBO A CASA,3,2022-03-10,10,4,5,COLONIA,CENTRO,938,CALLE,BELTRAN,NA,NA,"410,,,",CALLE,GUADALUPE VICTORIA,7,0,0,15,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"3,14,31",0,15000,false,1,1,-102.34670000,702,-102.34679218,21.96484781
220293113,30414,ROBO A CASA,3,2022-03-10,10,4,6,FRACCIONAMIENTO,SANTA ISABEL,1141,CERRADA,REAL DE MATAMOROS,NA,NA,"108,A,,",CALLE,REAL DE POTOSI,7,0,0,21,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"4,8",0,0,false,1,1,-102.26850000,703,-102.26855711,22.08113519
220293361,30414,ROBO A CASA,3,2022-03-10,10,4,11,RURAL,VILLAS DE SAN FELIPE,1326,CALLE,VILLA CORONA,NA,NA,",,,",CALLE,VILLA JUAREZ,7,0,0,21,4,NO,false,false,9,2 HOMBRES,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,2,-102.25820000,704,-102.25829593,21.97506294
220293516,30414,ROBO A CASA,3,2022-03-10,10,4,1,COLONIA,TIERRA Y LIBERTAD,655,CALLE,FELIPE ANGELES,NA,NA,"129,,,",CALLE,LUCIO CABAÑAS,4,0,0,27,3,NO,false,false,9,ND,MOCOS,8,0,N,N,0,0,false,N,N,NO,"8,16,21",0,0,false,1,25,-102.20610000,705,-102.20614634,21.85673013
220293550,30414,ROBO A CASA,3,2022-03-10,10,4,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,INGENIERO PASTOR ROUALX,NA,NA,"307,,,",AVENIDA,DE LA CONVENCION,2,0,0,22,4,NO,false,false,9,VENDEDORES DE ROPA,ND,8,0,N,N,0,0,false,N,N,NO,28,9000,9000,false,1,1,-102.30560000,706,-102.30569368,21.85022017
220294069,30414,ROBO A CASA,3,2022-03-10,10,4,1,ZONA,ZONA CENTRO,501,CALLE,JESUS MARIA,NA,NA,"123,,,",CALLE,VALLADOLID,1,0,0,22,4,NO,false,false,9,VECINO,ND,6,0,N,N,0,0,false,N,N,NO,3,0,600,false,1,6,-102.29720000,707,-102.29723261,21.88926805
220294636,30414,ROBO A CASA,3,2022-03-10,10,4,1,FRACCIONAMIENTO,EL PUERTECITO,407,CALLE,PUERTO DE TAMPICO,NA,NA,"113,,,",CALLE,DEL PUERTO,3,0,0,9,7,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,5",0,25000,false,1,1,-102.24550000,708,-102.24551510,21.93632844
220295709,30414,ROBO A CASA,3,2022-03-10,10,4,1,COLONIA,NORIAS DEL PASO HONDO,656,CALLE,ORQUIDEA,NA,NA,"208,B,,",CALLE,GLADIOLA,4,0,0,24,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"3,5",0,0,false,1,1,-102.20690000,709,-102.20693592,21.86055955
220296113,30414,ROBO A CASA,3,2022-03-11,10,5,11,RANCHO,COYONOXTLE,1342R,CARRETERA,45 NORTE,NA,NA,",,,",N,N,7,0,0,27,8,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,1,-102.27940000,710,-102.27942644,22.04930202
220296127,30414,ROBO A CASA,3,2022-03-11,10,5,1,FRACCIONAMIENTO,ESPAÑA,171,CALLE,SORIA,NA,NA,"134,,,",CALLE,ESPAÑA,2,0,0,27,4,NO,false,false,9,EMPLEADO,ND,2,0,N,N,0,0,false,N,N,NO,28,0,150000,false,1,1,-102.31130000,711,-102.31135889,21.86680508
220297183,30414,ROBO A CASA,3,2022-03-07,10,1,7,FRACCIONAMIENTO,MAGISTERIAL,1208,CALLE,16 DE SEPTIEMBRE,NA,NA,",,,",CALLE,FRANCISCO VILLA,7,0,0,20,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,BICICLETA,N,NO,2,0,0,false,1,1,-102.31680000,712,-102.31683889,22.22567530
220298820,30414,ROBO A CASA,3,2022-03-11,10,5,5,CONDOMINIO,RUISEÑORES II,1023,CALLE,AGUILA,NA,NA,"104,,,",AVENIDA,RUISEÑOR,7,0,0,9,4,NO,false,false,9,2 HOMBRE,EL CHUMA,8,0,N,N,0,0,false,N,N,NO,14,0,0,false,1,1,-102.33050000,713,-102.33057367,21.96819652
220299268,30414,ROBO A CASA,3,2022-03-11,10,5,5,CONDOMINIO,ALCAZAR RESIDENCIAL,998,CALZADA,VILLA PLATA,NA,NA,"630,,,",CALLE,PARQUE DEL SUR,7,0,0,10,8,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,8,9,10,18,28",10000,10000,false,1,1,-102.31670000,714,-102.31677406,21.95922727
220299965,30413,ROBO A CASA,3,2022-03-11,10,5,5,FRACCIONAMIENTO,LA CUESTA,923,CALLE,CUESTA DE OCCIDENTE,NA,NA,"307,,,",CALLE,CUESTA DE SALVATIERRA,7,0,0,24,9,NO,false,true,"3,4",3 HOMBRES 1 MUJER,ND,8,0,N,N,0,0,false,COCHE,GRIS,NO,39,0,0,false,1,1,-102.33620000,715,-102.33623981,21.97494996
220300138,30414,ROBO A CASA,3,2022-03-12,10,6,1,FRACCIONAMIENTO,VILLAS DE SAN JOSE,699,CALLE,VILLAS DE SAN JOSE PONIENTE,NA,NA,",,,",CALLE,VILLAS DE SANTA ISABEL,2,0,0,27,9,CONSTRUCCION,false,false,9,VECINO,ND,6,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,6,-102.29970000,716,-102.29970562,21.83020534
220300769,30414,ROBO A CASA,3,2022-03-12,10,6,1,FRACCIONAMIENTO,VILLA LOMA DORADA,75,CALLE,VILLA CLARA,NA,NA,"701,,,",CALLE,CELESTINO LOPEZ SANCHEZ,3,0,0,12,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,15,16",0,40000,false,1,1,-102.24660000,717,-102.24662970,21.92723362
220301501,30414,ROBO A CASA,3,2022-03-12,10,6,1,FRACCIONAMIENTO,PROGRESO,209,CALLE,GENERAL LAZARO CARDENAS,NA,NA,"201,,,",CALLE,JUAN DOMINGUEZ,3,0,0,6,7,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"3,18,38",0,16000,false,1,1,-102.26360000,718,-102.26364350,21.90616638
220302490,30414,ROBO A CASA,3,2022-03-12,10,6,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ESTACION",354,AVENIDA,GERONIMO DE LA CUEVA,NA,NA,"1348,,,",CALLE,MIGUEL ROMO GONZALEZ,3,0,0,27,4,NO,false,false,9,INQUILINO,ND,1,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,14,-102.25460000,719,-102.25463532,21.93736713
220303167,30414,ROBO A CASA,3,2022-03-12,10,6,5,COLONIA,EL CALVARIO,1044,CALLE,EL CALVARIO,NA,NA,"205,,,",CALLE,BENITO JUAREZ,7,0,0,16,9,TERRENO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"11,14",0,0,false,1,1,-102.34350000,720,-102.34355926,21.96739780
220304220,30414,ROBO A CASA,3,2022-03-12,10,6,7,URBANA,SAN JACINTO,1197,AVENIDA,ZACATECAS,NA,NA,"514,,,",CALLE,MIGUEL HIDALGO,7,0,0,4,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"11,12,24,38,49",0,20000,false,1,1,-102.23470000,721,-102.23473308,22.34669293
220305811,30414,ROBO A CASA,3,2022-03-13,10,7,1,FRACCIONAMIENTO,VILLA LOMA DORADA,75,CALLE,VILLA DE ROTA,NA,NA,"120,,,",AVENIDA,CULTURA OTOMI,3,0,0,20,9,NO,false,false,9,2 HOMBRES,ND,6,0,N,N,0,0,false,N,N,NO,"5,12,16,31",0,0,false,1,18,-102.24600000,722,-102.24600405,21.92299279
220306000,30414,ROBO A CASA,3,2022-03-13,10,7,3,COLONIA,LA ALBERCA,822,CALLE,LAS CRUCITAS,NA,NA,",,,",BOULEVARD,RODOLFO LANDEROS GALLEGOS,7,0,0,27,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,1,-102.67930000,723,-102.67939584,21.88083040
220307030,30414,ROBO A CASA,3,2022-03-13,10,7,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,CALLE,ESCUDO,NA,NA,"340,,,",CALLE,PRADERA,4,0,0,21,7,NO,false,false,9,ND,ND,8,1,ROBO,RICARDO OLIVARES SANTOS 23 AÑOS,0,0,false,N,N,NO,"1,2,5,6",0,0,true,1,4,-102.24950000,724,-102.24953904,21.89529694
220307149,30414,ROBO A CASA,3,2022-03-13,10,7,5,FRACCIONAMIENTO,RUISEÑORES II,1023,CALLE,AGUILA,NA,NA,"102,C,,",AVENIDA,RUISEÑOR,7,0,0,21,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,9,0,700,false,1,1,-102.33040000,725,-102.33045030,21.96822997
220307179,30414,ROBO A CASA,3,2022-03-13,10,7,5,LOCALIDAD,MARAVILLAS,991,PRIVADA,GENERAL LAZARO CARDENAS,NA,NA,"105,,,",CALLE,GENERAL LAZARO CARDENAS,7,0,0,21,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"11,14,20",0,0,false,1,1,-102.33300000,726,-102.33304825,21.95366954
220307532,30414,ROBO A CASA,3,2022-03-13,10,8,11,FRACCIONAMIENTO,LA RIBERA,1340,CALLE,IXTLAHUACAN,NA,NA,"309,,,",CALLE,COYOACAN,7,0,0,1,6,DESHABITADA,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,SI1,10,0,5000,false,1,1,-102.25190000,727,-102.25191498,21.95675404
220308960,30414,ROBO A CASA,3,2022-03-13,10,7,1,FRACCIONAMIENTO,BULEVARES 1A SECCION,157,CALLE,MARIANO ABAD MIRAMONTES,NA,NA,"328,,,",CALLE,CAPITAN DIEGO FERNANDEZ VILLA,2,0,0,21,4,NO,false,false,9,1 HOMBRE,ND,8,0,N,N,0,0,false,N,N,NO,14,0,0,false,1,20,-102.30320000,728,-102.30323906,21.85610440
220309606,30414,ROBO A CASA,3,2022-03-13,10,7,1,FRACCIONAMIENTO,MEXICO,624,CALLE,CHIHUAHUA,NA,NA,"234,A,,",AVENIDA,AGUASCALIENTES SUR,5,2,30,25,5,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"5,14,42",0,5000,false,1,11,-102.27800000,729,-102.27802409,21.85853584
220309702,30414,ROBO A CASA,3,2022-03-13,10,7,1,FRACCIONAMIENTO,VILLA DE LAS FUENTES,385,CALLE,VILLAS DE NUEVO VALLARTA,NA,NA,"104,,,",CALLE,VILLAS DE VALLARTA,3,0,0,27,9,NO,false,false,9,6 HOMBRES,ND,8,0,N,N,0,0,false,N,N,NO,"1,3,4,12",0,0,false,1,1,-102.23910000,730,-102.23910216,21.91373402
220288130,30414,ROBO A CASA,3,2022-03-09,10,3,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,226,CALLE,MARIA DEL CARMEN HERRERA ROMO,NA,NA,"117,,3,",CALLE,REINAS DE LA FERIA,4,0,0,2,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,SI1,1,0,0,false,1,69,-102.24910000,731,-102.24911503,21.89868799
220290233,30414,ROBO A CASA,3,2022-03-09,10,3,1,FRACCIONAMIENTO,VILLAS DE LA CANTERA,546,CALLE,DEL VOLCAN,NA,NA,",,,",CALLE,DEL FUEGO,2,0,0,23,9,NO,false,false,9,1 HOMBRE,ND,8,0,N,N,0,0,false,N,N,NO,19,0,0,false,1,6,-102.33500000,732,-102.33509649,21.85174126
220296450,30414,ROBO A CASA,3,2022-03-11,10,5,11,FRACCIONAMIENTO,PASEOS DE LA PROVIDENCIA,1320,CALLE,PASEOS DE SANTA CLARA,NA,NA,"431,,,",CALLE,PASEOS DE SAN JOSE,7,6,0,26,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,11,0,2500,false,1,1,-102.27160000,733,-102.27160575,22.02604451
220296499,30414,ROBO A CASA,3,2022-03-11,10,5,1,FRACCIONAMIENTO,VISTA ALEGRE,640,CALLE,LA CHARREADA,NA,NA,",,,",CALLE,EL JARIPEO,5,7,59,19,3,NO,true,false,9,4 HOMBRES 1 MUJER,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,2,-102.27990000,734,-102.27999939,21.79050880
220300887,30414,ROBO A CASA,3,2022-03-12,10,6,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,GENERAL MACLOVIO HERRERA,NA,NA,"306,,,",CALLE,CAPITAN GUSTAVO GARMENDIA,2,5,56,26,9,NO,false,false,9,2 HOMBRES,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,1,-102.31360000,735,-102.31362413,21.84892738
220301159,30414,ROBO A CASA,3,2022-03-12,10,6,11,FRACCIONAMIENTO,SAN JOSE DEL BARRANCO,911,CALLE,VIVIENDA,NA,NA,"207,,,",CALLE,INDUSTRIA,7,4,0,26,9,NO,false,false,9,1 HOMBRE 1 MUJER,ND,5,0,N,N,0,0,false,N,N,NO,"2,28,29,40",9550,4000,false,1,1,-102.26550000,736,-102.26559668,22.06831015
220310857,30414,ROBO A CASA,3,2022-03-14,11,1,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,CALLE,SIERRA DE ALCUBIRRE,NA,NA,"507,,,",CALLE,PEÑA DE FRANCIA,3,0,0,16,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,SI1,"1,11,28",8000,8000,false,1,1,-102.26690000,737,-102.26692402,21.94077277
220311021,30414,ROBO A CASA,3,2022-03-14,11,1,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,AVENIDA,POLIDUCTO,NA,NA,"245,,,",CALLE,ERMITA DE SAN SEBASTIAN,3,0,0,19,4,NO,false,false,9,2 HOMBRES,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,1,-102.26110000,738,-102.26119841,21.92888100
220313049,30414,ROBO A CASA,3,2022-03-14,11,1,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,CALLE,MONTE ELBRUS,NA,NA,"115,,,",CALLE,MONTE K2,3,0,0,18,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"8,11,12,18",0,25000,false,1,1,-102.25880000,739,-102.25884144,21.94654390
220314999,30414,ROBO A CASA,3,2022-03-15,11,2,5,FRACCIONAMIENTO,CHICAHUALES I,1056,CALLE,DOMINGO GOMEZ,NA,NA,"230,,,",CALLE,PEDRO DE LUNA,7,0,0,26,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,1,-102.34860000,740,-102.34864389,21.94649337
220295980,30414,ROBO A CASA,3,2022-03-11,10,5,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,CALLE,ROSALIA MONROY,NA,NA,"513,,,",CALLE,DOCTOR SALVADOR GALLARDO,2,1,31,25,1,DESHABITADA,false,false,9,4 HOMBRES,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,69,-102.32220000,741,-102.32220193,21.84767988
